ID,Random#,Case,Account,Date,Date,Date,Time,retweets,likes,Picutre,Code #,content,unk,directed,hashtag,geocode,source,,,,
,,,,,,,,,,,,pic.twitter.com/jfdksfoned
,0.207442178,12747,CBS12,,9/6/17,9/6/2017 0:00,3:34:00 PM,7,10,,,Video: Irma makes landfall in the Virgin Islands. http:// bit.ly/2wG4MIZ pic.twitter.com/duT3o02uri,,,,9.06E+17,https://twitter.com/CBS12/status/905514675042955265,,,,
,0.1887252455,28757,jasonfarmand,,9/10/17,9/10/2017 0:00,12:10:00 PM,0,0,,,. @news6wkmg are you showing the NFL game at 1 pm in Orange Co?,,@news6wkmg,,9.07E+17,https://twitter.com/jasonfarmand/status/906912812752142337,,,,
,0.2033662532,55025,StormCenterHQ,,9/5/17,9/5/2017 0:00,3:33:00 PM,0,0,,,RT @CBS12 : #BREAKING The @pbcsd to make an announcement at 4 p.m. regarding Hurricane Irma preparations.â€¦ https:// twitter.com/i/web/status/9 05148436403687424 â€¦,,@CBS12 @pbcsd,#BREAKING,9.05E+17,https://twitter.com/StormCenterHQ/status/905151941650636802,,,,
,0.3574971253,48711,realAndyMck,,9/26/17,9/26/2017 0:00,7:43:00 PM,0,1,,,We need to help the Americans in Puerto Rico. Forget these other BS distractions #WEneedLEADERSHIP #noLONGERtheAPPRENTICE,,,#WEneedLEADERSHIP #noLONGERtheAPPRENTICE,9.13E+17,https://twitter.com/realAndyMck/status/912824871859703808,,,,
,0.1683256846,04869,AmandaNCastro,,9/6/17,9/6/2017 0:00,11:10:00 AM,0,0,,,"@Jenny__Ash Hi Jenny, my name is Amanda Castro & I'm a reporter w/ @news6wkmg . My ND suggested I reach out for help w/ Irma & Puerto Rico...",,@Jenny__Ash @news6wkmg,,9.05E+17,https://twitter.com/AmandaNCastro/status/905448195072937984,,,,
,0.0662848349,47193,PhotogEricP,,9/8/17,9/8/2017 0:00,3:58:00 PM,1,1,,,Publix in #JensenBeach will be closing at 8pm Friday night. #Irma @WPTV pic.twitter.com/fO3alFonjT,,@WPTV,#JensenBeach #Irma,9.06E+17,https://twitter.com/PhotogEricP/status/906245358572974080,,,,
,0.2754073636,57096,thejessicacouto,,9/9/17,9/9/2017 0:00,8:02:00 PM,0,0,,,And the tornado warnings keep coming in... #HurricaneIrma @wsvn pic.twitter.com/2wteBrJ5M0,,@wsvn,#HurricaneIrma,9.07E+17,https://twitter.com/thejessicacouto/status/906669056098553856,,,,
,0.3920154894,57344,TheSailTampa,,9/20/17,9/20/2017 0:00,2:57:00 PM,0,1,,,Yes way! pic.twitter.com/lZfeCkYnSg,,,,9.11E+17,https://twitter.com/TheSailTampa/status/910578577816657920,,,,
,0.4614349601,30790,JoeRoetz,,9/8/17,9/8/2017 0:00,7:25:00 AM,1,0,,,"A staggering 700,000 people are under evacuation orders in Miami-Dade County. @wsvn #HurricaneIrma #Irma #Miami",,@wsvn,#HurricaneIrma #Irma #Miami,9.06E+17,https://twitter.com/JoeRoetz/status/906116367585345536,,,,
,0.7450832813,06612,AshleighWalters,,9/8/17,9/8/2017 0:00,3:09:00 AM,2,0,,,"PREPARE TO STOP: Laws, tips in case of issues with traffic signals at intersections #HurricaneIrma via @PBCountySheriff @WPTV @wptvtraffic pic.twitter.com/HBwB9kJDHs",,@PBCountySheriff @WPTV @wptvtraffic,#HurricaneIrma,9.06E+17,https://twitter.com/AshleighWalters/status/906051961748848640,,,,
,0.7389363139,48898,ReciteSocial,,9/11/17,9/11/2017 0:00,7:21:00 AM,0,0,,,your Tweet was quoted in an article by @washingtonpost https://www. washingtonpost.com/news/powerpost /paloma/daily-202/2017/09/11/daily-202-hurricane-irma-would-have-killed-vastly-more-people-in-the-past/59b6111930fb045176650bf9/ â€¦,,@washingtonpost,,9.07E+17,https://twitter.com/ReciteSocial/status/907202545336156161,,,,
,0.6450811202,58701,TrumpedAmerica,,9/10/17,9/10/2017 0:00,6:25:00 AM,1,0,,,WSVN- 7 News @WSVN http:// trumpedamerica.appspot.com/article.jsp?na me=wsvn--7-news-wsvn&t=trump â€¦ #Periscope pic.twitter.com/yt1wIHyAl4,,@WSVN,#Periscope,9.07E+17,https://twitter.com/TrumpedAmerica/status/906825894102265861,,,,
,0.6514014801,16981,dc2910,,9/11/17,9/11/2017 0:00,11:33:00 AM,0,0,,,Yep black lives matter and when the police do their job they are the ones prejudice,,,,9.07E+17,https://twitter.com/dc2910/status/907265965326553089,,,,
,0.3397870318,15653,CStewartWPTV,,9/11/17,9/11/2017 0:00,7:24:00 AM,0,1,,,San Carlos,,,,9.07E+17,https://twitter.com/CStewartWPTV/status/907203171696640001,,,,
,0.7937682341,33191,Kerkirdan,,9/19/17,9/19/2017 0:00,9:29:00 PM,0,1,,,Did he die ?,,,,9.10E+17,https://twitter.com/Kerkirdan/status/910315042830155776,,,,
,0.9053215459,65939,wsvn,,9/13/17,9/13/2017 0:00,3:29:00 PM,293,315,,,"Two men caught trying to steal power pole in north Florida, sheriff says http:// wsvn.com/news/local/two -men-caught-trying-to-steal-power-pole-in-north-florida-sheriff-says/ â€¦ pic.twitter.com/QL9S64laE4",,,,9.08E+17,https://twitter.com/wsvn/status/908049993742905345,,,,
,0.6993302386,64886,WPTV,,9/10/17,9/10/2017 0:00,12:42:00 AM,5,4,,,Residents in South Miami-Dade neighborhood cleaning up after they say tornado touched down http:// bit.ly/2wRXz8M pic.twitter.com/MCcNNW2eDf,,,,9.07E+17,https://twitter.com/WPTV/status/906739717437317120,,,,
,0.3575679372,24596,Ginnie1963,,9/11/17,9/11/2017 0:00,8:45:00 AM,0,0,,,@wsvn GM! Any word on Comcast internet ? Thanks you all have been great â€¢ I was lucky to keep power â€¢,,@wsvn,,9.07E+17,https://twitter.com/Ginnie1963/status/907223679486107648,,,,
,0.6037007933,37009,LyndaFigueredo,,9/29/17,9/29/2017 0:00,6:20:00 AM,0,2,,,Rescue efforts underway in Puerto Rico @CBS12 https:// twitter.com/RoyalCaribbean /status/913514463059431424 â€¦,,@CBS12,,9.14E+17,https://twitter.com/LyndaFigueredo/status/913710133062066176,,,,
,0.9067949334,62227,WPLGLocal10,,9/27/17,9/27/2017 0:00,10:10:00 AM,10,7,,,"Florida mom has affair with daughter's husband, attempts to run him over with car http:// bit.ly/2fQYfUB?utm_me dium=social&utm_source=twitter_WPLGLocal10 â€¦ pic.twitter.com/oSp5eZ1fTG",,,,9.13E+17,https://twitter.com/WPLGLocal10/status/913043215481294848,,,,
,0.5117074008,43156,NekiMohan,,9/30/17,9/30/2017 0:00,6:16:00 AM,0,6,,,This morning's show powered by chocolate covered expresso beans. Thank you @OrangeBowl Committee! #TeamNoSleep @WPLGLocal10 #goodmorning pic.twitter.com/Nz9wKkg6T8,,@OrangeBowl @WPLGLocal10,#TeamNoSleep #goodmorning,9.14E+17,https://twitter.com/NekiMohan/status/914071540177793024,,,,
,0.0679608971,08143,BGWizzle,,9/9/17,9/9/2017 0:00,7:11:00 PM,0,1,,,@SteveWeagleWPTV here the feeder band that just came through @KathrynProciv @weatherchannel @WPTV @cityofboynton @NBCNews #HurricaineIrma pic.twitter.com/DV7SVl0NQV,,@SteveWeagleWPTV @KathrynProciv @weatherchannel @WPTV @cityofboynton @NBCNews,#HurricaineIrma,9.07E+17,https://twitter.com/BGWizzle/status/906656253614706688,,,,
,0.2009815137,08842,BonarDoug,,9/12/17,9/12/2017 0:00,5:32:00 PM,0,0,,,wwsb,,,,9.08E+17,https://twitter.com/BonarDoug/status/907718496733208576,,,,
,0.481881849,50634,Ruthsgd35,,9/9/17,9/9/2017 0:00,10:38:00 PM,0,0,,,https://twitter.com/wsvn/status/906707261954969600/photo/1 pic.twitter.com/fCxVzYcaK0 WSVN 7 NewsVerified account @wsvn 4m4 minutes ago WHAT A SHOT! 7News Viewer William... http:// fb.me/8tNY7IyLR,,@wsvn,,9.07E+17,https://twitter.com/Ruthsgd35/status/906708477434875904,,,,
,0.4916948893,12841,CBS12,,9/5/17,9/5/2017 0:00,2:51:00 PM,6,2,,,Lake Worth Pier closed due to potential 'dangerous waves'. #HurricaneIrma http:// bit.ly/2gDGTtY pic.twitter.com/2xn59WBZgD,,,#HurricaneIrma,9.05E+17,https://twitter.com/CBS12/status/905141468129619968,,,,
,0.771801819,00295,_Syizle,,9/23/17,9/23/2017 0:00,11:28:00 PM,0,1,,,This is like the joy luck club.,,,,9.12E+17,https://twitter.com/_Syizle/status/911794487214661633,,,,
,0.8795106343,46474,PaulWartenberg,,9/10/17,9/10/2017 0:00,4:25:00 PM,1,28,,,"on the other hand, perfect time to go recover that smartphone you lost last April off the boat. /owdonthitme",,,,9.07E+17,https://twitter.com/PaulWartenberg/status/906976894347874304,,,,
,0.3559494096,55232,Suck_My_Ego,,9/10/17,9/10/2017 0:00,3:52:00 PM,0,0,,,Hopefully it didn't reach my Bimmer on the 3rd floor parking deck. If so please save it bro!,,,,9.07E+17,https://twitter.com/Suck_My_Ego/status/906968624941936641,,,,
,0.6110354556,49473,RickyG57,,9/9/17,9/9/2017 0:00,6:30:00 PM,0,0,,,They're not canceling this game,,,,9.07E+17,https://twitter.com/RickyG57/status/906645899652337665,,,,
,0.2275613045,16575,DarlingReina,,9/11/17,9/11/2017 0:00,4:11:00 AM,0,0,,,Lol basically,,,,9.07E+17,https://twitter.com/DarlingReina/status/907154674658267136,,,,
,0.7199237151,15482,Crystal75F,,9/10/17,9/10/2017 0:00,12:06:00 AM,0,0,,,Be careful out there !!,,,,9.07E+17,https://twitter.com/Crystal75F/status/906730688292032513,,,,
,0.4735066401,38710,MattCrawfordAZ,,9/8/17,9/8/2017 0:00,9:13:00 AM,0,0,,,@WPLGLocal10 Will you simulcast on FM/AM radio during #HurricaneIrma ?,,@WPLGLocal10,#HurricaneIrma,9.06E+17,https://twitter.com/MattCrawfordAZ/status/906143373420986373,,,,
,0.8480185771,64911,WPTV,,9/9/17,9/9/2017 0:00,7:05:00 PM,13,6,,,#BREAKING : National Weather Service says a tornado has touched down in Oakland Park.,,,#BREAKING,9.07E+17,https://twitter.com/WPTV/status/906654917217189888,,,,
,0.8760028864,11404,CBS12,,9/22/17,9/22/2017 0:00,2:38:00 PM,0,5,,,McCain says no to GOP's Graham-Cassidy health care bill. http:// bit.ly/2yixn6S,,,,9.11E+17,https://twitter.com/CBS12/status/911298717017403393,,,,
,0.7362331639,38279,marissameringue,,9/12/17,9/12/2017 0:00,8:18:00 PM,0,0,,,So does FPL inform you were their trucks are and then you report on those trucks because they only seem to be where the press is,,,,9.08E+17,https://twitter.com/marissameringue/status/907760407867207680,,,,
,0.9051507369,01903,10NewsWTSP,,9/6/17,9/6/2017 0:00,6:05:00 PM,1,2,,,Hurricane Irma remains a 185-mph storm: 11 a.m. Wednesday update http:// on.wtsp.com/2eLCiZF pic.twitter.com/FIyeAKRZaq,,,,9.06E+17,https://twitter.com/10NewsWTSP/status/905552460978245632,,,,
,0.2987631744,01772,10NewsWTSP,,9/8/17,9/8/2017 0:00,9:21:00 AM,0,6,,,Thank you! See you soon! Safe travels. https:// twitter.com/gabriellekarol /status/906145315585011712 â€¦,,,,9.06E+17,https://twitter.com/10NewsWTSP/status/906145448779550720,,,,
,0.7141288499,28868,jayhuskergirl,,9/7/17,9/7/2017 0:00,10:33:00 PM,0,0,,,@wsvn - Please send @sshapiro7 out on the scene more often. Love it!,,@wsvn @sshapiro7,,9.06E+17,https://twitter.com/jayhuskergirl/status/905982503122595840,,,,
,0.5106905002,22082,FOX10News,,9/18/17,9/18/2017 0:00,12:43:00 PM,2,0,,,Auburn dismisses quarterback Sean White http://www. fox10tv.com/story/36391844 /auburn-dismisses-quarterback-sean-white â€¦,,,,9.10E+17,https://twitter.com/FOX10News/status/909820061103386624,,,,
,0.4945707096,60753,WCTV,,9/27/17,9/27/2017 0:00,7:07:00 PM,0,0,,,City commission approves $729.4 million operating budget http://www. wctv.tv/content/news/C ity-commission-approves-7294-million-operating-budget-448346583.html â€¦,,,,9.13E+17,https://twitter.com/WCTV/status/913178349517799425,,,,
,0.1086794549,36203,LongLiveLock,,9/8/17,9/8/2017 0:00,9:31:00 AM,0,0,,,Lol want me to tell you what you should do??,,,,9.06E+17,https://twitter.com/LongLiveLock/status/906148057707884546,,,,
,0.6872001267,58674,Truly_Southern1,,9/20/17,9/20/2017 0:00,7:37:00 PM,0,0,,,Thank you. We're talking about the media writing copy.,,,,9.11E+17,https://twitter.com/Truly_Southern1/status/910649191994675200,,,,
,0.491682437,17846,DirtySouthTV,,9/10/17,9/10/2017 0:00,4:16:00 PM,0,0,,,"They better start moving up...like now. Irma's still coming north. Her visit isn't to Florida, it's to The South.",,,,9.07E+17,https://twitter.com/DirtySouthTV/status/906974755856809984,,,,
,0.9928653487,07238,BamaStephen,,9/20/17,9/20/2017 0:00,6:52:00 PM,6,14,,,Little bit of ugly #weather rolling into #MobileAL . @FOX10News @NWSMobile @rzweather @Chris_WPMI @spann @JohnnyParker012 #wx pic.twitter.com/BvR1jH1Uys,,@FOX10News @NWSMobile @rzweather @Chris_WPMI @spann @JohnnyParker012,#weather #MobileAL #wx,9.11E+17,https://twitter.com/BamaStephen/status/910637728470933506,,,,
,0.4422750297,44267,news6wkmg,,9/5/17,9/5/2017 0:00,4:31:00 PM,0,2,,,Orange County elementary school gets new wildlife sanctuary http:// dlvr.it/Pl1JZ3 pic.twitter.com/sZKIcuCSK7,,,,9.05E+17,https://twitter.com/news6wkmg/status/905166444245147648,,,,
,0.0896202957,19817,enservio,,9/13/17,9/13/2017 0:00,3:24:00 PM,2,0,,,http:// IrmaContents.com Helping #HurricaneIrma victims get their stuff back http:// mwne.ws/2h1IZE7 @fox13News @CBSmiami @WESH @WSVN,,@fox13News @CBSmiami @WESH @WSVN,#HurricaneIrma,9.08E+17,https://twitter.com/enservio/status/908048656678494211,,,,
,0.4845020769,13626,ChloeNordquist,,9/10/17,9/10/2017 0:00,2:00:00 PM,0,1,,,Stay safe out there everyone!,,,,9.07E+17,https://twitter.com/ChloeNordquist/status/906940407874859008,,,,
,0.5936088347,31414,JoshuaChavers,,9/10/17,9/10/2017 0:00,2:59:00 PM,1,2,,,Heard this on the @WSVN live stream just a bit ago. Watch/listen: http:// wsvn.com/on-air-live-st ream/ â€¦ https:// twitter.com/BrianEntin/sta tus/906954902970269696 â€¦,,@WSVN,,9.07E+17,https://twitter.com/JoshuaChavers/status/906955334312394759,,,,
,0.767481023,41582,Mrs_LSerrano,,9/21/17,9/21/2017 0:00,8:53:00 AM,0,0,,,These people arent any better! pic.twitter.com/0PuHtfHiZx,,,,9.11E+17,https://twitter.com/Mrs_LSerrano/status/910849385050894336,,,,
,0.53189252,04623,AlwaysTrill912,,9/10/17,9/10/2017 0:00,12:25:00 PM,0,0,,,@_barbiewest I would die inside,,@_barbiewest,,9.07E+17,https://twitter.com/AlwaysTrill912/status/906916602192547843,,,,
,0.8420507329,65594,wsvn,,9/23/17,9/23/2017 0:00,8:52:00 PM,7,3,,,"Miami Beach man says armed men stole jewelry, then shot him during home invasion http:// wsvn.com/news/local/mia mi-beach-man-injured-during-armed-home-invasion/ â€¦ pic.twitter.com/ZdCU3YLB15",,,,9.12E+17,https://twitter.com/wsvn/status/911755195541082112,,,,
,0.5399488038,04116,algheny2hocking,,9/10/17,9/10/2017 0:00,9:36:00 PM,0,1,,,"Lol, they went after shoes. Go figure",,,,9.07E+17,https://twitter.com/algheny2hocking/status/907055204079718404,,,,
,0.9422710536,11955,CBS12,,9/12/17,9/12/2017 0:00,8:39:00 PM,50,124,,,Stephen Colbert announces Apple has donated $5M. â€œCoincidentally itâ€™s the same price of their new iPhone.â€ #HandinHand pic.twitter.com/wGlijLfKkb,,,#HandinHand,9.08E+17,https://twitter.com/CBS12/status/907765538457313281,,,,
,0.496670881,63570,WPTV,,9/16/17,9/16/2017 0:00,3:37:00 PM,4,4,,,"Toddler left outside overnight during Hurricane Irma turned purple, police say http:// bit.ly/2x5kEas pic.twitter.com/U88IDgBoyo",,,,9.09E+17,https://twitter.com/WPTV/status/909139287584772096,,,,
,0.0157414524,45558,OldSchBucFan98,,9/14/17,9/14/2017 0:00,10:13:00 AM,0,0,,,Saw this story on @BN9 it was way cool. #FloridaStrong #FloridiansHelpingFloridians,,@BN9,#FloridaStrong #FloridiansHelpingFloridians,9.08E+17,https://twitter.com/OldSchBucFan98/status/908332779150221318,,,,
,0.5516348093,20505,ErinCBS12,,9/20/17,9/20/2017 0:00,6:07:00 PM,4,5,,,"I met these cool chimps today! They're facility is almost 100% back to normal after Hurricane Irma. @CBS12 pic.twitter.com/gFJ4iPY81O â€“ bei Save The Chimps, Inc.",,@CBS12,,9.11E+17,https://twitter.com/ErinCBS12/status/910626419679645696,,,,
,0.6769759643,57585,thunderchiefj,,9/24/17,9/24/2017 0:00,10:23:00 AM,1,0,,,Dolphins you suck now more than ever #boycottmiamidolphins,,,#boycottmiamidolphins,9.12E+17,https://twitter.com/thunderchiefj/status/911959327350693889,,,,
,0.0409074034,28736,JasonBXNY0619,,9/6/17,9/6/2017 0:00,8:19:00 AM,0,0,,,@weartv @WMBBTV @LOCAL15NEWS @WJHG_TV @WKRG @WECPTV @FOX10News https:// twitter.com/mcasalduc13/st atus/905396787434971136 â€¦,,@weartv @WMBBTV @LOCAL15NEWS @WJHG_TV @WKRG @WECPTV @FOX10News,,9.05E+17,https://twitter.com/JasonBXNY0619/status/905405003397042177,,,,
,0.2877523795,53569,smartinWX,,9/7/17,9/7/2017 0:00,6:06:00 PM,0,1,,,That doesn't look like the right track. THis is the latest NHC update. pic.twitter.com/ETsCjYYpiI,,,,9.06E+17,https://twitter.com/smartinWX/status/905915327019712512,,,,
,0.0303609925,07889,BenKaplanWCTV,,9/1/17,9/1/2017 0:00,9:23:00 AM,1,3,,,Happy Friday from just outside Atlanta everyone. Blue skies are back after a downpour earlier. We'll see you at noon on @WCTV ! pic.twitter.com/Z6M7S8QDbC,,@WCTV,,9.04E+17,https://twitter.com/BenKaplanWCTV/status/903609304951005184,,,,
,0.1360379759,39114,mchase22,,9/1/17,9/1/2017 0:00,6:20:00 PM,0,0,,,That's awesome. Happy 20 years!,,,,9.04E+17,https://twitter.com/mchase22/status/903744492515274752,,,,
,0.477192371,00819,10NewsWTSP,,9/22/17,9/22/2017 0:00,8:59:00 AM,0,1,,,Examining social media's role to inform the public on natural disasters: http:// youtu.be/DTOdUjAVs08?a via @YouTube,,@YouTube,,9.11E+17,https://twitter.com/10NewsWTSP/status/911213411975012352,,,,
,0.1774684551,08715,BobBuckhorn,,9/11/17,9/11/2017 0:00,8:51:00 AM,0,0,,,"Hello, you can report damages to our hotline number: 844-852-8889",,,,9.07E+17,https://twitter.com/BobBuckhorn/status/907225029120872448,,,,
,0.128411456,39283,meetthejess,,9/10/17,9/10/2017 0:00,1:51:00 PM,0,15,,,The worst kind of people,,,,9.07E+17,https://twitter.com/meetthejess/status/906938262664761344,,,,
,0.5223269873,15717,CStewartWPTV,,9/12/17,9/12/2017 0:00,12:22:00 PM,0,0,,,@wptv ? https:// twitter.com/Dr_Mitch_Smith /status/907638669917478917 â€¦,,@wptv,,9.08E+17,https://twitter.com/CStewartWPTV/status/907640460184887297,,,,
,0.0316723141,25062,gracelking,,9/5/17,9/5/2017 0:00,10:48:00 AM,2,7,,,The repeal of DACA would impact undocumented students across the country. Hear some @UF students' stories tonight at 5 on @WUFTNews pic.twitter.com/hiSA27oWLr,,@UF @WUFTNews,,9.05E+17,https://twitter.com/gracelking/status/905080316653707264,,,,
,0.5960296158,25381,GSBImagesMBusch,,9/1/17,9/1/2017 0:00,7:41:00 AM,0,2,,,Thanks,,,,9.04E+17,https://twitter.com/GSBImagesMBusch/status/903583669092220929,,,,
,0.7391722634,04963,ambermwr,,9/9/17,9/9/2017 0:00,5:19:00 PM,3,17,,,Tell us where so we can save them!!!,,,,9.07E+17,https://twitter.com/ambermwr/status/906628259395325957,,,,
,0.7070399029,43597,news6wkmg,,9/26/17,9/26/2017 0:00,6:17:00 AM,0,0,,,Man walking in Orange County shot in drive-by http:// dlvr.it/PqWr9w pic.twitter.com/cHJtNgC6pw,,,,9.13E+17,https://twitter.com/news6wkmg/status/912622050015043585,,,,
,0.4557051929,47636,PooltoyWolf,,9/11/17,9/11/2017 0:00,2:26:00 AM,0,0,,,Thanks for letting me know!,,,,9.07E+17,https://twitter.com/PooltoyWolf/status/907128103662768128,,,,
,0.1486977322,56020,Tampa_Live,,9/30/17,9/30/2017 0:00,4:47:00 PM,0,0,,,#Florida Frontier Airlines flies Oskar Blues water to Puerto Rico https:// tampanews.co/frontier-airli nes-flies-oskar-blues-water-to-puerto-rico/ â€¦ via @10NewsWTSP #irma pic.twitter.com/7sZTjRfGAj,,@10NewsWTSP,#Florida #irma,9.14E+17,https://twitter.com/Tampa_Live/status/914230245703725056,,,,
,0.8382595654,62190,WPLGLocal10,,9/28/17,9/28/2017 0:00,8:59:00 AM,1,2,,,Here is the latest on the areas we are tracking in the tropics. Watch local10 for more. pic.twitter.com/JV4K9cCAjs,,,,9.13E+17,https://twitter.com/WPLGLocal10/status/913387811839016960,,,,
,0.6991777969,64449,WPTV,,9/21/17,9/21/2017 0:00,1:47:00 PM,5,23,,,Woman: I'd rather go to jail than take down pro-Trump signs http:// bit.ly/2hlIY1T pic.twitter.com/hUcTLiK1AH,,,,9.11E+17,https://twitter.com/WPTV/status/910923462440620034,,,,
,0.3457671029,23959,games_to_change,,9/10/17,9/10/2017 0:00,3:23:00 PM,3,17,,,"What were you saying, @AnnCoulter ? Not just heartless, but wrong!",,@AnnCoulter,,9.07E+17,https://twitter.com/games_to_change/status/906961356464812032,,,,
,0.6221849569,50779,RyanM0256,,9/7/17,9/7/2017 0:00,5:20:00 PM,2,11,,,Stadium Home Depot just received 3 trucks of plywood. @abcactionnews @FOX13News pic.twitter.com/F86Mi2nlDr,,@abcactionnews @FOX13News,,9.06E+17,https://twitter.com/RyanM0256/status/905903607295422464,,,,
,0.4236208169,32462,karlenechavis,,9/29/17,9/29/2017 0:00,7:37:00 AM,2,7,,,It's Friday! Seeing storms rolling in over the Magic City this morning @wsvn @7weather #flwx pic.twitter.com/EJWUQPWLSB,,@wsvn @7weather,#flwx,9.14E+17,https://twitter.com/karlenechavis/status/913729357088280576,,,,
,0.9334615513,24526,gigi2491,,9/9/17,9/9/2017 0:00,9:08:00 PM,0,2,,,helper open the window for wet parrots,,,,9.07E+17,https://twitter.com/gigi2491/status/906685676799844353,,,,
,0.3706522901,58000,tommy_t_256,,9/14/17,9/14/2017 0:00,3:59:00 PM,0,0,,,Do they have ice at this event??,,,,9.08E+17,https://twitter.com/tommy_t_256/status/908419841274601473,,,,
