Topic,Tweets,Date,Number,Permalink
,Live in an area with no down lines and yet no power. Haven't seen a single truck in the area. Yesterday saw neighboring SECO in full force.,2017-09-12 ,1,https://twitter.com/elizabeths365/status/907590688077963264
,Surrounding area has power,2017-09-17 ,1,https://twitter.com/MicheleMiller52/status/909461549563211778
,When are you guys coming to oakridge area???,2017-09-13 ,1,https://twitter.com/ArwensLouis/status/908036462481944582
,"@CityCoralGables I am a resident of Calatrava Ave, why don't we see any presence of @insideFPL in our area?",2017-09-16 ,1,https://twitter.com/halzatep/status/909259900013989888
,THANK YOU SO MUCH from the Alta Dr area,2017-09-14 ,1,https://twitter.com/HannahD01162017/status/1
,Love spotting @ConwayCorp in our area today. Never happier to see Arkansans.,2017-09-17 ,1,https://twitter.com/BobTreemore/status/909527620332769280
,@DukeEnergy is there any update on the Sky Lake area in Orange County? Seen absolutely no progress in that area,2017-09-14 ,1,https://twitter.com/itstoriduh/status/908332705489842176
,@NewsfromJEA hi i am sure you guys know but just in case ...there is no power on Dean area and Parental Home area.,2017-09-11 ,1,https://twitter.com/javiervazquezGT/status/907337702068166663
,@DukeEnergy How do you prioritize who or what area gets their power first?,2017-09-15 ,1,https://twitter.com/thebrianbrant/status/908704270639394817
,They are not even there evacuated area #RespondDukeEnergy,2017-09-12 ,1,https://twitter.com/deplorable_pooh/status/907666442501414912
,Any update on Cutler Bay Area?,2017-09-12 ,1,https://twitter.com/Ron_DMC88/status/907714966412775424
,Any update on the cutler Bay Area?,2017-09-12 ,1,https://twitter.com/LouCanes/status/907617336110313472
,@DukeEnergy no hazards stopping you in this area we already did the hard part and cleaned up for you how about you do your part now,2017-09-13 ,1,https://twitter.com/Chuckcobb10/status/908168258917892096
,Next to a school McKee academy.downed wires all over the area.Haven't seen any work anywhere near this area.,2017-09-17 ,1,https://twitter.com/Nesara311T/status/909486265179033600
,"@insideFPL #poweroutage is 7 days old. We are desperate, we have small children, elderly in the area. no trucks in the area ticket 11051",2017-09-17 ,1,https://twitter.com/YMacare/status/909524526215647234
,Is there an estimated time for our area?,2017-09-12 ,1,https://twitter.com/Dicus1990/status/907601660679266305
,Please head to my area in Westchester then!!!,2017-09-14 ,1,https://twitter.com/HHAAYEN/status/908406182167158785
,Airport/Boggy Creek area,2017-09-13 ,1,https://twitter.com/_vixtorious/status/908056558571008001
,Is this the same number for the St. Cloud area?,2017-09-10 ,1,https://twitter.com/LiLiBruhh/status/907033037258584064
,I'm in the same area and they're saying Sunday,2017-09-12 ,1,https://twitter.com/bertm1975/status/907713906428215296
,hi what area are you at ? Thanks,2017-09-13 ,1,https://twitter.com/marig2605/status/907913527981158401
,Why do I see more @insideFPL trucks in our area now than when the power was out?! pic.twitter.com/8XqoTR5rVI,2017-09-27 ,1,https://twitter.com/N2damusic86/status/913150315893071874
,Any news on baymeadows area getting power back?????,2017-09-12 ,1,https://twitter.com/cfrizze/status/907638080135421953
,When will work start in the Southgate area?,2017-09-16 ,1,https://twitter.com/aprildotssmile/status/909128161744613376
,How come everyone around the area has their power restored and we don't.,2017-09-13 ,1,https://twitter.com/DejaunWade/status/907972644317925376
,when are you guys gonna get to 32210 area?,2017-09-12 ,1,https://twitter.com/Its_Ray16/status/907756724978929665
,How soon power restore to 32114 area?,2017-09-12 ,1,https://twitter.com/KAYLEEBURRIS4/status/907646853927374849
,Also because they may not be in your area yet. Isn't that right @rbbcomm ?,2017-09-16 ,1,https://twitter.com/kjlamborn/status/909211811957870592
,@DukeEnergy do you have any remote idea as to when power in my area might be restored?,2017-09-12 ,1,https://twitter.com/DHSKidwhat/status/907704407307022336
,Hi Rational. That area is scheduled for today.,2017-09-14 ,1,https://twitter.com/OUCreliableone/status/908323430830878720
,"They are? I don't see any crews ANYWHERE, and I even live in a decently wealthy area (so much for white privilege, amirite?)",2017-09-11 ,1,https://twitter.com/FunnyGirlBS/status/907309965047730176
,Area 33034 is still without power and there are downed lines.,2017-09-11 ,1,https://twitter.com/ravenclaw727/status/907438244337512449
,Thank you and your team for the increased focus on our area!,2017-09-14 ,1,https://twitter.com/SundaySommelier/status/908354223506640896
,@NewsfromJEA you guys working on the Mandarin area?,2017-09-12 ,1,https://twitter.com/HunterSC3/status/907653902744637440
,When do you have intentions on servicing the Duclay area? We have been without power over 24 hours? There is no debris stopping you!,2017-09-12 ,1,https://twitter.com/BossLadySomesso/status/907492430928379904
,Whereabouts please? I'm near Safety Harbor/Bayside Bridge area. So far no visible evidence of Duke Energy trucks working in my area.,2017-09-12 ,1,https://twitter.com/sherherazad/status/907661715277598725
,"Haven't seen a single @DukeEnergy truck here in my area of Pinellas. It's about time they get to Clearwater, hope they get to the 33764 area",2017-09-11 ,1,https://twitter.com/ItsDennyTime11/status/907448969055358976
,Please remember Historic Bayside area @CityofMiami @insideFPL,2017-09-16 ,1,https://twitter.com/AnaIsabelVivas/status/909056766616403970
,@DukeEnergy No power in Edneyville NC area AGAIN,2017-09-11 ,1,https://twitter.com/bgbrown125/status/907395938888687616
,@insideFPL when will power be restored for hammocks shores 33196? Every other neighborhood in the area has power except for this one,2017-09-11 ,1,https://twitter.com/NatashaJeanne/status/907397621769277441
,"@insideFPL power just went out in my area, what to?",2017-09-23 ,1,https://twitter.com/IshFang/status/911680655142133770
,Great! Send them over to Indian shores area!.....,2017-09-12 ,1,https://twitter.com/MccormickArtist/status/907771730197872641
,Yes you are hitting back.. We felt it very well.. More than 72 hours for no power in an area with minimal or no damages..,2017-09-13 ,1,https://twitter.com/ulasbagci/status/908120652347035648
,The map is unclear is there an eta on the power in the SeaWorld area?,2017-09-11 ,1,https://twitter.com/sh1kak1/status/907320448496652288
,We have a faulty transformer in the Miami 33138 area. Can you please give us a hand?,2017-09-15 ,1,https://twitter.com/Cryptorobot/status/908872867231694849
,32025 area still without power. We have 6 pets,2017-09-11 ,1,https://twitter.com/ButterflyBlingg/status/907375786671427584
,@insideFPL any idea on the Midway and edgewater roundabout area fix ??,2017-09-13 ,1,https://twitter.com/castiel2D/status/908115401250394112
,@KUAdirect any updates on pleasant hill area?,2017-09-11 ,1,https://twitter.com/Liluykj/status/907405611939364864
,I guess I'm going to be the last big area @NewsfromJEA gets to in Arlington. The orange area is resolved as my grandma got power at least pic.twitter.com/fFvlciko7K,2017-09-14 ,1,https://twitter.com/sbjaxfl/status/908430974270230529
,Dean and curry ford... get the power up please... cypress springs area @DukeEnergy THANK YOU!!,2017-09-13 ,1,https://twitter.com/arana1412/status/907924824290463744
,@insideFPL when will the power be restored at little havana/Brickell estates/ roads area?,2017-09-11 ,1,https://twitter.com/Elizabeth_Elias/status/907298724413673472
,Yet no trucks in Central oak area,2017-09-14 ,1,https://twitter.com/stpetemichael/status/908354100756193280
,@insideFPL rough estimate on when will power be restored in the Brickell area?,2017-09-11 ,1,https://twitter.com/irvingbaezg/status/907257844331839488
,"@DukeEnergy what is going on in Debary, Florida. Not one of your trucks have been in our area, not one!!! 9k without have to be here!!",2017-09-16 ,1,https://twitter.com/milobomb65/status/909033608459034624
,@DukeEnergy Entire surrounding area has power. Why zig zag around the county. Complete an area. We just need a transformer.,2017-09-14 ,1,https://twitter.com/ghann510/status/908483508229767168
,@DukeEnergy when do you anticipate power being restored in the old northeast area of Saint Petersburg?,2017-09-12 ,1,https://twitter.com/demscheat/status/907760981270519808
,explain 9000 from 5000?? Why is it going up and not down????? Area N1,2017-09-13 ,1,https://twitter.com/justah_voice/status/908045439399841792
,@insideFPL Any updates for the Deerfield Beach Area?,2017-09-12 ,1,https://twitter.com/MamaSaidBeGreat/status/907785979632775169
,Seriously.. haven't seen a single truck in the area. Everyone with different companies in the area already restored..,2017-09-16 ,1,https://twitter.com/BlvckMalSan/status/908921474098110466
,"Same bullshit excuse, no trucks even seen in our area. OUC is getting it done in their area and communicating progress on their website!!",2017-09-12 ,1,https://twitter.com/Flhomebldr/status/907629904170246144
,"Yes, I think that may be nearby. We will sweep that area.",2017-09-16 ,1,https://twitter.com/DE_JeffB/status/909256542188339201
,Any news on the baymeadows area? Been without power since 3am yesterday??,2017-09-12 ,1,https://twitter.com/cfrizze/status/907491219982483457
,my area is 33135. I would like to know when will the power come back. Please inform us.,2017-09-11 ,1,https://twitter.com/Nidia51485833/status/907425920356679680
,You morons did it to me as well. Saying I'm the first one to report the outage in my area.,2017-09-15 ,1,https://twitter.com/sexiibexiii/status/908826403398971394
,"Dang! My area says 384 is out, but who knows at this point!",2017-09-14 ,1,https://twitter.com/DJ2779/status/908499316423176192
,What about 34746 area?? We need power restored. I know you guys are doing other things but just a heads up that my area need restored.,2017-09-11 ,1,https://twitter.com/ProjectZeko/status/907392781370494976
,Guess we will to take matters into our hands and fix the power in are area,2017-09-14 ,1,https://twitter.com/Snipertrades89/status/908331258287202304
,Haven't seen crews in area in 3 days @insideFPL after told they don't leave area till all homes have power restored,2017-09-17 ,1,9.0942259150873E+017
,Ugh!!! My area isn't bougie enough to care about,2017-09-13 ,1,https://twitter.com/christy_olloqui/status/908077416681177089
,@insideFPL wondering why everyone in my surrounding area has power except my area. Website tech issues phone no go. BS,2017-09-12 ,1,https://twitter.com/JenMarsStudio/status/907774206598942720
,Winter Haven area?,2017-09-11 ,1,https://twitter.com/evelzm/status/907369239165767686
,Please tell me this is for all the Kendall area Big O. Or is this somewhere else,2017-09-14 ,1,https://twitter.com/DamnYouBrian/status/908447558934188032
,@DukeEnergy how do i check the status of outsge in my area?,2017-09-11 ,1,https://twitter.com/MJ_Tanner/status/907310704197324802
,So... @DukeEnergy just told me I was the first reported outage in my area? What?,2017-09-15 ,1,https://twitter.com/Atomizer827/status/908658506970144769
,@mylkldelectric Area behind Walmart on South Florida Ave. Imperial Area. Any idea when power will return? Thank you for the hard work!,2017-09-12 ,1,https://twitter.com/BostonFoodLove/status/907673913831948288
,Any updates on the Westchester area around 8 street and 94 avenue ? Power has been out for two days.,2017-09-12 ,1,https://twitter.com/CoachGuevara205/status/907644923251490817
,Alright well it's 9:30 Am and my area is still waiting,2017-09-12 ,1,https://twitter.com/Reallilflakko/status/907597322871345152
,You're right. Miami area served by FPL.,2017-09-16 ,1,https://twitter.com/KevinSLeahy/status/909241428047515649
,Metro West area. Off of Edgewood Ranch Road.,2017-09-13 ,1,https://twitter.com/amhoots/status/908123712121163777
,"When you say most residents, in which area are you referring..?",2017-09-12 ,1,https://twitter.com/thamandashoww/status/907703949804924929
,I haven't seen one truck in my area and we are one of three buildings that don't have power in a large area of red bug and 436. Pathetic.,2017-09-18 ,1,https://twitter.com/luckyspadre/status/909855513994760197
,@DukeEnergy you guys had power listed as restored in our area yet we still have nothing up and down my street. 32725 Eunice and atmore cir.,2017-09-15 ,1,https://twitter.com/HeyDominica/status/908729439776858112
,What area are u in I'm NW 93RD ST 31CT,2017-09-12 ,1,https://twitter.com/Dweezy07/status/907457099373989888
