Topic,Tweets,Date,Number,Permalink
storm hit just fpl tropical cat days lost went did
,how about you come here and fix the power in my undamaged street ,2017-09-13,5,https://twitter.com/Seriel0/status/907930600669097984
,"20+ yrs w/  , 1st ""late"" statement. Reason? That's right, hurricane & no power for 6 days. Glad you had power back to mail these ",2017-09-17,5,https://twitter.com/ITSM_Lisa/status/909548568595361798
,Are u aware that no power in buildings means no water? #hurricaneirma2017 #FPLunprepared,2017-09-12,5,https://twitter.com/FraschiniI/status/907676179200663552
,"Cut the whataboutisms, Duke is a power company, not FEMA. Them getting power back for central FL has nothing to do with the flood victims.",2017-09-13,5,https://twitter.com/Blubfeesh/status/907927235818147845
,Maybe everyone would have power by now if you started on Monday instead of Wednesday. A Cat 2 storm should not take a week to restore power,2017-09-13,5,https://twitter.com/DudeLogMan/status/908124258018189314
,".  not perfect, I favor subterranean power/ comms lines. All FL affected, but ea person/guardian responsible for caring after own",2017-09-13,5,https://twitter.com/JessStandsOut/status/908016357215752193
,It doesn't matter until its you!  do you have power #hurricaneimra,2017-09-12,5,https://twitter.com/anjolcake/status/907637728795340802
,"""Hi, news people? My power is out because of the storm and Duke is working on other peoples power instead of mine right now. They suck."",,,,""907723416156954624",2017-09-12,5,
,96 hours and counting with no power....33312. We are baking to death...,2017-09-14,5,https://twitter.com/Stardust_Rogue9/status/908402550717763584
,"It is not fun to be without power nor wifi for 2 days. But, there are emergency calls that  has to help first! Be thankful",2017-09-11,5,https://twitter.com/MariBdigital/status/907408275402055680
,"Just before your  power is restored, the FPL App changes to Crew Arrived #hurricaneirma #fplpowerback ",2017-09-12,5,https://twitter.com/martinog/status/907499006510727169
,  won't respond.Out of power 2am in Palm Harbor on O2 tank won't be able to call 911 if emergency. Surrounding area has power,2017-09-11,5,https://twitter.com/karasunoketsue1/status/907403329608798210
," no power at zip 33145 305-982-8323 . Its a business. Coral Way and SW 27th is all businesses. no flooding, clear streets.no power",2017-09-12,5,https://twitter.com/advisingtrump2/status/907756852259250176
,"Day 6, still out of fucking power. Fuck hurricanes and fuck  as all of my friends with a different provider have power already.",2017-09-15,5,https://twitter.com/andino1152/status/908890193729654785
, same 47 ppl btwn 7TH & 9TH ST & 65th AVE S ST PETE who have been w/out power since Sat 9/9 BEFORE storm are STILL w/out power!,2017-09-16,5,https://twitter.com/AnnieLeshko/status/909051100128522240
,See dozens of trucks pass my area daily. My building is still without power even though everyone on my street has it. What's going on here?,2017-09-14,5,https://twitter.com/insaneshadow85/status/908214055508246529
,I heard that downed power lines were a priority. Duringstorm i called 911 and my mom called fpl a few hours later on 9/10.no power yet day 6,2017-09-14,5,https://twitter.com/ghost_of_ghost/status/908353353876332544
,They claim only 18 people in the area are affected by a minor outage when in fact all of my complex is without power,2017-09-13,5,https://twitter.com/ChelseaNylen/status/907831603883331586
,"And should be expected. If you didn't think your power will be out for days when 4 million people were affected, that's your fault.",2017-09-15,5,https://twitter.com/TommyFrain2013/status/908806616199434241
,Kudos to  for their extraordinary response after #IrmaHurricane . 5 million people's power restored in one week. Unprecedent.,2017-09-19,5,https://twitter.com/alscharff/status/910294959584051200
,Is Davenport a priority yet? We are not damaged in our neighborhood but lost power overnight.,2017-09-12,5,https://twitter.com/lelliephant/status/907459854276718592
," Did Marion Co FL power stations sustain damage that won't allow power to be restored by 9/17? If yes, tell us so we can plan!",2017-09-15,5,https://twitter.com/gatortracy1010/status/908778054260019201
, please fix my power I’m having panic attacks without airrrrr,2017-09-11,5,https://twitter.com/xxjennyd/status/907312874866999296
,"Boca Resort Hotel has broken windows, water everywhere, elevators out of service. Power intermittent. Curfew prevents return to WPB.",2017-09-10,5,https://twitter.com/theoceanlawyers/status/907045009815425024
,Im fighting to keep a baby macaw alive wo power! And a pug! Lines should have been buried long before now. Your fault.,2017-09-11,5,https://twitter.com/sarahedw/status/907451849485242368
, FURIOUS. EVERY HOUSE ON MY STREET HAS POWER BUT MINE. REPORTED AGAIN. #hurricaneirma,2017-09-13,5,https://twitter.com/lahtiji/status/907930467588067330
,"  so  isn't working around the clock to restore power in FL. ""Not an emergency"",,  ",2017-09-14,5,
," Lost power at Verde Park, Winter Garden 34787 FL. Any updates? Only one street seems affected. #HurricaneIrma",2017-09-11,5,https://twitter.com/edwinaarschot/status/907337569993740289
,"After years of fixing the same power lines over and over again after storms,  should consider underground. 8 days #STILLnopower !",2017-09-17,5,https://twitter.com/sophiegirls/status/909412608804974593
,Yea that's a switch they can do they sometimes shut the power off during storms to save transformers,2017-09-15,5,https://twitter.com/JEFFGORDON5/status/908561026253152256
,Why are power companies just like  still using primitive technology to provide erratic power at massive $$ rates-let's sue em',2017-09-17,5,https://twitter.com/SuperJohnny123/status/909457484577992706
,Why are power companies just like  still using primitive technology to provide erratic power at massive $$ rates-let's sue em',2017-09-16,5,https://twitter.com/SuperJohnny123/status/909176237074948096
,"No fans available at area stores, gas running short, stores without power, livelihoods affected. No ETA, no trucks in town.",2017-09-12,5,https://twitter.com/GORExJESS/status/907640958912778240
,Why would you shut down power early?  #hurricaneirma2017 #HuricaneIrma #hurricaneirmamiami,2017-09-09,5,https://twitter.com/abstrx/status/906565206754635776
, My entire neighborhood has power. No more trucks in area. Only three sharing same line still affected. Have we been forgotten?,2017-09-18,5,https://twitter.com/JeSuisMeli/status/909789138232147968
,".  3 days & counting since power restored to ALL other houses in neighborhood... Dangerous live wire, dozens of calls, no action  – bei Bayside Historic District",2017-09-20,5,https://twitter.com/JWoodleyPhoto/status/910559700655239177
, do you plan on ever turning the power back on? if your power lines can't handle tropical storm winds you're doing something wrong,2017-09-11,5,https://twitter.com/anthonysmith__/status/907199446856994819
,"Im having stream withdrawals, need to talk shit or call someone ass.  restore my damn power birds",2017-09-14,5,https://twitter.com/eclipseomg/status/908499006543876096
,When you are home after  and have no power no school  ,2017-09-12,5,https://twitter.com/therealKendallB/status/907572170041303040
, don't forget to come to Weston/Bonaventure area still without power! #FPL #hurricaneirma2017,2017-09-11,5,https://twitter.com/DMB_Dances/status/907261644480315392
,"The elderly & children need emergency power. Food spoilage, rising temperatures, etc. Not everyone can leave.  ",2017-09-12,5,https://twitter.com/SingaporeDiva/status/907736957396103168
, how aren't you guys unprepared for hurricanes power lines should not be unprotected,2017-09-12,5,https://twitter.com/Cruyffsystem/status/907708342122016769
,"Fuck  since Sunday 8pm when it wasn't storming bad the power went out still today no fucking power , want a discount or something",2017-09-14,5,https://twitter.com/OldeEnglishPT/status/908443929053483009
,   any investigation on  yet? Going on 7 days without power. Wife is pregnant. #LifewithFPL,2017-09-15,5,https://twitter.com/io_podcast/status/908881200563015681
,Reported trees on a power line behind my house right after the storm. Still had power then. This happened at 6:15am today. This reported?,2017-09-13,5,https://twitter.com/PWRoTCH/status/907940113245761536
,.  expects at least 9 million Floridians could lose power because of #hurricaneIrma .,2017-09-08,5,https://twitter.com/AFuscoCBS/status/906269115098304512
,"  No power, flooding & blocked in off Mandarin Road :(",2017-09-12,5,https://twitter.com/AngWilliamsFL/status/907641677153804288
, Great job keeping my power on during #Irma ! Not so great I lose power 5 days *after* the storm,2017-09-16,5,https://twitter.com/2rightsmakeleft/status/909135279730171904
,Outside with no breeze. My dear that is no decency. Or shall I discuss the nursing home 3 blocks away with no power and bedridden patients,2017-09-13,5,https://twitter.com/ButterflyBlingg/status/907823695003037698
,Got power back from #Irma only to lose it again to this thunderstorm ,2017-09-14,5,https://twitter.com/c_marie313/status/908485740023214080
," police officers and their families, including mine in this neighborhood that have been working nonstop need power. Need help.",2017-09-13,5,https://twitter.com/Savymason/status/908117694167351297
," I appreciate the magnitude of your task. But you restored power to my home last afternoon, now it's down since 7:44 this morning",2017-09-13,5,https://twitter.com/ReverendToast/status/908009160347877377
,If these people don’t put my freaking power on right now I’m gonna have another panic attack,2017-09-11,5,https://twitter.com/xxjennyd/status/907367850452668416
, I was here for Andrew my roof leaked my condo flooded but you know what I didn't 5 days with no power!,2017-09-13,5,https://twitter.com/ClwtrBkAtty/status/908056326370152449
,Besides obvious safety. Nice attribute of riding out #HurrcaneIrma is watching  victory with POWER. Thx  !,2017-09-10,5,https://twitter.com/Tim__McDonald/status/907081437664378880
,"Just a gentle breeze here and the power's already out. This is gonna be a rough ride, eh,  ? #hurricaneirma",2017-09-09,5,https://twitter.com/TaraSegall/status/906639322568433669
