Tweet,Category
Happy Birthday @lmartinez7,0
Happy Birthday Lynn,0
Sad,0
i would feel bad throughout death.,0
Exactly. Same thing I said.,0
I'll check now,0
Crazy,0
Miami-Dade Transit will continue operations until sustained winds reach 35 mph,0
Deerfield beach!,0
Is she still relevant?,0
Stop lying,0
I can only imagine how bad that must smell,0
Man these shits man made,0
Makes sense,0
Broward?,0
@Supt_Avossa FYI,0
Fuck,0
I want him so bad,0
same,0
I WANT,0
Try something like governor Rick Scott turning away federal government money,0
LOW ENERGY,0
15$ WTF LMAO,0
Watch who u bring yo daughters around smh,0
I want him,0
Poor pup,0
I Want him,0
Wish I could take him.,0
Poor pup.,0
Didn't bite enough blacks,0
he's trying his best,0
@Sid_Hopson_ I want him,0
Go girl,0
Terrible.,0
I NEED HIM/HER,0
I want him!,0
@rlina022 poor doggo,0
Ohh myyy goodness. Hahahahhh Ooops. Lil'bitta! Humor! .. haa .. Butt'a .. Absolutely. True.,0
Awwwwhhhh such a cute dream!!,0
POOR BB,0
Awwww lil baba,0
Poor baby. He looks stressed,0
He looks ace,0
Such a pity,0
* make a,0
WTF!!,0
How can I adopt him bc he's a cutie,0
I SAW,0
Mf look lazy look like he waiting on his unemployment check,0
i want hiiimmmm,0
@Cierra_Pinkney I want him,0
Fuck em,0
I want him,0
I want him,0
Poor little fellla,0
Ohh myyy goodness. RIDICULOUS.,0
Wtf,0
Ignorant at its best.,0
which one? a new one?,0
Smh,0
Any idea how long until more gas arrives?,0
Nice find!,0
Killing it,0
"Burger King, Larry's Giant Subs, 3 Natives, Gator China also open.",0
http://www. breitbart.com/big-government /2017/09/29/puerto-rico-gov-rossello-praises-trumps-hurricane-response/ …,1
Wtf ew,1
AMEN,1
I haven't.,1
Ridiculous,1
Yet another one!,1
I'd suggest calling Pasco County.,1
"Yes go ahead, Mike Morales",1
I'll check!,1
John Lithgow wins Best Supporting Actor #Emmys,1
https:// petitions.moveon.org/sign/eradicate -duke-energy.fb48?source=s.icn.fb&r_by=18772728 …,1
Go away,1
https:// petitions.moveon.org/sign/eradicate -duke-energy.fb48?source=s.icn.fb&r_by=18772728 …,1
20-70% seems a big range...,1
I’ve been without power since 5pm Sunday,1
Seriously @DukeEnergy !!!! How much longer until it's restored???,1
Help them !!!,1
Amen!,1
Imagine how Houston felt.,1
Yet!,1
Real life super heroes.,1
Please actually visit the HSUS' site to learn facts before stating misinformation online. Here's a start: https:// blog.humanesociety.org/wayne/2017/09/ two-massive-exceedingly-dangerous-storms-threaten-people-animals-u-s.html?credit=blog_post_090717_idhome-page …,1
Gusts 190 @130mph,1
Two additional pet friendly??,1
Finally free parking!,1
Seriously,1
"Sheriff has a Special Shelter, Its Reinforced""""",1
Sharing,1
American Communist Lawyers Union.,1
Damn...,1
I like breakfast food.,1
Other non official options...,1
Two new tropical disturbances getting attention https:// cbs12.com/story/two-new- tropical-disturbances-getting-attention … @CBS12,1
Father arrested after child found left alone https:// cbs12.com/story/father-a rrested-after-child-found-left-alone … @CBS12,1
How,1
@WGME @CBSMiami @CBS8 @CBS12 @cbschicago @CBSLA @CBSThisMorning @CBSNews @CBSPittsburgh,1
I'm still curious how NFL players disrespecting veterans promotes their cause? @JakeElman,1
Get him gone Selfish,1
"Also, practicing his Freedoms.",1
Damn white Nazi strikes again.,1
Should already been retired,1
Cook anything other than Raman noodles?,1
i want one!!!!,1
Irmas back?,1
Big Little Lies wins Best Limited Series #Emmys,1
Cute thnks 4 sharing,1
Try tweeting Gov Scott.,1
I wish FAU could start a law school!,1
He made his own GIF.....,1
Lies lies lies,1
Palm Beach County Library system opens today. @pbclibrary,1
SAD,1
Blowing hot air.,1
Air conditioner,1
@SuzanneBoyd @CBS12 is Okeechobee still under a Curfew,1
Pets!!!!!,1
such a pretty group,1
AMEN,1
South Hutchinson island,1
Still without power!!!,1
#respect,1
Palm beach,1
Which county does he represent?,1
Martin County EOC: Approximately 71,1
Palm Beach County curfew has been lifted! @CBS12,1
Fort pierce (near I-95 & Okeechobee),1
@cbs12 Port St. Lucie still getting hit... updates?,1
Awe how sweet,1
Poor guy,1
Ryan Seacrest has disappeared.,1
go down stairs asap,1
Same parent company.,1
Sunday ticket ?,1
@SuzanneBoyd @CBS12 https://www. pscp.tv/w/bIPXoTFlV0V5 Z3hZbXdZS0F8MXlOR2FtT3Btb1ZHahGkuWmvZSFXW-dtwwXVv-fLcQf8lrnY8cpdWBRvs8Vo …,1
East Lake Worth during last tornado warning,1
Lake Ida?,1
Maybe she can get #Forest trending.,1
Woahhhh coach watch yourself,1
St Lucie County Information Hotline: 772-460-HELP (4357).,1
Crazy!!,1
I am still ready 4 at least Category 1 Hurricane winds @ChrisFarrellcbs . #OutOfThrConeNotInTheClear,1
Remember few years ago one got slammed into a condo,1
HELP THEM!,1
Sad how cruel,1
Omg. Poor Mexico,1
WTF,1
@cityofboynton operating under county curfew.,1
Mmmm getting hungry,1
Palm Beach Central will now serve a second special needs shelter @CBS12,1
Mar-a-Lago under evacuation order.,1
I mean 72 hrs old.,1
... see last tweet. Need help w/ worthless FEMA maps @CityPortStLucie @CBS12 @JimCantore @stluciesheriff,1
"Low low pressure, could intensify",1
"We now need volunteers -www.volunterflorida.org.""-Gov. @FLGovScott""",1
still sad....,1
Become citizens!,1
Usually #BigLots has water.,1
a man,1
Awesome Hi Res loop!,1
AP source: NFL considers moving Dolphins opener against Bucs https:// cbs12.com/story/ap-sourc e-nfl-considers-moving-dolphins-opener-against-bucs … @CBS12,1
Oh man.,1
POWERTHATS A DIFFERENT STORY,1
OMG already?,1
I started during Harvey.,1
"Man, thought last night's @FAU_Football game went crazy late #Boca 's @Madison_Keys wrapping up @usopen win at 1:46 AM @TennisChannel @CBS12",1
Amen.,1
@CariChampion @Thomas_Forester @Broncos_21,1
Already????,1
@weartv @WKRG @FOX10News @pnj @srpressgazette @navarrepress @nwfdailynews @WJHG_TV @WMBBTV @pulsegulfcoast @WPNNTalk790 @OANN @foxandfriends,1
WTF?!?!?,1
"Mr. Brexit"" Nigel Farage",1
Has strange betrayed u?,1
Taken before @POTUS 's speech.,1
Coast Guard rescues mariners after boat capsizes near Dauphin Island http://www. fox10tv.com/story/36437600 /coast-guard-rescues-mariners-after-boat-capsizes-near-dauphin-island …,1
LIVE BLOG: Alabama Crimson Tide vs. Vanderbilt Commodores http://www. fox10tv.com/story/36424736 /live-blog-alabama-crimson-tide-vs-vanderbilt-commodores …,1
3-year-old shot; MPD investigating http://www. fox10tv.com/story/36435937 /3-year-old-shot-mpd-investigating …,1
HALF @trmillertigers 14 @LeopardFtball 13 @FOX10News,1
"FOX10, Infirmary Health offering free PSA screenings Friday morning http://www. fox10tv.com/story/36428660 /fox10-infirmary-health-offering-free-psa-screenings-friday-morning …",1
Hot cops,1
"23 violations found at Kamden Johnson's day care, days after his death http://www. fox10tv.com/story/36402961 /23-violations-found-at-kamden-johnsons-day-care-days-after-his-death …",1
Fort Walton Beach man reports home invasion robbery http://www. fox10tv.com/story/36382494 /fort-walton-beach-man-reports-home-invasion-robbery …,1
Wtf,1
How very sad,1
Hancock Bank robbery suspect arrested after exploding dye pack left him red http://www. fox10tv.com/story/36374698 /hancock-bank-robbery-suspect-arrested-after-exploding-dye-pack-left-him-red …,1
MPD needs help identifying serial robber http://www. fox10tv.com/story/36366412 /mpd-needs-help-identifying-serial-robber …,1
Damn!,1
Send her back!,1
Family Health offering flu shots http://www. fox10tv.com/story/36355597 /family-health-offering-flu-shots …,1
The Latest: Police evacuate residents near collapsed crane http://www. fox10tv.com/story/36342464 /the-latest-police-evacuate-residents-near-collapsed-crane …,1
MPD: Man arrested following carjacking http://www. fox10tv.com/story/36349289 /mpd-man-arrested-following-carjacking …,1
The Latest: After Irma's injury comes Jose's insult http://www. fox10tv.com/story/36319898 /the-latest-after-irmas-injury-comes-joses-insult …,1
Alabama Power: 42k without power http://www. fox10tv.com/story/36339044 /alabama-power-42k-without-power …,1
The Latest: Key Largo storm rider: Surge left a big mess http://www. fox10tv.com/story/36330157 /the-latest-key-largo-storm-rider-surge-left-a-big-mess …,1
NWS: Walton County Fla. under Tropical Storm Watch http://www. fox10tv.com/story/36327256 /nws-walton-county-fla-under-tropical-storm-watch …,1
The Latest: South Carolina's Hilton Head Island evacuated http://www. fox10tv.com/story/36319898 /the-latest-south-carolinas-hilton-head-island-evacuated …,1
St. Luke's 57 - Luverne 12 ... FINAL @WNSP @aldotcomPreps @WKRG @FOX10News @espn @LOCAL15NEWS,1
Missing endangered Santa Rosa Beach man http://www. fox10tv.com/story/36315722 /missing-endangered-santa-rosa-beach-man …,1
"Alabama father, son arrested after fight at Bama-FSU game in Atlanta http://www. fox10tv.com/story/36302159 /alabama-father-son-arrested-after-fight-at-bama-fsu-game-in-atlanta …",1
@weartv @WMBBTV @WJHG_TV @LOCAL15NEWS @WKRG @WECPTV @FOX10News Happening now Puerto Rico is giving update regarding #Irma,1
The Latest: Trump visits Louisiana after Texas stop http://www. fox10tv.com/story/36277069 /the-latest-trump-visits-louisiana-after-texas-stop …,1
@unsignedpreps look,1
LOL got a link?,1
I want one!!,1
C. U. Next. Tuesday,1
"Um, isn’t every day?",1
Poor baby,1
Interesting. S Tampa still looks like a war zone. Some streets u can barely drive down,1
Amen.,1
I find him abhorrent,1
im still seeing only 140,1
"Gosh, really? How unique",1
Clown mayor.,1
A real man that loves his country!!,1
Amen Stu,1
Fuck off ya bot.,1
Bitches need prison time,1
Arrest her asap.......,1
She's a sorry woman ..... get lost . Why even interview her shame .,1
Kim Jong Un calls Trump deranged,1
. @AP - North Korea state news agency: Kim Jong Un calls Trump deranged,1
World wide !!!,1
I'd suggest calling Pasco County.,1
Quick results! Hillsborough County still can’t make a decision,1
How's I-75 heading south look?? Any idea?,1
Life??,1
"BREAKING: A powerful earthquake has shaken Mexico City, @AP reports",1
"Happy Born Day, Scotty Bananas!!!!!!!",1
"Happy Birthday Scotty Bananas""",1
Largo.,1
Sorry 6 days,1
Hurricane maybe?? #JustSaying,1
Live video shows community removing tree now,1
I actually spot six,1
Let's pray she never hurts anyone else anywhere again!,1
"WALL, VOTER ID'S, TAX CUTS & TERM LIMITS! #maga #teflondon #tupacshakur #La2028 #trumptrain #pelosi #schumer #NoRinosNoDems #drunkana",1
#FSU #GONOLES #FEARTHESPEAR,1
Welcome @ChompJohnsonTV #GONOLES #FSU #FEARTHESPEAR,1
How precious,1
Forget Gators. Go @USouthFlorida Bulls!,1
Save these abandoned #Irma animals that Hillsborough County Animal Services won't help. @BAYNEWS9DESK @CBSTampaBay @CNN,1
Such a pretty building,1
Got ya!,1
Ty Publix!,1
suspects had man buns?,1
"Hahaha a lot, I bet!",1
"HIGHLANDS CO: Mandatory boil water notice in Lake Placid. All Town Regional Water systems, except Highway Park. Until until further notice",1
Noah's arc,1
Largo 33771,1
Help Hurricane Relief @GioBenitez @RedCross @Pontifex @charlierose @JamesComeyFBI @SteveBannon69 @floridacitygas @FOX13News @TampaBayTraffic,1
Amen. Could've been worse,1
Manu muy lindo Lunes. para tí gracias por tus menciones! Dulce!! MiMi,1
Totally agree young lady!,1
I totally agree young lady!,1
Exactly young lady! I apparently have also!,1
Omg how beautiful i love animals look at does flamingo listen more than humans,1
gusts 80-90,1
Tiki torch Nazis encouraged!,1
#Bartow Airport has received 81mph gusts/51mph sustained winds. @FOX13News,1
Such elegant birds.,1
Fishhawk skylarkcrest still has power,1
@Krasnostein look!,1
east lake has power,1
St Pete Beach still has power,1
WTF,1
noah's ark?,1
Julie I'Anson,1
More sense than most humans,1
Ridiculous,1
Disgusting,1
Looks a little windy,1
"If he wasn't a star before, he's become one now.",1
better behaved than school kids,1
@lexaroberts - look how sweet,1
9/10/ 2017 Hurricanes! - 9/11/ 2001 Terrible Memories!!,1
"Katy, why r u rt'ing Fox shit?",1
"Beautiful, graceful creatures!",1
I Bush Gardens.,1
http:// Hillsboroughcounty.org,1
Try Brighthouse / Spectrum613,1
Please actually visit the HSUS' site to learn facts before stating misinformation online. Here's a start: https:// blog.humanesociety.org/wayne/2017/09/ two-massive-exceedingly-dangerous-storms-threaten-people-animals-u-s.html?credit=blog_post_090717_idhome-page …,1
"3 minutes after ..no pets..tuned away...""?""",1
Damn,1
Poor little gasparilla island...,1
Finally free parking!,1
No kidding Consonant Free Man.,1
Oh man I feel yah,1
Pinellas zone site down !?,1
https://www. pinellascounty.org/emergency/guid e/8-9-Evacuation_Zone-Map-Shelter_Options.pdf …,1
Amen!,1
Illegal !,1
North Dale Mabry.... sorry !!,1
He can fall! Many has!,1
Got 7 one gallon jugs.,1
@Farrington94 @NickIgnoffo @CatfishBilly18 fuck lol,1
1800 miles away ?,1
Thnx a bunch Paul,1
Thx bud,1
Thx Marnie!,1
I remember those days. Man I feel old. Congrats Mark.,1
Terrible,1
@FOX29WFLX any update from lake worth utility,1
Really sick!,1
Screw football im watching 9/11 stuff,1
ridiculous behavior!,1
September's @pbcsd Green Scene Newsletter featuring a recycling coloring contest from @SWAPBC @WholeFoods @Fox29WFLX https://www. palmbeachschools.org/ecs/wp-content /uploads/sites/61/2016/09/The-Green-Scene-Newsletter-Issue-3_September-2016.pdf …,1
ridiculous,1
Wtf,1
Former Sarasota County Deputy facing multiple charges including attempted murder. https:// buff.ly/2xFASH1,1
@DuhaneClive - when does @mysuncoast air Lindo Almanac?,1
"A North Port man was killed, Port Charlotte man critically injured: https:// buff.ly/2jT3Ga6",1
True heroes!!!!,1
Yes - regular business hours.,1
Check http://www. volunteerflorida.org /,1
@mysuncoast a friend who works @MoteMarineLab said those manatees were rescued a couple hours ago,1
WHY R U STILL AWAKE,1
@MarleeMatlin @NyleDiMarco look!,1
Terrible!!,1
Heavyweight matchup b/t @VeniceIndianFB & @CHSTarponFB has now been CANCELLED @mysuncoast,1
Florida Man strikes again!,1
yeah seriously!,1
American,1
I'm sure Orlando has a Dolphins following.,1
@dbnewsjournal @orlandosentinel @MyNews13 @WESH @WESH2Sunrise @WFTV @news6wkmg @Fox35News DSC resumes classes 9/18 https://www. daytonastate.edu/marketing/pr/2 017_classes_resume_sept18.html …,1
"Current odds: Troy 2:1, Candace 5:1, Adrienne 10:1, Clay 15:1",1
@dbnewsjournal @orlandosentinel @MyNews13 @WESH @WFTV @news6wkmg @Fox35News DSC reopen update http://www. daytonastate.edu/marketing/pr/2 017_reopen_sept14.html …,1
@CBSNews : Torrential downpours,1
Shut down SeaWorld,1
@CBSNews : Torrential downpours,1
". @orlandomayor : minor water leaks, small flooding & loss of outside canopy at @MCO . Still assessing facility @news6wkmg #News6",1
@CBSNews : Torrential downpours,1
Orange County Courthouse closed tomorrow?,1
Yes right now Orange County is still under curfew until 6 PM.,1
@news6wkmg still majorly angry here still.,1
Lake buena Vista.,1
@news6wkmg have some humanity!! save james 2017!! #freejames,1
@news6wkmg any idea how long till your back o nthe air,1
Fucking sad.,1
"@news6wkmg Social media + ham radio reporting tornado in Tuskawilla 1 hour ago. Trees down, NO structural damage. Chelsea Woods neighborhood",1
How's County by county looking tonight ?,1
Stop playing man,1
He does nothing.,1
Also Seminole County starting at 7pm until 6pm tomorrow.,1
News.. Orange County curfew 7pm until@6am,1
IM TRYNA WATCH NFL @news6wkmg,1
. @PalmBayPD says 6 mobile homes destroyed after tornado hits #hurricaneirma @news6wkmg,1
How sweet! Fur babies.,1
BBQ after hurricane,1
Again ~ water spouts ~,1
WTF,1
WFTV 96.5 FM WHTQ Talk Radio,1
Exactly! Act. Prepare. Now.,1
City residents.,1
dam smh,1
@WESH @news6wkmg Ronald Reagan & Dog Track Rd.,1
Why isn't she fired yet?,1
"ACSO: **Missing Child**20917 SE County Rd 234 13 yr old Emalee Herbst wearing red shirt, whi shorts,purple backpack @wcjb20",1
"Where??? TV 20, where??? I'm calling BS!",1
BREAKING: UF cancels football home opener against Northern Colorado @WCJB20,1
Awesome lady Pats,1
Deputies: Drug dealer's security cameras help detectives. http://www. wctv.tv/content/news/D eputies-Drug-dealers-security-cameras-help-detectives-448825583.html …,1
