Topic,Tweets,Date,Number,Permalink
,"Paella, pizza and a shady place to sit down and eat. Comm.   invites   residents and employees to Shenandoah Park.",2017-09-17,1,/CityofMiami/status/909472937023082497
,Going on now -   joining residents for lunch at Shenandoah Park 1800 SW 21st Ave. Food served until 4p. #IrmaRecovery  ,2017-09-17,1,/CityofMiami/status/909478990620037120
,"A HUGE thank you   to the amazing volunteers who have worked alongside our officers to ensure everyone in-need gets food, water, & supplies!",2017-09-15,1,/PPinesPD/status/908746472988057600
,".  residents are encouraged to keep these numbers handy to report  power outages, submit questions and get updates. #HurricaneIrma",2017-09-11,1,/Mayor_Jacobs/status/907170384029642753
,"While no mandatory evac. has been issued, residents may do so starting at 8AM today, regardless of evac. zone >>     .",2017-09-09,1,/HillsboroughFL/status/906453908322701313
,Your MBPD and city departments working hard to help get residents their sandbags.  #HurricaneIrma,2017-09-06,1,/MiamiBeachPD/status/905496479065878531
,"Beginning TMWR at 8AM all Cswy access will be open to residents, businesses & visitors. Thank you for your patience during this time! #Irma",2017-09-11,1,/MiamiBeachNews/status/907399966838198272
,Latoya with Lacoochee Elementary and Ellie with Feeding Tampa Bay are helping feed residents who've been without power for days.,2017-09-13,1,/PascoSheriff/status/907992870044540930
,"Do not eat any food that may have come into contact with flood water. When in doubt, throw it out!      #Harvey",2017-09-03,1,/PHEgov/status/904403624599719936
,we appreciate your patience through this time. We're working hard for our residents,2017-09-11,1,/MiamiBeachNews/status/907267558054797312
,Currently there is no curfew for the   however residents should stay off the roads as conditions deteriorate. #Irma  #Sarasota,2017-09-10,1,/SarasotaPD/status/906882339099246594
,# Irma  could cut off your power & water supply. Roads may be flooded/blocked. It's best to be prepared— stock up now.    ,2017-09-09,1,/CDCgov/status/906532672062681090
,# Irma : Broward County Mayor Sharief asks residents to don't let down your guard. All should observe the countywide curfew for safety.,2017-09-10,1,/ReadyBroward/status/906916142840729601
,The mandatory evacuation will be effective Thursday for Broward residents in the listed areas; 14 shelters will be open on Thursday at noon.  5456023619690497   …,2017-09-06,1,/PPinesPD/status/905472741037531136
,UPDATE ON EVACUATION ZONES: Pasco Government is recommending voluntary evacuations for certain residents of Pasco.,2017-09-10,1,/PascoSheriff/status/906897700158832642
,Everyone coming together to help our residents. We love this   #IrmaCleanUp    us/908027996006703104   …,2017-09-13,1,/MiamiBeachNews/status/908029502244171776
,Our Housing & Community Development team delivering food to residents in North Beach. Say hi if you see them   #IrmaCleanUp  #OneTeamOneCity,2017-09-16,1,/MiamiBeachNews/status/909146212183543809
,Thank you to our staff & volunteers that are working hard to ensure our residents are safe & updated as #HurricaneIrma  approaches our area.  tus/906605241646374912   …,2017-09-09,1,/CityofTampa/status/906607414786617344
,".  is urging Floridians to avoid flood water, which can mask debris, downed power lines and other hazards.",2017-09-18,1,/FLGovScott/status/909867381215854593
,"Turn around, don’t drown! Avoid driving through flooded areas and standing #flood  water.      #Irma",2017-09-12,1,/CDCgov/status/907650025425035264
,.  providing FREE rides to residents in need! Call Office of Commissioner   at 305-960-5065 to make arrangements #AfterIRMA  status/907356662075457537   …,2017-09-11,1,/CityofMiami/status/907362462021931008
,tampagov.net/news/city-tamp a-issues-evacuation-order-all-residents-zone   …,2017-09-08,1,/CityofTampa/status/906190889185406976
,"Darnell-Cookman Update:  All students and staff remain safe, have been evacuated to a safe location, & are being provided with water/lunch.",2017-09-06,1,/DuvalSchools/status/905521265364144128
,Lake Padgett residents Jay n Kim Canals put the word out for Deputies to come by their home and pick up to go spaghetti dinners. Many thx!,2017-09-12,1,/PascoSheriff/status/907741169127510017
,Pasco County is unveiling a new interactive map for residents to use during Hurricane Irma.    ,2017-09-10,1,/PascoSheriff/status/906987094253330432
,We're working with   to prepare residents as County issues voluntary evacuation order:   oadAsset.aspx?id=90754   …  #HurricaneIrma,2017-09-06,1,/MiamiBeachNews/status/905544821170982913
,Cleaning up after #Irma  or #Harvey ? Protect yourself from debris. It may have been contaminated by flood water.    ,2017-09-17,1,/PHEgov/status/909421938929553408
,"While generators can make your #IrmaRecovery  more comfortable, #Pasco  County reminds residents to use generators safely & follow these tips!",2017-09-13,1,/PascoSheriff/status/908064360878272512
,Debris can be contaminated by flood water & it may contain sharp objects. Protect yourself when you clean-up.      #Maria,2017-09-25,1,/PHEgov/status/912398805143715845
,"Comm   invites all first responders,   residents & employees who've been working hard before during and after #Irma",2017-09-17,1,/CityofMiami/status/909440213763706885
,The following properties are eligible for a parking permit during tidal floods. This allows residents to park outside of flooded areas,2017-09-19,1,/CityofMiami/status/910215711833944064
,"RESIDENTS: Please be specific w/ addresses when reporting downed trees & power lines, or other #HurricaneIrma  damage to us via social media.",2017-09-10,1,/PPinesPD/status/906876634879455233
,"All residents living in mobile homes, RV's & anyone living in a low-lying area or an area prone to flooding are under mandatory evacuation.",2017-09-08,1,/PascoSheriff/status/906238355142299653
,"All residents living in mobile homes, RV's & anyone living in a low-lying area or an area prone to flooding are under mandatory evacuation.",2017-09-09,1,/PascoSheriff/status/906540334204809216
,US 1 in the Keys is CLOSED. Residents and visitors cannot return to Monroe Co until assessment of damage on roads and bridges is complete.,2017-09-11,1,/MyFDOT/status/907284495623213056
,"hillsboroughcounty.org/en/residents/p roperty-owners-and-renters/homeowners-and-neighborhoods/find-my-flood-zone#/   …  or      Both are running slow today, but I got the FEMA one to work for me.",2017-09-05,1,/NWSTampaBay/status/905115057662685184
,"Broward residents can drop debris off at the Broward County Landfill,corner of Sheridan St. & US 27, Pembroke Pines. #Irma",2017-09-12,1,/ReadyBroward/status/907714399133151234
,FYI for #Pasco  residents.    will be CLOSED beginning on Friday.  tatus/905453491958808578   …,2017-09-06,1,/PascoSheriff/status/905484129923465220
,All Broward residents are urged to stay off the roads & allow recovery personnel to get to jobs. Streets need to be cleared. #Irma,2017-09-11,1,/ReadyBroward/status/907283024320090112
,RESIDENTS: Pembroke Pines is following the County's public transportation schedule during the #HurricaneIrma  storm period.  atus/905090907120263169   …,2017-09-05,1,/PPinesPD/status/905105954424979457
,Orange County will have locations for residents starting tomorrow as well. Follow   for updates too.,2017-09-06,1,/citybeautiful/status/905432384409088000
,"Monroe County will open re-entry into the Keys for residents in Key Largo, Tavernier & Islamorada at 7 am Tuesday.  ty-to-open-re-entry-into-keys-for-upper-keys-residents-business-owners/   …",2017-09-11,1,/NWSKeyWest/status/907404981250220032
,There seems to be confusion -  these staging areas are NOT for residents to bring trash . They are only for work crews to gather .  atus/908740479658921985   …,2017-09-15,1,/CityofMiami/status/908819700687212551
,"Broward residents, wait until tomorrow for the ""All Clear"" before going out to start checking for storm damage. #Irma",2017-09-10,1,/ReadyBroward/status/907017128984838146
,Honored to be working alongside the Key West Fire Dept & helping the residents of   #IrmaCleanUp,2017-09-16,1,/MiamiBeachFire/status/909137072929345539
,Yes all residents can go to Hillsborough County shelters. Find an open shelter near you here:    ,2017-09-09,1,/CityofTampa/status/906527233690542082
,We're out here filling sandbags & helping residents get ready for #HurricaneIrma . Are you prepared?,2017-09-06,1,/MiamiBeachFire/status/905490820354203648
,Our first priority is our residents/businesses. Please stay connected with us on social for updates,2017-09-11,1,/MiamiBeachNews/status/907290764048261120
,Florida is 100% focused on helping Monroe County get their residents home quickly and safely- see how here:    ,2017-09-15,1,/FLGovScott/status/908847290361745408
,"@ OregonGuard  #Soldiers  conduct training on equipment, water streams on hotspots, and hazard materials safety, all to help fight #wildfires .",2017-09-20,1,/NationalGuard/status/910647264418377728
,This is why we ask residents to prepare for the worst and hope for the best! Tampa is still within the tracking model cone of error,2017-09-07,1,/CityofTampa/status/905891491712729093
,"All Orange County residents are able to use dropoff locations. But in the City, process of collection crews coming to each home has begun.",2017-09-19,1,/citybeautiful/status/910156604137463809
,Urgent warning about the rapid rise of water on the SW FL coast with the passage of #Irma 's eye. MOVE AWAY FROM THE WATER! ,2017-09-10,1,/NHC_Atlantic/status/906944405403312128
,"Turn around, don’t drown! Avoid driving through flooded areas and standing #flood  water.      #Maria",2017-09-24,1,/CDCgov/status/911998681607319552
,Still no power? #MiamiBeach  hotels offer discounts to residents via  :   miamiherald.com/news/local/com munity/miami-dade/miami-beach/article173078061.html   …  #IrmaCleanUp,2017-09-14,1,/MiamiBeachNews/status/908331680112545792
,Entry to the Keys for residents and real business owners allowed only down to Marathon due to ongoing bridge inspections.,2017-09-12,1,/FLHSMV/status/907579289981374464
,Theres a community clean up today at 9 different parks! Today’s event ends at noon but we will keep residents informed when the next one is!,2017-09-23,1,/CityofMiami/status/911605698143948801
,"I'm sorry, I know Public Services is working as fast as they can. This issue affects all Pines residents, including many of our officers.",2017-09-14,1,/PPinesPD/status/908479435854290944
,"Flooding at Worthington Apt. Highwater Dr. in New Port Richey. As Anclote River rises, deputies monitoring and urging residents to evacuate.",2017-09-12,1,/PascoSheriff/status/907634272433033218
