Tweet,Category,Date,Permalink
@WRCB Latest track for #HurricaneIrma looks bad for my former community. Truly praying for @CharlotteCoFL @SRQCountyGov @SNNTV @mysuncoast pic.twitter.com/uR7mOCpIWj,4,09/09/2017,https://twitter.com/DavidKarnes3/status/906503429824106496
Do you know of any organization in need of volunteers to help clean things up?,9,09/11/2017,https://twitter.com/dawn_galland/status/907339846028591109
the truth about the hurricane- https:// youtu.be/H0jzhcTkda4,3,09/09/2017,https://twitter.com/deathOFfaNTASY/status/906438856043622401
"Big shoutout to @mysuncoast ABC7 WWSB, whose Roku channel is doing a great job keeping Sarasota evacuees informed. #HurricaneIrma",14,09/10/2017,https://twitter.com/DGDixon/status/906932190755385346
. @VernBuchanan please read. We have real crisis and you must save us. Listen up @HouseGOP @SNNTV @mysuncoast @bradentonherald @HeraldTribune pic.twitter.com/u1LuUH6zT1,0,09/07/2017,https://twitter.com/DrDoreenD/status/905948719635460100
@mysuncoast change the name@of the hurricane ;) pic.twitter.com/ytq9QwrZAg,3,09/10/2017,https://twitter.com/duardo13/status/906918469815472130
Streets of Downtown #Arcadia filled with debris. Aftermath #hurricaneimra #Desoto County @mysuncoast pic.twitter.com/XyEdWek9um,0,09/11/2017,https://twitter.com/DuhaneCliveABC7/status/907274825571471365
Downtown #Arcadia sustained significant damage during #HurricanIrma #Desoto County @mysuncoast pic.twitter.com/cTP4IOKa7A,0,09/11/2017,https://twitter.com/DuhaneCliveABC7/status/907271237466038272
Gov. Scott: In-state tuition for puertorrican students relocating to Florida due to hurricane María.,9,09/28/2017,https://twitter.com/ejmorales/status/913440102344544267
Awesome! Cuz @FLGovScott doesn't care about hungry people. FL not doing #DSNAP disaster food replacement program. http://www. myflfamilies.com/disaster,11,09/18/2017,https://twitter.com/ellynsantiago/status/909792476466176000
Warning: Scammers targeting Hurricane Irma victims http://www. mysuncoast.com/news/warning-s cammers-targeting-hurricane-irma-victims/article_6878b586-9cc1-11e7-a51b-9f3b3bf76c40.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @mysuncoast,3,09/19/2017,https://twitter.com/FloridaDBPR/status/910224186366468096
Hurricane Irma's Tell-Tale Signs of Destruction http://www. mysuncoast.com/mobile/irma-s- tell-tale-signs-of-destruction/article_4cf0bc30-97d7-11e7-ba49-eb949f7f808a.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @mysuncoast #hurricaneirma #sarasota #florida #floridawestcoast,3,09/12/2017,https://twitter.com/FrankDiCesare/status/907772993400709126
JetBlue slashes airfare out of Florida to $99 to help Irma evacuees http://www. mysuncoast.com/news/local/jet blue-slashes-airfare-out-of-florida-to-to-help-irma/article_b5975378-934c-11e7-a7fb-f7a361a2eb7a.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @mysuncoast,1,09/06/2017,https://twitter.com/FreedomWthJesus/status/905590277359919104
You can do that after the game. Maybe? Please? The storm isn't supposed to hit until tomorrow night. And we already know the path too.,9,09/09/2017,https://twitter.com/gaberobertson1/status/906648494445928448
Trump receives 'comprehensive update' on Hurricane Irma http://www. mysuncoast.com/ap/trump-recei ves-comprehensive-update-on-hurricane-irma/article_6e18bf28-28fa-5a66-90a9-11a218c19452.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @mysuncoast,3,09/10/2017,https://twitter.com/garymoore1985/status/906935747520995328
Bayside Community Church lends a helping hand to Irma victims http://www. mysuncoast.com/mobile/bayside -community-church-lends-a-helping-hand-to-irma-victims/article_33ceeefc-9999-11e7-a5e4-bf6bdc9420ff.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @mysuncoast,3,09/14/2017,https://twitter.com/gatorDennis/status/908491454451998720
@mysuncoast . Hyatt Place was price gouging yesterday for room this week. 100$ over reg. Check out after storm. Fairfield lkwd rich great.,6,09/10/2017,https://twitter.com/Gpubrel/status/906974436741480448
We're out talking with residents who are dealing with damage and are still without power -more on @mysuncoast tonight pic.twitter.com/TYEvIoXQl7,0,09/18/2017,https://twitter.com/HayleyWielgus/status/909837324468572160
FIRST ALERT WEATHER: Hurricane Irma back to a Category 4 http://www. mysuncoast.com/news/local/fir st-alert-weather-hurricane-irma-back-to-a-category/article_494f2358-9513-11e7-b7cd-9ff3e905b744.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @mysuncoast,3,09/10/2017,https://twitter.com/HHamlinVP/status/906868959680614402
Hey @mysuncoast That storm was pretty nasty! #Tornado ? pic.twitter.com/YZ15QAhPi5,0,09/22/2017,https://twitter.com/imjerrycoleman/status/911425748380078080
@mysuncoast those manatees have been rescued,1,09/10/2017,https://twitter.com/jazzycakes05/status/906978223749304320
@mysuncoast why isn't anyone announcing an AM radio station to follow when the power goes out for safety updates in the storm?,15,09/10/2017,https://twitter.com/jazzycakes05/status/906863985970094081
"I have spent three days putting up hurricane shutters, gathering supplies, and getting ready. For the fucks sake, let me watch the game!",13,09/09/2017,https://twitter.com/jeff1508/status/906674645327282176
@mysuncoast Play the fucking game!!! I have been preparing for storm all week. Now all I want is to relax and watch the game!,13,09/09/2017,https://twitter.com/jeff1508/status/906673753890988032
I love these places so much. Prayers and tears. Sarasota Attractions Prepare for Hurricane Irma http://www. mysuncoast.com/community/loca l-attractions-prepare-for-hurricane-irma/article_f7974422-9419-11e7-b292-3fe925a08376.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @mysuncoast,3,09/10/2017,https://twitter.com/JeffersonsNotes/status/906916963951239170
The @POTUS will be surveying damage left behind by #HurricaneIrma . @mysuncoast pic.twitter.com/eKLbvE8KFg,0,09/14/2017,https://twitter.com/JessDoudrick/status/908289757909798912
Wind starting to pick up at @mysuncoast studio in #Sarasota . Winds expected to reach tropical storm speeds in the next hour. #HurricaneIrma pic.twitter.com/BYosnibJMT,4,09/10/2017,https://twitter.com/JessDoudrick/status/906922335806136328
Vincent (here from Alabama helping w/ storm coverage) & I are going strong at 1:40 am. @mysuncoast live on air 24/7. pic.twitter.com/zMid0VBMWW,3,09/10/2017,https://twitter.com/JessDoudrick/status/906753401614213121
The #SkyWayBridge is CLOSED and will be for duration of storm. Several troopers blocking toll booths. #HurricaneIrma #Florida @mysuncoast pic.twitter.com/V8xYApGOaM – bei Sunshine Skyway Toll Booth (Northbound),3,09/09/2017,https://twitter.com/JessDoudrick/status/906720856537276416
Here's the flood zone map for Sarasota County. @mysuncoast pic.twitter.com/iYqnf7TOZC,0,09/08/2017,https://twitter.com/JessDoudrick/status/906187505845886979
"Shelters will be managed by National Guard, city and county officials and local law enforcement. @mysuncoast",1,09/08/2017,https://twitter.com/JessDoudrick/status/906187370583732224
Sarasota EOC Chief says conditions will be too severe for first responders to respond to emergency situations. @mysuncoast,12,09/08/2017,https://twitter.com/JessDoudrick/status/906187077452226560
"Sarasota has ordered mandatory evacuation in place for flood zone A, mobile homes, barrier islands, etc. Starts at 2pm today. @mysuncoast",1,09/08/2017,https://twitter.com/JessDoudrick/status/906186832441995264
The 861-5000 Emergency Services Line is tied up. Officials recommend using the internet to get flood zone information. @mysuncoast,0,09/07/2017,https://twitter.com/JessDoudrick/status/905831848147914753
Sarasota residents in Flood Zone A will likely be under voluntary evacuation starting tomorrow. @mysuncoast,1,09/07/2017,https://twitter.com/JessDoudrick/status/905831591305498624
@mysuncoast we haven't heard you talk much about the storm surge in Philippi Creek. Please do so.,14,09/10/2017,https://twitter.com/jfmusicgames/status/906943431188066305
Join us for latest news assessment on Hurricane Irma aftermath RIGHT NOW on @mysuncoast https:// twitter.com/sarasotasherif f/status/907188139596374016 …,3,09/11/2017,https://twitter.com/JMatterABC7/status/907189302546911232
"2AM #IRMA UPDATE: Irma restrengthens to a Category 4 hurricane, 130-mph storm - pushes toward Keys. @mysuncoast @MySuncoastWx",3,09/10/2017,https://twitter.com/JMatterABC7/status/906761937672863744
BREAKING: Hearing reports that @ManateeGov will declare local state of emergency for our area at 8AM. Stay updated here: @mysuncoast,15,09/06/2017,https://twitter.com/JMatterABC7/status/905385729538355200
You definitely want to check out our @mysuncoast hurricane guide ahead of #Irma . Life saving info and tips to help prepare. https:// twitter.com/mysuncoast/sta tus/905088470112239616 …,3,09/05/2017,https://twitter.com/JMatterABC7/status/905095509496520704
Hurricane Irma http://www. mysuncoast.com/hurricane-irma /image_6674abe8-91bb-11e7-9a70-23427f85319d.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @mysuncoast,3,09/09/2017,https://twitter.com/joanieflorida1/status/906691583474651136
"Irma expected to become category 4 hurricane by Tuesday, tracking continues toward south Florida http://www. mysuncoast.com/news/local/irm a-expected-to-become-category-hurricane-by-tuesday-tracking-continues/article_0ae2845a-9119-11e7-8e5b-d3968ea28da2.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @mysuncoast",3,09/04/2017,https://twitter.com/jodieandre/status/904729053940371456
"@bradentonherald @mysuncoast Shell at the corner of 301blvd and 9St E, out of regular gas #hurricaneirma2017 pic.twitter.com/I4ITLXFVlU",0,09/06/2017,https://twitter.com/JohnFClemmer/status/905478459614531585
Anti-fraud investigators looking for post-storm scam artists http://www. mysuncoast.com/mobile/anti-fr aud-investigators-looking-for-post-storm-scam-artists/article_26600e12-a520-11e7-912b-4f629073c999.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @mysuncoast #Infinilytics for disaster #claims #AI,3,09/29/2017,https://twitter.com/JohnStandish136/status/913904134704701440
This is the front end of a storm surge . The bay getting sucked into the gulf @mysuncoast @abc7 #irma #stormsurge pic.twitter.com/hSDzd4coZn,4,09/10/2017,https://twitter.com/JordanLetschert/status/906975484201897985
"As long as she didn't get drenched, it is very cool. As long as people get hurt, I love watching rain storms.",1,09/20/2017,https://twitter.com/jstil2be/status/910623309468925959
#hurricaneirma #sarasota #florida @cnnbrk @mysuncoast pic.twitter.com/usl8JbLqfD,3,09/10/2017,https://twitter.com/KelseaTPS/status/907055882537762816
Minor damage in E. Sarasota. Fallen tree destroys fence. @SNNTV @HeraldTribune @mysuncoast @Storyful @FoxNews @abcactionnews @IMascarenas pic.twitter.com/GyWCKUYsXO,4,09/10/2017,https://twitter.com/KevinJAngell/status/906931008263651329
Joining @mysuncoast and @AlanMCohn discussing Irma and recovery pic.twitter.com/tcDkvEayew,8,09/15/2017,https://twitter.com/kevinmgriffith/status/908834089763065856
Dispatch from Florida: A church in East Bradenton lends a helping hand to #Irma victims http:// bit.ly/2wuIyI4 @WAFB @mysuncoast pic.twitter.com/4Z4bqtDWRI,8,09/16/2017,https://twitter.com/KevinWAFB/status/909149218329235456
"The City Pier Restaurant sustained damage to the roof. Still, the GM is ecstatic. He thought the whole thing would be gone #Irma @mysuncoast pic.twitter.com/bVAa2czvts",3,09/12/2017,https://twitter.com/KevinWAFB/status/907680427741237248
Is it possible 2 estimate how far inland #Irma storm surge will flood #SRQ @mysuncoast ? Shelters are closer to bay than my condo is.,2,09/09/2017,https://twitter.com/KIKI_SRQUS/status/906552282132729856
@mysuncoast Any estimate of how far inland a storm surge might flood? Shelters are closer to bay than I am.,9,09/09/2017,https://twitter.com/KIKI_SRQUS/status/906540821763194880
Photo Gallery: Hurricane Irma damage around the Suncoast via @mysuncoast http://www. mysuncoast.com/news/local/pho to-gallery-hurricane-irma-damage-around-the-suncoast/collection_fc95fd72-965f-11e7-84ba-53c7539248bc.html …,1,09/12/2017,https://twitter.com/knuckleheadhome/status/907644982571536384
"Photo Gallery: Hurricane Irma damage around the Suncoast via @mysuncoast Lucky here Sarasota co, considering what if http://www. mysuncoast.com/news/local/pho to-gallery-hurricane-irma-damage-around-the-suncoast/collection_fc95fd72-965f-11e7-84ba-53c7539248bc.html …",1,09/11/2017,https://twitter.com/knuckleheadhome/status/907415489948897280
Florida men rescue dolphin washed in by Irma via @mysuncoast http://www. mysuncoast.com/news/local/flo rida-men-rescue-dolphin-washed-in-by-irma/article_cdf0a65e-9748-11e7-9a99-03f857abb40b.html …,3,09/11/2017,https://twitter.com/knuckleheadhome/status/907413657570684929
@mysuncoast Help us Keep #EmergencySheltersApp on iTunes current with open shelter info. https:// buff.ly/2vQZ4GR #irma #hurricane pic.twitter.com/WmNKnlJDug,3,09/07/2017,https://twitter.com/KristanHamill/status/905979772702003200
. @WellsFargo closing across most of Florida due to Hurricane Irma #IrmaHurricane2017 http://www. mysuncoast.com/mobile/wells-f argo-closing-across-most-of-florida-due-to-hurricane/article_1ac598e8-94bc-11e7-974f-7f6eaaa87035.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @mysuncoast,3,09/08/2017,https://twitter.com/KSFriedlanderWF/status/906229637302427648
"Hope they change their minds. Rotting food has to be thrown out and it will attract animals. It is storm debris"" too.""",1,09/11/2017,https://twitter.com/KWalbrown/status/907273849955385349
"Stranded manatees rescued, thanks to social media http://www. mysuncoast.com/news/local/str anded-manatees-rescued-thanks-to-social-media/article_c12c58e8-9697-11e7-80d3-a39bb188adb0.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @mysuncoast",3,09/11/2017,https://twitter.com/laptoplizzy/status/907322647591219200
Spent 48 hours locked in the newsroom but I couldn't have done it without the incredible leadership & teamwork at @mysuncoast #hurricaneimra pic.twitter.com/57jOhnizZl,0,09/12/2017,https://twitter.com/LauraBdigital/status/907706009652809730
INTERACTIVE MAP: Find the Suncoast's hurricane shelter locations via @mysuncoast http://www. mysuncoast.com/news/interacti ve-map-find-the-suncoast-s-hurricane-shelter-locations/article_036c78c0-94ed-11e7-b71b-63964e042ea1.html …,1,09/08/2017,https://twitter.com/LehnandVogtIns/status/906311711044620288
