Tweet,Category,Code #,Subcode,Date,Permalink
"Right now 6,790 @insideFPL customers are without power in @BrowardCounty and will not be restored until the storm passes. #HurricaneIrma",0,4,,9/9/2017,https://twitter.com/ShyannMalone/status/906600621289213952
30010 ppl without pwr already in Miami-Dade and #HurricaneIrma still hasn't made landfall.,0,4,,9/9/2017,https://twitter.com/Rayp1971/status/906543508684726272
. @insideFPL says SW portion of the state may have to have its electrical system completely rebuilt. #HurricanIrma http:// bit.ly/2vMo8uA pic.twitter.com/uV4iekysQi,1,4,,9/9/2017,https://twitter.com/ABC22FOX45/status/906552603571638272
Leaky Miami Nuclear Facility Riddled With Problems In Irma’s Direct Path http://www. mintpressnews.com/leaky-nuclear- plant-hurricane-irma-path/231762/ … #Irma #Miami #Nuclear @insideFPL pic.twitter.com/onkZPV0fwg,3,4,,9/9/2017,https://twitter.com/MintPressNews/status/906682400599678977
Leaky Miami Nuclear Facility Riddled With Problems In Irma’s Direct Path http://www. mintpressnews.com/leaky-nuclear- plant-hurricane-irma-path/231762/ … #Irma #NuclearPower @insideFPL pic.twitter.com/41K7ucUY8D,3,4,,9/9/2017,https://twitter.com/MintPressNews/status/906545707447980032
"42,110 . @insideFPL #MiamiDade customers without power... And #HurricaneIrma has not made landfall in #Florida ! Yikes #Miami ! https:// twitter.com/FLSERT/status/ 906689077327560704 …",4,4,,9/9/2017,https://twitter.com/tinacornely/status/906691204154355712
"Over 38,000 without power in miami dade and the worse of the storm has not arrived. How prepared are we @insideFPL #fplNOTpreparedforirma",12,4,,9/9/2017,https://twitter.com/glo1115/status/906584750357434368
"NOW --- POWER OUTAGES: Broward 488,650 Miami-Dade 726,610 #irma #hurricaneirma @insideFPL",3,4,,9/10/2017,https://twitter.com/EugeneRamirez/status/906930814319030274
"As if 10am EST, @BrowardCounty has 418,870 residents with no power. #HurrcaneIrma #IrmaResponse @IrmaResponse @insideFPL pic.twitter.com/0k8BIiM2e9",3,4,,9/10/2017,https://twitter.com/CodeforFTL/status/906896004812767238
. @insideFPL says more than 1 million have lost power so far because of #Irma . Before the storm they said upwards of 4.1 million could. https:// twitter.com/ap/status/9068 73538509983745 …,3,4,,9/10/2017,https://twitter.com/TylerFingert/status/906874178757828608
"56,000 people without power according to @OUCreliableone 190,000 predicted to be impacted. #Irma #CentralFlorida",3,4,,9/10/2017,https://twitter.com/ShaySimonTV/status/907050093387374592
"With winds up to 30 mph, @mylkldelectric won’t dispatch more crews til after the storm. Current outage count: Around 1,000. #irmalkld #lkld",3,4,,9/10/2017,https://twitter.com/lkldnow/status/906975654578663430
"@insideFPL reporting that approx. 112,000 out of 263,8000 residents in #Sarasota County are now without power. pic.twitter.com/Yjjs6ubtDd",4,4,,9/10/2017,https://twitter.com/scgovEOC/status/907044220518756358
"@mylkldelectric reports 25,542 are without power, about half the total predicted when a stronger storm was expected. #lkld #irmalkld https:// twitter.com/lakelandgov/st atus/907061914899042305 …",8,4,,9/10/2017,https://twitter.com/lkldnow/status/907063419517456384
Thankful to dodge a bullet from #hurricaneimra . Had 85-95 MPH winds last night and @DIRECTV and @insideFPL stayed on. #impressed,1,4,,9/11/2017,https://twitter.com/Eddyt8/status/907379771734151169
"Uhh flooding, down lines connected to water, fallen trees, etc. those are huge safety hazards.",2,4,,9/11/2017,https://twitter.com/Kaitain_FL/status/907370684309016576
"West side of #Volusia had more #Irma impact that east. To report damage, use @VCEmergencyInfo app or call 1-866-345-0345.",3,4,,9/11/2017,https://twitter.com/juliegargotta/status/907268857664032769
"Per @insideFPL : 3.6 mil out of 4.9 mil customers are w/o power. At height of storm, 4.2 impacted, crews made 600,000 fixes. #Irma",3,4,,9/11/2017,https://twitter.com/juliegargotta/status/907265952026386432
#HurricaneIrma caused major damage to the electric grid. This is a pole that caught fire in College Park. pic.twitter.com/o4AQ0LNpNM,3,4,,9/11/2017,https://twitter.com/OUCreliableone/status/907290331846205440
#HurricaneIrma caused extensive damage to the power grid. Prolonged power outages should be expected. pic.twitter.com/eCNSsiz4X7,3,4,,9/11/2017,https://twitter.com/OUCreliableone/status/907272815086317569
Huh? Broward here.No hurricane hit? Lost 4 sides of fence plus some roof plus screen enclosure&trees. Would Love to cool off after cleaning pic.twitter.com/gFwoOoSB5f,4,4,,9/11/2017,https://twitter.com/NYHeart/status/907345020193304576
Thats sad because the hurricane didnt hit miami dade and broward but we had power outages,4,4,,9/11/2017,https://twitter.com/GS_Troop_649/status/907322708882583553
"#Florida residents without electricity due to #HurricaneIrma , rest assured @InsideFPL is doing all they can to restore your power https:// twitter.com/insidefpl/stat us/907243755425726467 …",4,4,,9/11/2017,https://twitter.com/dbhcrimewatch/status/907251446692941824
Major power line damage in College Park. #HurricaneIrma pic.twitter.com/gCt1YCbd2F,4,4,,9/11/2017,https://twitter.com/OUCreliableone/status/907293817505710082
We had some power tranformers explosions on Oakridge Rd @OUCreliableone,4,4,,9/11/2017,https://twitter.com/SoyLaChencha/status/907221367715704832
Power is on but there is damage to the perimeter of lift station no. S1251 @NewsfromJEA pic.twitter.com/c3JyKGel49,4,4,,9/11/2017,https://twitter.com/eesinthenest/status/907329969419952135
@NewsfromJEA @jea down power line at intersection of trask and wolfe in Murray hill. #hurricaneimra pic.twitter.com/UqzKhUJ3eJ,4,4,,9/11/2017,https://twitter.com/JeffKn0x/status/907249243953475585
Thousands w/out power across region. Most impacted areas: Meck Co. - 8900+ Lancaster Co. - 1200+ York Co. - 1700+ #WCCB @DukeEnergy #Irma pic.twitter.com/pDqnujlCGY,4,4,,9/11/2017,https://twitter.com/WCCBNewsRising/status/907426763764109312
Thousands w/out power across region. Most impacted areas: Meck Co. - 8900+ Lancaster Co. - 1200+ York Co. - 1700+ #WCCB @DukeEnergy #Irma pic.twitter.com/UJVWuu0jNZ,4,4,,9/11/2017,https://twitter.com/WCCBCharlotte/status/907426763684421632
Seminole county lifted curfew at 11am. We didn't even loose power until 5:30 am 9.11.17 after the storm and only after a transformer blew!,4,4,,9/11/2017,https://twitter.com/ohwtm/status/907401135903973376
@DukeEnergy tree down on power lines here. Looks pretty dangerous. #hurricaneirma2017 pic.twitter.com/zrE8Exblvl,4,4,,9/11/2017,https://twitter.com/shaunole/status/907263172167352320
"Aside from a single tree, @DukeEnergy 's storm center in Winter Park did not sustain any Irma damage. pic.twitter.com/FPYGCao7eC",4,4,,9/11/2017,https://twitter.com/DE_LeeF/status/907244678533218305
It has been not 48 hours after a CAT 4 and originally 9 million PPL lost power. #hurricaneIrma,0,4,,9/12/2017,https://twitter.com/biggomamma/status/907679422467198977
Thornton Park pole/transformer damage pic.twitter.com/jfekQDYKhs,0,4,,9/12/2017,https://twitter.com/OUCreliableone/status/907681205054779392
One with tree still on it 2051 Almira Street and on the other side residents removed the tree wires down 2111 Almira Street,0,4,,9/12/2017,https://twitter.com/larrysoos/status/907782361500323840
#DukeEnergy Spokesman “The storm broke the back of the @DukeEnergy system.” Asks for patience. Calls #Volusia “hardest hit” @MyNews13 #Irma,14,4,,9/12/2017,https://twitter.com/ScottFaisTV/status/907687557672128513
FPL CEO and Board members will be held responsible for the deaths of 2 hamlet cc residents in Delray. Homebound seniors need air!,15,4,,9/12/2017,https://twitter.com/BrianChickloski/status/907795528347471874
FPL announced everybody on the East coast will be up by the end of the weekend excepting a few with tornado damage,15,4,,9/12/2017,https://twitter.com/Ranadicus/status/907780429029273600
This need attention this is an emergency this is 2 blocks from an elementary pic.twitter.com/QoXilpiMp8,0,4,,9/13/2017,https://twitter.com/OmEgA_Chucky/status/908157897774952448
"@insideFPL 4pm FTL outage update 102,650 impacted, 48,890 restored (47.7%), 53,670 out (52.3%). We're getting there. @JackSeiler @leefeldman pic.twitter.com/cwLa1kgauj",0,4,,9/13/2017,https://twitter.com/FTLCityNews/status/908069677959667713
Shopping malls ready 4 business while residents lose 2 heat - no transition shelters 4 displaced #FPLPriorities @insideFPL #LessonsLearned pic.twitter.com/eTSGwl99fC,0,4,,9/13/2017,https://twitter.com/lynnmoscoso/status/908059255974105093
"Six dead, 100 hospitalized when Florida nursing home goes without AC after #Irma https://www. nytimes.com/2017/09/13/us/ nursing-home-deaths-florida.html … @insideFPL #climatejustice pic.twitter.com/6OYz59tDGe",0,4,,9/13/2017,https://twitter.com/climatebrad/status/908049261077700609
90%+ with no power. That storm could've been a LOT worse. pic.twitter.com/RjPwdOzrSu,0,4,,9/13/2017,https://twitter.com/JoeMers/status/908020339787132928
"It is only rhetoric, but the grid was destroyed byt fallen trees and branches you had years to trim. Only rhetoric",0,4,,9/13/2017,https://twitter.com/jalfman/status/907969564474036224
...yes and people are dying. ...a nurse that cares for the elderly reported 1 death in her community from the heat.,0,4,,9/13/2017,https://twitter.com/RevJets/status/907823219855556608
We're seeing some of the more significant tree damage in the College Park area. Trimmers working quickly. Line techs working where clear. pic.twitter.com/u6gTvAv2bT,0,4,,9/13/2017,https://twitter.com/OUCreliableone/status/908084847104708608
Yes there are elderly people and children out here probably half dead from the 90+ degree temperatures in their house at night.,0,4,,9/13/2017,https://twitter.com/TheOriginalJo_1/status/908148783409713152
@FLGovScott @insideFPL @realDonaldTrump @IvankaTrump @cnnbrk @FoxNews St. Augustine nursing home without AC raises c https://www. news4jax.com/weather/hurric ane-irma/st-augustine-nursing-home-without-ac-raises-concerns …,2,4,,9/14/2017,https://twitter.com/LeslieJean0104/status/908300536834920450
Spoke too soon. Stupid t-storm took out our power. Oh well. At least the dishes are washed & toilets flushed! #HurricaneIrma,2,4,,9/14/2017,https://twitter.com/MeganFaustSCS/status/908520455342051328
Near high school. Pretty bad. Tree and power line damage and flooding. High water. Hope her place is ok. #foodtrucks #naples #IrmaRecovery pic.twitter.com/GHyEwmIW4u,4,4,,9/14/2017,https://twitter.com/pattigenko/status/908345687934369794
.Left & Right view. Tress fall during storms.Poles made out of trees. Right side of video has a different view.. All poles should as robust!,5,4,,9/14/2017,https://twitter.com/miyares_dave/status/908476514890653697
The farmworker community at South Dade Center have had no power since #Irma & have been dealing w/ extreme heat & flooding. @insideFPL,9,4,,9/14/2017,https://twitter.com/WMW_Florida/status/908405682860371968
Good morning. @MiamiSpringsFL @insideFPL please advise the number of springs residents pending to have power restored,9,4,,9/14/2017,https://twitter.com/fernjrodriguez/status/908315944317005826
There is no power in morriston and we didn't have power before the storm hit,9,4,,9/14/2017,https://twitter.com/Armando91045652/status/908522457275015169
"Power went out tonight after not having any issues during or after the storm 92nd Ave North, 33702 @DukeEnergy",9,4,,9/14/2017,https://twitter.com/bradj9999/status/908514557081128962
#UPDATE : @DeFede shares latest details involving 8 deaths at Hollywood nursing home. http:// cbsloc.al/2foBfMx @FLGovScott @insideFPL https:// twitter.com/CBSMiami/statu s/908813810429038592 …,1,4,,9/15/2017,https://twitter.com/CBSMiami/status/908861643161038848
". @FLGovScott , @HealthyFla & @insideFPL refute rehab center claims after 8 deaths. @DeFede has timeline & response http:// cbsloc.al/2foBfMx",1,4,,9/15/2017,https://twitter.com/CBSMiami/status/908813810429038592
@insideFPL #ShameOnFPL City of Coral Gables Threatens to Sue FPL Over Hurricane Irma Power Outages | Miami New Times http://www. miaminewtimes.com/news/city-of-c oral-gables-threatens-to-sue-fpl-over-hurricane-irma-power-outages-9674026 …,2,4,,9/15/2017,https://twitter.com/Joscalpego/status/908777015259561985
My entire neighborhood in Palm Harbof has been down 8 days now. 119 homes impacted.,1,4,,9/16/2017,https://twitter.com/fltomtom/status/909245718048755712
"Hurricane Irma: Electricity might not be restored until Tuesday in Orange, Lake counties. @tmcgeenc @DukeEnergy http://www. orlandosentinel.com/business/touri sm/os-hurricane-irma-update-power-20170916-story.html …",1,4,,9/16/2017,https://twitter.com/JohnBuc06/status/909147946029068288
Apopka... evidently there is a portion of Apopka that has to have the grid completely rebuilt (in 4 days) riiiiiight. No OT means more lies,3,4,,9/16/2017,https://twitter.com/BLFJr74/status/909113479113711617
Day 6 without power. #PompanoBeach also water damage. Can't operate fans or dehumidifier. #mold #ThanksIrma @insideFPL @OfficialFPL,4,4,,9/16/2017,https://twitter.com/JeffMartinMedia/status/909125295961239552
#day6withoutpower @insideFPL #hurricaneirma pic.twitter.com/hteee7Xpye,4,4,,9/16/2017,https://twitter.com/bettyalonso_/status/909085561100685312
Broken pole and multiple spans down by St Pats Mt Dora. Pole has x... probably needed to be changed before storm pic.twitter.com/WcxcJyqemk,4,4,,9/16/2017,https://twitter.com/ceogozaly1/status/909133802924118017
"1/1 Thnks, 1st reply/8 days! Power line DOWN IN tree. SAME tree also on roof & since we can't remove it ourselves, roof incurring + damage",9,4,,9/17/2017,https://twitter.com/milhealth/status/909559117399957504
"Power ret'd SOONER after Wilma(3), than T. Storm winds w/gusts. Tree on roof + power line-8 days causing more damage. Can't remove or would!",9,4,,9/17/2017,https://twitter.com/milhealth/status/909442826584420352
"Orange County, I know you said apopka was Tuesday but we are on the apopka altamonte border. No major damage in the area.",9,4,,9/17/2017,https://twitter.com/johnthegwin/status/909583382539128832
"… clear sign of, quite significant, desperation. This town has a population of 16K, maximum, & there was barely any damage from the…",9,4,,9/17/2017,https://twitter.com/BrianWhitehurst/status/909268391470489600
