Tweet,Date,Link,Relevance,Manual 
# Venezuela __PIPE__ Knows the crimes committed by Antonio Ledezma that led to his arrest since February 2015 http://bit.ly/2hJ4s9o pic.twitter.com/LYa81Ki5Pu,2017-11-18,/teleSURtv/status/931902567206084609,0,
Sir Wilson Harris obituary https://trib.al/HdvsKon Â ,2018-03-09,/guardian/status/972155801992392705,0,
"Evo Morales: ""Trump must understand that he is not the patron of the world"" https://es.rt.com/5jgl @evoespueblo pic.twitter.com/tFc0ICz1uX",2017-12-26,/ActualidadRT/status/945783333648297984,0,
âI was bitten by a shark!â   Â  ,2017-09-20,/WPBF25News/status/910705681610584065,0,
Why are Juggalos marching in Washington?   Â  ,2017-09-17,/WESH/status/909333654194855936,,
# Kenya __PIPE__ Senator George Aladwa arrested for swearing in an opposition candidate http://bit.ly/2EEHeZ5 pic.twitter.com/KNYVDuhnS8,2018-02-04,/teleSURtv/status/960308239152898048,0,
# VIDEO The most original Airbnb in the world http: // www. diariolasamericas.com/c4132863,2017-09-25,/DLasAmericas/status/912315112379310082,0,
"Today the Full Chamber of the Legitimate Supreme Court, which proceeded to give entry to the preliminary hearing presented by FGR, Luisa Ortega against NicolÃ¡s Maduro. pic.twitter.com/m0kcLiTzHX",2018-02-23,/RCTVenlinea/status/967073728856195074,0,
# Health The return of a medieval plague - By: @mbelengg http: // www. diariolasamericas.com/c4136196,2017-11-05,/DLasAmericas/status/927376253480591361,0,
"The 5 p.m. edt advisory from @NHC_Atlantic  still takes #Irma  to Florida as a major hurricane, shifts slightly west from previous forecast. pic.twitter.com/A3tik7KLI8",2017-09-07,/WeatherNation/status/905904905214353408,0,
In video: A rain of bullets fired by the police ends the life of a Latin suspect of theft http://uni.vi/jLYt30iQqWJ pic.twitter.com/fMaSfSKqKC,2018-03-08,/PrimerImpacto/status/971967994753572864,0,
Asian shares rise to three-week high ahead of Powell's testimony  http://reut.rs/2otjHDj Â  pic.twitter.com/zbdq3yS8e5,2018-02-27,/Reuters/status/968383462934810625,0,
"The 'Mini Lic' pleads guilty to trafficking heroin, methamphetamines and cocaine to EU http://exp.mx/2Exu3ry pic.twitter.com/3KsOSfik9L",2018-01-11,/ExpansionMx/status/951666322856927233,0,
"Now: RamÃ³n Rosario, @SecAsuntosPR, warns @NotiUno to prepare for the worst before # hurricane.",2017-09-05,/NotiUno/status/905019029424832512,0,
"UPS, FedEx down on report of Amazon's own delivery service  http://reut.rs/2y3mFUL Â  pic.twitter.com/0rdCrE9vqG",2017-10-05,/Reuters/status/916031446464192512,0,
Damage is extensive. Please prepare for the possibility of extended outages. Crews will work as quickly as safely possible.,2017-09-11,/DukeEnergy/status/907301607372619781,0,
We are here in Dickinson w/  #RescueBae !   s-to-donate-$10k-to-dickinson-harvey-victims/2442534/ Â  â¦  #Dickinson ,2017-09-22,/abc13houston/status/911218500068364288,,
The gruesome discovery of several human remains in a Long Island park http://uni.vi/Prce30ga0QU pic.twitter.com/eStRryukOt,2017-10-26,/PrimerImpacto/status/923716059026345985,0,
# BREAKING : Chinese President Xi Jinping on Tuesday congratulated Sooronbai Jeenbekov on his election as president of Kyrgyz Republic ,2017-10-17,/XHNews/status/920280406506708993,0,
Portion of I-75 northbound closed in Sarasota County after crash   Â ,2017-09-22,/WFLA/status/911411809999032320,,
In which Latin American countries are the best quality jobs? http://bbc.in/2yNYb3w pic.twitter.com/sxOHFOOADq,2017-11-10,/bbcmundo/status/929120507659735040,0,
This latte art is so jiggly! pic.twitter.com/BJerz5iYS8,2017-11-20,/mashable/status/932682464660660224,0,
"Alabama Secretary of State John Merrill tells CNN it is âhighly unlikelyâ the outcome of the election will change: ""There's not a whole lot of mistakes that are made""  http://cnn.it/2iUID3w Â  http://snpy.tv/2C70xIC Â ",2017-12-12,/CNN/status/940806615200083969,0,
Argentina missing submarine: Russia joins search operation http://bbc.in/2mS7Q3k Â ,2017-11-22,/BBCWorld/status/933484787473543169,0,
# Venezuela Relatives managed to speak with Deputy Gilber Caro https: // www. diariolasamericas.com/c4145058,2018-03-07,/DLasAmericas/status/971488177893584896,0,
"The ""party's just begun"" for Indian stock funds, Morgan Stanley says  https://bloom.bg/2xLqrA4 Â  pic.twitter.com/uXIOqFMu4N",2017-10-01,/business/status/914340746752352256,0,
"Nearly 45% of Morovis is still in the dark, more than six months behind Maria__NEWLINE ____ NEWLINE__While, @AEEONLINE ensures that 95% of their clients already have the service .__ NEWLINE____NEWLINE__ https://bit.ly/2J4aFW2 pic.twitter. com / ev1TiziHCU",2018-03-30,/Metro_PR/status/979814268886450176,0,
"Congregation collects $3,577 and donates it to the employees working at an Ohio Waffle House on Christmas Eve! pic.twitter.com/KJEZhylIXp",2017-12-29,/GMA/status/946818105170321408,0,
Florida officials say more than $1 billion worth of food assistance distributed following Hurricane Irma:   Â  ,2017-10-22,/nbc6/status/922141174512668677,,
Judge in N.J. grants emergency reprieve to Indonesian Christians facing deportation https://usat.ly/2nEGevL Â ,2018-02-03,/USATODAY/status/959665028394713088,0,
The Florida Keys face what one official called a humanitarian crisis. @Elaine_Quijano  is in Key Largo with a glimpse of the damage: ,2017-09-11,/CBSNews/status/907221863142756352,,
Skywatchers are in for a rare treat this week: a super blue blood moon. Here's everything you need to know about it:  http://abcn.ws/2BB3UpT Â  pic.twitter.com/HsUbpZdNvy,2018-01-29,/ABC/status/958068204705845249,0,
"Good morning, thanks for writing. At the moment the system is in recovery. Could indicate exact address to check service. NCC",2017-12-20,/ACUEDUCTOSPR/status/943451720641908738,0,
may we have permission to feature your video? Verify here:  https://capture.com/request/bf9a72k Â ,2017-09-19,/weatherchannel/status/910212187284738048,0,
Watch the amazing moment when a military dad deployed overseas surprises his son just before his final home game:  http://abcn.ws/2zxv8kE Â  pic.twitter.com/7hodMmWXPH,2017-11-05,/ABC/status/927237047290560512,0,
Police see link between smash and grabs at Ben Bridge stores:  http://bit.ly/2k8AQCZ Â  pic.twitter.com/t6pfNAr7T2,2017-11-29,/komonews/status/936082863622987777,0,
"Did you know men can also get breast cancer? Here are 4 common misconceptions about the disease, explained. pic.twitter.com/eT7BKjv77p",2017-11-04,/ajplus/status/926980388806844416,0,
Romelu Lukaku strikes yet again as Manchester United thrash CSKA   Â   via @guardian_sport,2017-09-27,/guardian/status/913144767353061376,0,
U.S. unit labor costs decline for two straight quarters  http://reut.rs/2Az1b3y Â  pic.twitter.com/4cZNwuJLUg,2017-12-06,/Reuters/status/938441697213779968,0,
"NEW: Maria strengthens back into Category 1 hurricane, with maximum winds of 75mph; forecast to begin moving away from US coast today. ",2017-09-27,/ABC/status/913062115556065281,,
"Light jacket needed to start, but overall seasonal in the 60's. Today the main concern will be the winds. They will be gusty 12 to 25 mph creating problems for swimmers and boaters through the weekend. Advisories in effect.  #wsvn  #7news  #flwx  #windy pic.twitter.com/KolfoMVb4a",2018-01-25,/7Weather/status/956466224401125377,0,
Astros' Yuli Gurriel suspended first five games of next season for racist gesture  foxnews.com/sports/2017/10 /28/astros-yuli-gurriel-suspended-first-five-games-next-season-for-racist-gesture.html Â  â¦,2017-10-28,/FoxNews/status/924382457553735682,,
"At 27, Hanif Johnson was elected the youngest district judge in Pennsylvania http://huffp.st/7Kd9FTd Â ",2018-01-26,/HuffPost/status/957021619234459649,0,
"Trying to start fresh this new year? Well, the cold isn't getting the hint. __NEWLINE____NEWLINE__ http://www. weathernationtv.com/news/new-year- cold/ Â  â¦ pic.twitter.com/Q6TWSDOY4g",2017-12-31,/WeatherNation/status/947544386803511296,1,
"Iâm sorry for any inconvenience this may cause, Rodney Crowell wrote in a Facebook post. https://usat.ly/2fBqGpr Â ",2017-09-20,/USATODAY/status/910629660349919234,0,
Engagement rings for Sailor Moon fans http://bit.ly/2nMlao0 pic.twitter.com/C2l385oNsb,2018-02-08,/Metro_PR/status/961691111919042560,0,
Want to make money in industrial metals in 2018? Ask China how  https://bloom.bg/2kZ7uES Â  pic.twitter.com/ctjSbAkbrg,2017-12-26,/business/status/945582907002904576,0,
Grab a friend & letâs dance. Itâs FriYAY #FridayFeeling   ,2017-09-22,/MiamiBeachNews/status/911214594508689409,0,
Michelle Wright alleged she was denied essential care for gender dysphoria while incarcerated. http://bit.ly/2h7xBYp Â ,2017-10-24,/OPB/status/922966938443067392,0,
VIDEO: Cuban boxer Yunier DorticÃ³s knocks out his own trainer https://es.rt.com/5j5l pic.twitter.com/9Zlth1f1DC,2017-12-21,/ActualidadRT/status/943865873189785600,0,
LinkedIn's @ReidHoffman  says helping run PayPal taught him an unexpected networking lesson http://read.bi/1O7V9md Â ,2017-12-26,/businessinsider/status/945824803415457792,0,
"Why did Chile become the ""most hated"" national team in America? http://bbc.in/2zO2O9Q pic.twitter.com/UOYl9NzeJw",2017-10-29,/bbcmundo/status/924700639917113344,0,
Defense Ministers of #Russia and #Venezuela strengthen strategic relations to bet on a pluripolar world http://bit.ly/2omaNrk pic.twitter.com/huKa9rrN4s,2018-02-24,/teleSURtv/status/967378073292279808,0,
EU leaders clash over refugees  http://reut.rs/2ArNpgb Â  pic.twitter.com/8VUN1sSfm2,2017-12-15,/Reuters/status/941623936323907584,0,
LAST MINUTE __NEWLINE__The Nobel Prize in Economics goes to Richard H. Thaler for his contributions to economic behavior https://actualidad.rt.com / pic.twitter.com/v10cDTXIKm,2017-10-09,/ActualidadRT/status/917326772278001664,0,
.@RodeoHouston  compares new star-shaped stage to original__NEWLINE__  Â  ,2017-09-28,/abc13houston/status/913553974300676097,,
Reps from #NCMEC  & #TeamAdam  arrive for #PuertoRicoRelief . Join our mission to protect children everywhere. Visit:   Â  ,2017-10-02,/MissingKids/status/914896949098221568,,
Exonerate eight ministers to vote in favor of Temer http://bit.ly/2yCwSaw pic.twitter.com/jvEswKZ7Qw,2017-10-20,/teleSURtv/status/921490963905892352,0,
How the US could prevent a North Korean nuclear strike â according to a former Marine and cyber warfare expert pic.twitter.com/KgjhJYOPkO,2017-09-22,/businessinsider/status/911086911069888512,0,
# Health If you were born in one of these years you will be of the most obese generation in the future http: // www. diariolasamericas.com/c4144586,2018-02-27,/DLasAmericas/status/968573132201189376,0,
Reveal the bank that delivered the 200 million to Lilian Tintori https://es.rt.com/5bsm pic.twitter.com/Wqr906PWeS,2017-08-31,/ActualidadRT/status/903121141430190080,0,
#InDesarrollo __PIPE__ The police reiterate that there is no report of injuries and that the investigation is still ongoing http://bit.ly/2E8xLYz pic.twitter.com/9XQxCaYmmk,2018-01-04,/NTN24/status/949028818148384768,0,
Alex Jones slapped with lawsuit from Charlottesville protester http://bit.ly/2FC8Wt1 Â ,2018-03-13,/theblaze/status/973761589416529920,0,
'Record median household income' is hiding a chilling fact   Â  ,2017-09-16,/businessinsider/status/909043444022210560,,
The relatives of Espiasse Pugh also led lives linked to the crime and almost all of them have already died. Https: // www. americatv.com.ar//cayo-el-mata- policias-el-profugo-mas-buscado-la-argentina-20171223-n1529175.html ...,2017-12-23,/AmericaTV/status/944684824270397440,0,
Square figure? No problem. Look at the recommendations that Suzanne Ujaque has for you this Christmas. http://fw.to/Cz51VEf pic.twitter.com/vMOqVddFVr,2017-12-06,/primerahora/status/938392580919717888,0,
"He also insisted ""Italians are not racists."" http://cnn.it/2EHHaHL Â ",2018-02-05,/cnni/status/960531673095065601,0,
Ethiopian Jews threaten mass hunger strike over Israel move  http://abcn.ws/2EZV0J8 Â  pic.twitter.com/smanT919Z6,2018-03-01,/ABCWorldNews/status/969074824583761920,0,
Voting in MÃ©rida. Via @leojournalist pic.twitter.com/ww2KNwG3e7,2017-10-15,/RCTVenlinea/status/919591350462550017,0,
Do you think you should have the right to buy health insurance from any provider anywhere? Vote now:   Â  ,2017-10-04,/weartv/status/915613418757005312,,
Permits to care for sick or grieving relatives increase the commitment of the workers. # DialogosExpansiÃ³n http://ow.ly/SjNs30ghx0N pic.twitter.com/EA42N2eL8K,2017-11-01,/ExpansionMx/status/925814997367869441,0,
"6 things only New Yorkers say, according to linguists  http://read.bi/2CSYZms Â  pic.twitter.com/pBzxM5wYRP",2018-01-06,/businessinsider/status/949635724550262785,0,
The @SenateMajLdr  says the Senate will vote today on the #GOPTaxScam  - one problem: they're still re-writing it. pic.twitter.com/5FlbQ2dtIj,2017-12-01,/SenateDems/status/936687685867065345,0,
"Former President Barack Obama led a vigil in the wake of the Sandy Hook Elementary school shooting. President Donald Trump found some time to visit his golf course while funerals for victims of the Parkland, Florida, school shooting were going on just miles away. pic.twitter.com/IRN8MWYlXU",2018-02-20,/HuffPost/status/966066200814874624,0,
Selena's story will be told through an emotional television series http://bit.ly/2DkRLI2 pic.twitter.com/3QTgXw4OQK,2018-01-12,/NTN24/status/951813514959708161,0,
Theresa May's former chief of staff accused of meddling in reshuffle https://trib.al/APAGqQ0 Â ,2018-01-11,/guardian/status/951405516122664965,0,
__PIPE__ House of Representatives approves assistance package for victims of Hurricane Maria in #PuertoRico http://uni.vi/fKXp30fQguk pic.twitter.com/RTsVnaN5Ci,2017-10-12,/UniNoticias/status/918632930800472064,0,
The second Boeing 737 MAX 8 is flying for LOT-u__NEWLINE ____ NEWLINE__ Watch live__NEWLINE__ https: // www. flightradar24.com/LOT9737/fe38a08 pic.twitter.com/HdJVL31CL4,2017-12-20,/flightradar24/status/943399465771323392,0,
"Keurig, other brands pull ads from Fox News' 'Hannity' following Roy Moore coverage:  http://bit.ly/2zwGDZb Â  pic.twitter.com/jMlaBZCcQB",2017-11-13,/komonews/status/930014125761187840,0,
"Go into the interior sections of your home, away from windows and doors. Be smart. #Irma",2017-09-09,/WLRN/status/906620493243076608,0,
"VIDEO: With insults and assaults, inhabitants of Armenia, Colombia, received the presidential candidate Rodrigo LondoÃ±o, ex-leader of the FARC http://exp.mx/2EJQH1l pic.twitter.com/JVCJgYMmLY",2018-02-05,/ExpansionMx/status/960618175732776960,0,
"Criticized by Trump, Iran nuclear deal faces tough scrutiny in U.N. talks   Â  ",2017-09-18,/Reuters/status/909703586560512000,0,
# Opinion Can I request a duplicate of my #SeguroSocial card? - By MarÃ­a Ortega https: // www. diariolasamericas.com/c4144321,2018-02-26,/DLasAmericas/status/968141137008525312,0,
# Argentina __PIPE__ CIDH demands the government of Macri house arrest indigenous leader @ SalaMilagro http://bit.ly/2AcCMRt pic.twitter.com/WNfg8Vbqah,2017-11-28,/teleSURtv/status/935375953898934272,0,
"# Venezuela @HenriFalconLara asks that #ONU evaluate the ""viability"" of presidential elections https: // www. diariolasamericas.com/c4145937",2018-03-18,/DLasAmericas/status/975336010568548352,0,
# CDN Deliver Literature Prize Manuel Salvador Gautier http://youtu.be/f88pVYpHJ0E?a,2018-01-26,/CDN37/status/956961200239251457,0,
Hurricanes of the future will make Harvey look small by comparison  https://bloom.bg/2vLRokA Â  pic.twitter.com/nccuWVyk0A,2017-08-31,/business/status/903265651632033792,0,
A company donated $29 million in cryptocurrency to cover every single teacher request on a crowdfunding site https://cnn.it/2pTqQNh Â ,2018-03-30,/CNN/status/979806467531460608,0,
"President Trump says that ""only one thing will work"" with North Korea http://bit.ly/2gkS1gb pic.twitter.com/JrxaXShXHY",2017-10-07,/NTN24/status/916762140803059712,0,
"Protests for food, lack of cash, in Caicara del Orinoco, ended with looting of businesses. pic.twitter.com/nIqxqt3Xqg",2018-01-05,/RCTVenlinea/status/949379476441452544,0,
Elderly woman dies in husband's arms during California wildfires   Â  ,2017-10-13,/WPBF25News/status/919003600830873601,0,
Do these five retiring fighters deserve to be in boxing's Hall of Fame?  https://trib.al/tXhJfQ3 Â   via @guardian_sport,2017-10-24,/guardian/status/922805059217485824,0,
A Cuban implements a new Guinness record. Know your special skill http: // www. diariolasamericas.com/c4138577,2017-12-05,/DLasAmericas/status/938113208392527873,0,
"Little girl gives her garbage man a cupcake, melts all our hearts   Â  ",2017-10-07,/WPBF25News/status/916558993237168128,0,
Great job! Thank you for donating your miles to #ENDALZ .,2017-09-22,/alzassociation/status/911268244450889729,,
Is the green card lottery as big of a deal for U.S. immigration as President Trump would like you to think? pic.twitter.com/bJBgGRkw09,2017-11-07,/ajplus/status/927846343166406656,0,
"Santa Rosa resident, 85, says fire-destroyed neighborhood 'looks like WWII':  http://abcn.ws/2ghd5qX Â  pic.twitter.com/GujzubmIxt",2017-10-13,/ABCWorldNews/status/918940742290112514,0,
STRONG VIDEO: British motorcyclist dies in a tragic accident at the Macau Grand Prix https://es.rt.com/5h5s pic.twitter.com/63CxiBbIft,2017-11-19,/ActualidadRT/status/932150890244595713,0,
"SHAKING THE PAST__NEWLINE____NEWLINE__Eduardo Duhalde, the last to speak of the ""ghost of 2001"" __ NEWLINE ____ NEWLINE __ # BDA - http://Americatv.com.ar pic.twitter.com/BFor4cyATg",2018-02-28,/AmericaTV/status/968824890957512704,0,
Today in Merida. pic.twitter.com/f6MCmzNXhg,2018-03-10,/RCTVenlinea/status/972407050515992576,0,
Assessing the physical state of the Palo Seco Power Plant with the CODEL led by @lisamurkowski  and @RepJenniffer pic.twitter.com/I3kpEiy4ee,2017-11-06,/ricardorossello/status/927508760842600448,0,
# Science Three astronauts from the Space Station arrive on Earth with these findings https: // www. diariolasamericas.com/c4144680,2018-03-01,/DLasAmericas/status/969422089647263744,0,
Shot to councilman and activist of Rio de Janeiro gunfire https://es.rt.com/5oyh pic.twitter.com/dZ16pAp1XT,2018-03-15,/ActualidadRT/status/974343722266656769,0,
They put me Vladimir for Lenin: the influence of the Russian Revolution in Venezuela and around the world http://bbc.in/2zAkKbI pic.twitter.com/rEacieh0nj,2017-11-06,/bbcmundo/status/927600259353710592,0,
Man stabbed in argument during party near Longwood   Â  ,2017-10-23,/WESH/status/922319225754136576,,
Angela Merkel faces party critics as her plan for a new coalition takes shape  https://bloom.bg/2xnJbIJ Â  pic.twitter.com/ftXyGzFKHE,2017-10-07,/business/status/916632175801487360,0,
# BRICS2017 : a 360 virtual journey - Part 3: Taking place near World Heritage Site @UNESCO    Â   ,2017-09-03,/XHNews/status/904210956691038209,0,
Twitter study finds false stories travel way faster than the truth:  http://bit.ly/2Dd9vDz Â  pic.twitter.com/xV7K9RkIxu,2018-03-08,/komonews/status/971944412388438016,0,
# LAST TIME Spain and Germany draw 1-1 in a friendly match #AFP pic.twitter.com/UDB4fH8Glq,2018-03-23,/AFPespanol/status/977298796379017217,0,
Update: We have lost both our Keys (91.3) and Miami (91.5) radio signals. Palm Beach (101.9) is still up and working.,2017-09-10,/WLRN/status/906855296315904000,0,
Oklahoma woman who married her mother pleads guilty to incest  http://huffp.st/CsDajs4 Â  pic.twitter.com/SZT9BBYCZP,2017-11-12,/HuffPost/status/929930422938755072,0,
How ugly you are: A Venezuelan stylist humiliates Miss Tierra during her coronation (VIDEO) https://es.rt.com/5ghz pic.twitter.com/eM17uhtZ6t,2017-11-08,/ActualidadRT/status/928257803957006336,0,
The #UK  braces for powerful winds and downpours from #Ophelia  early next week:  http://ow.ly/UlXp30fS7a9 Â  pic.twitter.com/6Oym4WFiBH,2017-10-14,/breakingweather/status/919159663366721536,0,
Praying for our community again in Santa Barbara. Oprah Winfrey shared videos of knee-deep mud in her backyard and helicopters making rescues amid the California mudslides  http://cnn.it/2Etu7bL Â  pic.twitter.com/JKDz0IwTvz,2018-01-09,/CNN/status/950938526312517634,0,
"Dove apologizes for ad: We ""missed the mark"" representing black women   Â  ",2017-10-09,/cnni/status/917549563233349632,,
"In NE #Nigeria , women visit this safe space daily 2 socialize, make crafts & seek services for gender-based violence   Â  ",2017-10-26,/theOFDA/status/923632969016922113,0,
# China implements facial recognition for legal procedures http://bit.ly/2D9Ct97 pic.twitter.com/SoJs154tQk,2018-01-08,/teleSURtv/status/950462613162426368,0,
# NCDN Delivered engine to pump water to 4 thousand soil tasks planted with mangoes http://youtu.be/H3LHcwR2cy0?a,2017-09-05,/CDN37/status/904922885889908736,0,
"BREAKING: 2 children just rescued from quake rubble, @Miguelnbc  reports live from Mexico City on @NBCNightlyNews .  Â ",2017-09-20,/NBCNightlyNews/status/910635718682198016,0,
# Argentina __PIPE__ Statute orders transfer of statue of Juana Azurduy http://bit.ly/2xbl52f pic.twitter.com/CNzdOlF0kd,2017-09-17,/teleSURtv/status/909410110270693383,0,
Kicked out for being gay then rescued by opera: writer Garth Greenwell's extraordinary awakening https://trib.al/gy5qz1H Â ,2017-10-18,/guardian/status/920720661542309889,0,
A man kills four people in several shootings in California http://bit.ly/2htb1ZK pic.twitter.com/94gZofvn1h,2017-11-15,/ElNuevoDia/status/930749398996406272,0,
Xi and Trump agree to strengthen cooperation around the situation with #CoreaDelNorte http://bit.ly/2DCVIIp pic.twitter.com/415sCxKaHs,2018-01-16,/teleSURtv/status/953224376207503361,0,
# NCDNFinDeSemana: Thousands of people enjoy closing the Presidente Festival #NCDN pic.twitter.com/1IVphQDwHx,2017-11-05,/CDN37/status/927324522981810176,0,
"Based on a personal weather station at Marco Island, winds from #Irma  just measured 130 mph gust at 3 pm as eyewall approaches. pic.twitter.com/8h2tlDf1re",2017-09-10,/CNNweather/status/906960559974834181,0,
Australia non-mining investment on the mend: RBA  http://reut.rs/2zSUzNS Â  pic.twitter.com/doho9kQ52n,2017-11-12,/Reuters/status/929848801204031488,0,
# Honor .__NEWLINE____NEWLINE__A value our Soldiers embody in the #USArmy ! ,2017-09-08,/USArmy/status/906283606070493186,0,
Thousands of police officers called out sick in protest of not being paid for countless hours of overtime worked in the aftermath of hurricanes Irma and Maria https://www. nbcnews.com/storyline/puer to-rico-crisis/puerto-rico-s-police-stage-sickout-over-unpaid-overtime-n835111 Â  â¦,2018-01-09,/PuertoRicoPUR/status/950678556887134208,0,
# NCDN Direction of orientation and psychology Educational District 04-05 teach workshop in Hato Mayor http://youtu.be/3gYj--C4YHk?a,2017-10-18,/CDN37/status/920827793960730624,0,
China Communist Party congress set to start in Beijing http://bbc.in/2kXJlRl Â ,2017-10-17,/BBCWorld/status/920427439909752832,0,
Tornado Warning for Kemper and Lauderdale Counties in MS until 11:45 AM CDT  http://www. weather.com/weather/alerts /localalerts/l/39328?phenomena=TO&significance=W&areaid=MSC069&office=KJAN&etn=0082 Â  â¦,2017-08-31,/weatherchannel/status/903282873175728128,0,
Liverpool v Southampton: match preview  https://trib.al/C3EnZ9J Â   via @guardian_sport,2017-11-17,/guardian/status/931548006431764480,0,
The Argentine factory that designed some of the most sophisticated fighter aircraft in the world http://bbc.in/2DkmkMW,2017-12-27,/bbcmundo/status/946026594367430656,0,
Florida shooting: Police reveal what Nikolas Cruz did after killing 17 people at Parkland's Stoneman Douglas High School http://bbc.in/2odYzjI pic.twitter.com/UsXnNAKTBQ,2018-02-17,/bbcmundo/status/964842128689061889,0,
VIDEO: These are some of the eccentric habits of @ realDonaldTrump http://exp.mx/2yiIrjH pic.twitter.com/f7bmU8j5sR,2017-12-13,/ExpansionMx/status/940921887084941314,0,
Surveillance footage captures two suspects in Theodore during house burglary  fox10tv.com/story/36694865 /surveillance-footage-captures-two-suspects-in-theodore-during-house-burglary Â  â¦,2017-10-26,/FOX10News/status/923667304856129536,0,
may we have permission to feature your video? Verify here:  https://capture.com/request/d7655fz Â ,2017-10-18,/weatherchannel/status/920657254814232576,0,
"Ed Rollins on #ElectionDay : ""Virginia is not our state anymore. It used to be a mixed state, it's now northern Virginia dominates."" @IngrahamAngle pic.twitter.com/5EOpLUgZQB",2017-11-08,/FoxNews/status/928467160283992064,0,
"Hillsborough County Public Schools journalism students learn, compete and connect at regional competition:   sdhc.k12.fl.us/newsdesk/artic le/684/district-journalism-students-sweep-local-competition Â  â¦ ",2017-10-04,/HillsboroughSch/status/915595530360836096,0,
NEW: Secretary of Agriculture Sonny Perdue is tonight's designated survivor during the State of the Union.  http://abcn.ws/2EpDuu5 Â   #SOTU pic.twitter.com/J27yZXEkVr,2018-01-30,/ABC/status/958491241477533697,0,
Sydney seaplane crash: Recovery operation http://bbc.in/2CSF7Qx Â ,2018-01-04,/BBCWorld/status/948962043931058176,0,
"12-12-1990: Concha Piquer, Spanish singer died.",2017-12-12,/RCTVenlinea/status/940524812237180928,0,
Scientists capture exploding beetles' amazing escapes from toads' stomachs https://trib.al/RO1iqwT Â ,2018-02-06,/guardian/status/961029391919788034,0,
"Day before gubernatorial debate, poll finds Republican Ed Gillespie & Democrat Ralph Northam are tied in Virginia   Â  ",2017-09-18,/CBSNews/status/909850774884069376,,
The Eagles achieve their first Super Bowl http://cdn.com.do/?p=1111571,2018-02-05,/CDN37/status/960474935960403968,0,
"Liu Yifei gets starring role in Mulan, as tide turns against 'whitewashing' https://trib.al/DqQD9we Â ",2017-11-30,/guardian/status/936276503050031104,0,
WATCH: French balloonist tests his pedal-powered airship ahead of an attempt to cross the Mediterranean Sea. More from @ReutersTV   http://reut.rs/2ExdGQb Â  pic.twitter.com/dIxSsDPCKE,2018-02-24,/Reuters/status/967530840409260033,0,
"17-1-1706: Benjamin Franklin, American scientist and diplomat, was born.",2018-01-17,/RCTVenlinea/status/953586000294490112,0,
Meet some of the #rescue  bears who live at our partner sanctuary in #Romania :  ,2017-10-13,/MoveTheWorldUS/status/918947266865647616,,
AMPR- Local Sindical denounces irregularities in the teacher attendance record system http: // www. foronoticioso.com/fn/ampr-local- sindical-denuncia-irregularidades-en-el-sistema-de-registro-de-assist-de-los-maestros / ...,2018-02-02,/Foro_Noticioso/status/959384080491139073,0,
NEW VIDEO: A look at the damage from #HurricaneMaria  in #PuertoRico â. Many roads continue to be blocked due to downed power lines and trees. ,2017-09-21,/WeatherNation/status/910906736197885952,,
Uber UK boss quits amid London licence ban http://www. telegraph.co.uk/technology/201 7/10/02/uber-uk-boss-quits-amid-london-licence-ban/ Â  â¦,2017-10-02,/Telegraph/status/914893994047315968,0,
"Asia stocks slip as high bond yields weigh, dollar steadies  http://reut.rs/2Esxr84 Â  pic.twitter.com/O28UnWlewe",2018-01-31,/Reuters/status/958578105647620098,0,
The #Oscar  for Best Foreign Language Film goes to âA Fantastic Woman.â  http://abcn.ws/2I2SH5L Â   #Oscars pic.twitter.com/AB4Zh5iuIK,2018-03-04,/GMA/status/970485254938120193,0,
Clarification: U.S. Attorney's Office rescinds verdict announcement; jury will continue deliberations.,2017-10-16,/NBCNews/status/919946424414101505,0,
"Tired of waiting, Ryanair passenger gets out and sits on wing  http://u.afp.com/4vNj Â  pic.twitter.com/cWKmnppWYf",2018-01-03,/AFP/status/948615204920639489,0,
# NCDN  CON ENFOQUE MATINAL https://www. pscp.tv/w/bMb-4jFXZ0tn YWdacmJtRXZ8MWt2SnBrZ21OVlpHRfyqwpxp1bUXbYtd3rD-vmK-HPc6BX2y3Z2rVjs4hsrb Â  â¦,2017-10-31,/CDN37/status/925317700951293952,0,
You can get free cash from a unicorn in Manhattan on Tuesday. For real. Here's how:   Â ,2017-10-23,/NBCNewYork/status/922512977533825025,,
Latest Mueller indictment could pose risks for banks http://cbsn.ws/2HGhYm6 Â ,2018-02-24,/CBSThisMorning/status/967432683885391872,0,
Taco Bell launches limited edition clothing line with Forever 21 inspired by iconic graphics of the taco chain:  http://abcn.ws/2gfBQnv Â  pic.twitter.com/mlfuKvcc7t,2017-10-12,/GMA/status/918559663536463874,0,
"Mark Sampson rumours were âcommon knowledgeâ in game, claims Watford coach  https://trib.al/eIt3Ud9 Â   via @guardian_sport",2017-09-22,/guardian/status/911301255057821696,0,
"Today on TODAY: Latest on an explosion in the London subway during rush hour, and North Korea launches a ballistic missile over Japan.",2017-09-15,/TODAYshow/status/908640676996374529,0,
[#VENEZUELA] Katty Perry turned out to be a fan of Gustavo Dudamel: He attended a concert where he directed the Vienna Philharmonic http://bit.ly/2p7gPvF pic.twitter.com/5tWvGMbtKf,2018-03-12,/NTN24/status/973348161992327169,0,
"Myanmar's top general accuses ""extremists"" of trying to form stronghold in northern Rakhine state  Â ",2017-09-18,/BBCWorld/status/909681213719416832,0,
