ID,Random#,Case,Account,Date,Date,Date,Time,retweets,likes,Picutre,Code #,New Code,Subcode,content,unk,directed,hashtag,geocode,source,,,
1300,0.7814969978,65122,WPTV,,9/4/17,9/4/2017 0:00,1:21:00 PM,1,1,1,14,0,,Watch NewsChannel 5 from 5-6 p.m. on http:// WPTV.com and our Facebook page http:// bit.ly/2iW2NgA pic.twitter.com/YqvkXFHrGz,,,,9.05E+17,https://twitter.com/WPTV/status/904756286969044992,,,
1306,0.8609072796,33682,kipraley,,9/15/17,9/15/2017 0:00,8:26:00 PM,0,1,,6,0,,very nice!,,,,9.09E+17,https://twitter.com/kipraley/status/908849531348905984,,,
1309,0.4690352094,10720,carolines_books,,9/26/17,9/26/2017 0:00,1:08:00 PM,0,1,,14,0,,Fairhope loves @FOX10News ! #baldwinproud pic.twitter.com/4UOPtOZoC5,,@FOX10News,#baldwinproud,9.13E+17,https://twitter.com/carolines_books/status/912725464514473984,,,
1310,0.1998477637,50807,RyanWard76,,9/9/17,9/9/2017 0:00,8:31:00 PM,1,4,,6,0,,No one can say that people didn't offer! pic.twitter.com/LeNnLhOu36,,,,9.07E+17,https://twitter.com/RyanWard76/status/906676489252458501,,,
1315,0.1627568433,52935,ShaylaNews,,9/8/17,9/8/2017 0:00,10:07:00 AM,0,0,1,7,0,,@FlyTPA is there still parking available ? We asked Tampa International Airport spokesperson Danny Valentine @FOX13News pic.twitter.com/s6sx7pOB4L,,@FlyTPA @FOX13News,,9.06E+17,https://twitter.com/ShaylaNews/status/906156928396656641,,,
1319,0.6339079492,43763,news6wkmg,,9/20/17,9/20/2017 0:00,7:58:00 AM,2,0,1,3,0,,"24 dogs, 2 cats, 2 birds, 1 child removed from Florida home http:// dlvr.it/PpFKkG pic.twitter.com/iQUEOfdWau",,,,9.10E+17,https://twitter.com/news6wkmg/status/910473152441966595,,,
1331,0.6715768792,43860,news6wkmg,,9/16/17,9/16/2017 0:00,7:01:00 PM,0,1,1,4,0,,Duke Energy changes automated system so customers can reach customer service quickly http:// dlvr.it/PnV0bv pic.twitter.com/coHPIoUION,,,,9.09E+17,https://twitter.com/news6wkmg/status/909190422194352128,,,
1340,0.8352849763,25753,hatzelvela,,9/26/17,9/26/2017 0:00,7:44:00 PM,0,1,,15,0,,#Cubans minister reiterated seriousness," celerity & professionalism w/ which #Cuban authorities have taken on issue."" @WPLGLocal10""",,@WPLGLocal10,#Cubans #Cuban,9.13E+17,https://twitter.com/hatzelvela/status/912825155537207296,,
1346,0.5991732306,43127,NeedRogaine,,9/11/17,9/11/2017 0:00,4:44:00 PM,0,1,,6,0,,@SrtaFlannery Not sure if you're still looking. Mine closed at 5:00.,,@SrtaFlannery,,9.07E+17,https://twitter.com/NeedRogaine/status/907344231844458496,,,
1351,0.0652809898,33592,kimr1156,,9/10/17,9/10/2017 0:00,7:29:00 AM,0,3,,11,0,,Message received. Get to safety.,,,,9.07E+17,https://twitter.com/kimr1156/status/906842094920232960,,,
1353,0.6055007919,57114,thekidbenice,,9/27/17,9/27/2017 0:00,8:40:00 AM,0,1,,11,0,,"Bless up! Nicely done, TalGov",,,,9.13E+17,https://twitter.com/thekidbenice/status/913020575139942401,,,
1369,0.4335638225,23141,FOX29WFLX,,9/23/16,9/23/2016 0:00,6:55:00 AM,2,7,1,14,0,,We can't wait to start our morning with you soon! HAPPY FRIDAY! Thanks for watching FOX 29! #wflxfox29 #SouthFlorida pic.twitter.com/EBErJdNMVt,,,#wflxfox29 #SouthFlorida,7.79E+17,https://twitter.com/FOX29WFLX/status/779272956275003392,,,
1399,0.824174256,26808,HPNthetruth,,9/10/17,9/10/2017 0:00,11:05:00 AM,0,1,,6,0,,That's a summer rainstorm,,,,9.07E+17,https://twitter.com/HPNthetruth/status/906896325685469184,,,
1403,0.361564518,67501,YvonneMichell16,,9/11/17,9/11/2017 0:00,1:08:00 PM,0,0,,9,0,,Now if we could get the Dems and Libs to listen like these Flamingos.,,,,9.07E+17,https://twitter.com/YvonneMichell16/status/907289782388228097,,,
1412,0.3755625284,15882,cusic_steve,,9/2/17,9/2/2017 0:00,9:59:00 PM,0,0,,14,0,,@FOX13News I wouldn't watch ABC NBC CBS MSNBC even if my life depended on it I watch Fox News to get the truth. The rest are Fake News.,,@FOX13News,,9.04E+17,https://twitter.com/cusic_steve/status/904161976351371264,,,
1421,0.5375673078,62151,WPLGLocal10,,9/29/17,9/29/2017 0:00,9:46:00 AM,14,5,,15,0,,"#BREAKING US urges no travel to Cuba, cuts embassy staff, AP sources say http:// bit.ly/2x2uLbX?utm_me dium=social&utm_source=twitter_WPLGLocal10 â€¦ pic.twitter.com/m05a1IQrL8",,,#BREAKING,9.14E+17,https://twitter.com/WPLGLocal10/status/913761833038868481,,,
1423,0.2968177212,26709,horkusone,,9/9/17,9/9/2017 0:00,5:08:00 PM,1,1,,8,0,,Oh poor babies. That's not a great place for shelter.,,,,9.07E+17,https://twitter.com/horkusone/status/906625488998805520,,,
1435,0.5514724134,61367,WedgeAloha,,9/10/17,9/10/2017 0:00,2:33:00 PM,0,0,,6,0,,Same as people right b4 tsunami,,,,9.07E+17,https://twitter.com/WedgeAloha/status/906948787826028544,,,
1472,0.3895593411,67561,zacle12,,9/8/17,9/8/2017 0:00,8:09:00 PM,0,1,,6,0,,"@news6wkmg @WESH @FoxNews told tonight at 7 can't get my critical supplies, asked to go pick up myself UPS said no and basically good luck!",,@news6wkmg @WESH @FoxNews,,9.06E+17,https://twitter.com/zacle12/status/906308558945431552,,,
1482,0.1559639573,10795,CassidysBakery,,9/9/17,9/9/2017 0:00,7:47:00 PM,0,0,,11,0,,Thanks for the update ðŸ–’,,,,9.07E+17,https://twitter.com/CassidysBakery/status/906665308835995649,,,
1489,0.1034088269,21206,FeatherRivSPCA,,9/10/17,9/10/2017 0:00,5:34:00 PM,0,1,,11,0,,I hope someone let them in @MickabooRescue,,@MickabooRescue,,9.07E+17,https://twitter.com/FeatherRivSPCA/status/906994257138917381,,,
1497,0.0334257257,39297,megangodley83,,9/10/17,9/10/2017 0:00,9:53:00 PM,0,1,,10,0,,Even better rescues r the best.,,,,9.07E+17,https://twitter.com/megangodley83/status/907059374689939456,,,
1520,0.5520081051,40673,millsmma,,9/10/17,9/10/2017 0:00,10:18:00 PM,0,0,,11,0,,These poor animals - suffering. God watch over them.,,,,9.07E+17,https://twitter.com/millsmma/status/907065905426952192,,,
1533,0.5832904527,14593,CLINT419,,9/10/17,9/10/2017 0:00,6:15:00 PM,0,0,,6,0,,"Yeah, thats the area we stayed in",,,,9.07E+17,https://twitter.com/CLINT419/status/907004562988560386,,,
1542,0.3659988668,07392,Bates_MotelMT,,9/11/17,9/11/2017 0:00,9:51:00 AM,0,1,,5,0,,6 boxes of sneakers as his pants are hanging off his ass. What vile scum. We need a real life Punisher in times like this.,,,,9.07E+17,https://twitter.com/Bates_MotelMT/status/907240284727205888,,,
1574,0.7469276795,50423,rsacconejr,,9/10/17,9/10/2017 0:00,12:44:00 PM,0,2,,6,0,,I agree,,,,9.07E+17,https://twitter.com/rsacconejr/status/906921227511635974,,,
1582,0.5563491814,29777,jesswall,,9/2/17,9/2/2017 0:00,1:22:00 PM,0,0,1,2,0,,Crazy traffic on 75 all lanes blocked had to whip out the drone @wsvn pic.twitter.com/mWwudcMxTE,,@wsvn,,9.04E+17,https://twitter.com/jesswall/status/904031785574694913,,,
1601,0.1876622427,10450,CanvasArtbyBart,,9/2/17,9/2/2017 0:00,7:21:00 AM,1,6,1,6,0,,@WPLGLocal10 @JenniferLocal10 @NekiMohan @toddtongen @MWrightReports @LJLiveTV @SabovicSanela Good morning from Fort Lauderdale Beach #flwx pic.twitter.com/0kpcST8AM0,,@WPLGLocal10 @JenniferLocal10 @NekiMohan @toddtongen @MWrightReports @LJLiveTV @SabovicSanela,#flwx,9.04E+17,https://twitter.com/CanvasArtbyBart/status/903941056466649088,,,
1611,0.8448324899,34053,KristenMarthia,,9/10/17,9/10/2017 0:00,2:38:00 PM,0,0,,3,0,,Lots of sailboats passing by in the river and now getting ready for the waves to start splashing over the sea-wall.,,,,9.07E+17,https://twitter.com/KristenMarthia/status/906949952152260608,,,
1613,0.5119618033,24749,GlennaOn10,,9/1/17,9/1/2017 0:00,2:23:00 PM,0,1,1,6,0,,"...when you keep working overheated & sweaty, but your electronics won't... @WPLGLocal10 #Summer in the #City #Miami #Florida pic.twitter.com/4PHZgNw0bV",,@WPLGLocal10,#Summer #City #Miami #Florida,9.04E+17,https://twitter.com/GlennaOn10/status/903684737004429312,,,
1615,0.4343680944,04999,AmerPride777,,9/9/17,9/9/2017 0:00,11:03:00 PM,0,1,,6,0,,Same thing to us in the past...they fail to deliver but won't allow pick up. Sorry to hear they did this to you ahead of this horrible storm,,,,9.07E+17,https://twitter.com/AmerPride777/status/906714602704195585,,,
1624,0.4464905187,02967,860Ford,,9/10/17,9/10/2017 0:00,2:42:00 PM,9,21,,9,0,,"your governor won't allow the state of Florida to use the words climate change""""",,,,9.07E+17,https://twitter.com/860Ford/status/906951051143778305,,,
1628,0.8055976362,04256,AllisonKropff,,9/4/17,9/4/2017 0:00,5:11:00 PM,0,1,,6,0,,"Your grandmother was kind, right? Which would mean this storm is kind and leaves us alone!",,,,9.05E+17,https://twitter.com/AllisonKropff/status/904814217638883329,,,
1653,0.6545349177,15605,cstevenson7,,9/9/17,9/9/2017 0:00,7:13:00 PM,1,1,,11,0,,Thank you - hope you're finding us helpful as you (and we) try to get through this !,,,,9.07E+17,https://twitter.com/cstevenson7/status/906656954428338178,,,
1655,0.83135155,13630,ChocolateTrvp,,9/10/17,9/10/2017 0:00,7:49:00 PM,0,12,1,6,0,,it does now... pic.twitter.com/BxljhWLiPm,,,,9.07E+17,https://twitter.com/ChocolateTrvp/status/907028338459496449,,,
1671,0.1152317505,16007,CynthiaSmoot,,9/29/17,9/29/2017 0:00,5:03:00 PM,0,6,1,2,0,,Rainy weekend on the way. Do you have a #rainydays plan? @FOX13News @FOX13Tyler pic.twitter.com/CStxaI8aN6,,@FOX13News @FOX13Tyler,#rainydays,9.14E+17,https://twitter.com/CynthiaSmoot/status/913871987684069378,,,
1688,0.429533698,63517,WPTV,,9/18/17,9/18/2017 0:00,1:01:00 PM,2,0,,3,0,,"Police: Man stole cash from Boynton Publix, need help identifying him http:// bit.ly/2x8bzOe pic.twitter.com/cweOMALJSH",,,,9.10E+17,https://twitter.com/WPTV/status/909824627677044738,,,
1689,0.4805981018,05417,AndrewRuizWPTV,,9/14/16,9/14/2016 0:00,11:21:00 AM,0,0,,1,0,,". @stluciesheriff say since last update they've gotten more tips, are following up on leads. @WPTV @Fox29WFLX pic.twitter.com/CELKywwNvd",,@stluciesheriff @WPTV @Fox29WFLX,,7.76E+17,https://twitter.com/AndrewRuizWPTV/status/776078463199502336,,,
1699,0.1333572211,08738,Bobby_L,,9/9/17,9/9/2017 0:00,9:43:00 PM,0,1,,6,0,,I don't think so... but I'm stealing #Irmageddon . That's funny,,,#Irmageddon,9.07E+17,https://twitter.com/Bobby_L/status/906694548583219200,,,
1702,0.5217713234,32602,KathyBurstein,,9/10/17,9/10/2017 0:00,11:30:00 AM,4,4,,14,0,,"Media, please share: @WPTV @WPBF25News @CBS12 @WLRN @SunSentinel @pbpost https:// twitter.com/pbcsd/status/9 06898221695369216 â€¦",,@WPTV @WPBF25News @CBS12 @WLRN @SunSentinel @pbpost,,9.07E+17,https://twitter.com/KathyBurstein/status/906902680764866562,,,
1710,0.4980641678,67217,YaremiNEWS,,9/9/17,9/9/2017 0:00,5:16:00 PM,2,2,,3,0,,PBC Animal Control says yesterday they found 23 #dogs in one mobile home park in #Belleglade @CBS12,,@CBS12,#dogs #Belleglade,9.07E+17,https://twitter.com/YaremiNEWS/status/906627410577195009,,,
1724,0.574480872,15745,CStewartWPTV,,9/8/17,9/8/2017 0:00,2:10:00 PM,0,4,,14,0,,so are you saying @MikeTrimWPTV and I can't have our jam session tonight???? How am I supposed to practice my bag pipes?? pic.twitter.com/IDsShPThpU,,@MikeTrimWPTV,,9.06E+17,https://twitter.com/CStewartWPTV/status/906218205747843078,,,
1728,0.4249683965,09453,BrianNickel73,,9/10/17,9/10/2017 0:00,4:25:00 PM,0,1,1,3,0,,Actual footage of the @WPLGLocal10 news crew pic.twitter.com/zQdJ1ABmpd,,@WPLGLocal10,,9.07E+17,https://twitter.com/BrianNickel73/status/906977002976104448,,,
1729,0.0425961466,07835,BenjaminCrewz,,9/10/17,9/10/2017 0:00,11:12:00 PM,0,0,,2,0,,Stream stops at 10:29pm @WPTV,,@WPTV,,9.07E+17,https://twitter.com/BenjaminCrewz/status/907079254822842368,,,
1734,0.3671666476,07416,bayofarizona,,9/10/17,9/10/2017 0:00,2:46:00 PM,0,0,,5,0,,Theft is a crime sure. But nobody got hurt and the store is insured. The lack of planning by emergency authorities will actually kill people,,,,9.07E+17,https://twitter.com/bayofarizona/status/906952079607869440,,,
1736,0.1520456118,17859,DirtySouthTV,,9/14/17,9/14/2017 0:00,11:52:00 AM,0,1,,3,0,,And to avoid mosquitoes too...,,,,9.08E+17,https://twitter.com/DirtySouthTV/status/908357901743468544,,,
1740,0.8178411647,53003,shellbellray,,9/11/17,9/11/2017 0:00,4:26:00 PM,0,0,,6,0,,Right? Why wasn't the highway on ramps closed before this happened?!?!,,,,9.07E+17,https://twitter.com/shellbellray/status/907339485083344896,,,
1744,0.7032667937,34989,LeBrandon_,,9/11/17,9/11/2017 0:00,8:47:00 AM,0,0,1,6,0,,@wsvn pic.twitter.com/T6IZWVJLIU,,@wsvn,,9.07E+17,https://twitter.com/LeBrandon_/status/907224182638903296,,,
1747,0.1654444306,47399,PioneerLinens,,9/12/17,9/12/2017 0:00,3:27:00 PM,0,1,,4,0,,@WPTV Pioneer Linens is open for business and wishing all of our clients the best!,,@WPTV,,9.08E+17,https://twitter.com/PioneerLinens/status/907687030607503360,,,
1750,0.7999488165,35563,LindaHurtadoFOX,,9/8/17,9/8/2017 0:00,11:07:00 AM,1,0,,2,0,,More details on the @FOX13News at noon https:// twitter.com/fox13tyler/sta tus/906171531860074496 â€¦,,@FOX13News,,9.06E+17,https://twitter.com/LindaHurtadoFOX/status/906172128835325954,,,
1751,0.4390444723,45562,OldTakesExposed,,9/9/17,9/9/2017 0:00,7:53:00 PM,0,1,,6,0,,I think WPB in good shape. Got a real good feeling.,,,,9.07E+17,https://twitter.com/OldTakesExposed/status/906666925840891904,,,
1761,0.0381426388,55312,sundown71,,9/10/17,9/10/2017 0:00,11:33:00 AM,0,0,,6,0,,"I was watching this boat rocking and rolling. I left the view for a few minutes and now, that boat is gone",,,,9.07E+17,https://twitter.com/sundown71/status/906903479305809920,,,
1762,0.3417143641,41363,morpjh,,9/10/17,9/10/2017 0:00,7:25:00 PM,0,0,,9,0,,But @AnnCoulter said nothing happened in Miami and she is bored with it.,,@AnnCoulter,,9.07E+17,https://twitter.com/morpjh/status/907022360011833344,,,
,0.2892566146,43383,NEVILLEgHINDS,,9/11/17,9/11/2017 0:00,5:09:00 AM,1,3,,,0,,"Here we see a destructive and a destroyed people. Judgment is apond you, but you choose to live in sin.",,,,9.07E+17,https://twitter.com/NEVILLEgHINDS/status/907169105635168256,,,
,0.1973245186,56704,Terry64250589,,9/5/17,9/5/2017 0:00,4:05:00 PM,0,0,,,0,,Sun pass gets it! Why not @UCF_Football ???,,@UCF_Football,,9.05E+17,https://twitter.com/Terry64250589/status/905159896957681665,,,
,0.6491196042,01118,10NewsWTSP,,9/17/17,9/17/2017 0:00,2:06:00 PM,0,1,,,0,,Pick six!!!! Robert McClain takes the INT 47 yards for a @TBBuccaneers score! #SiegetheDay,,@TBBuccaneers,#SiegetheDay,9.09E+17,https://twitter.com/10NewsWTSP/status/909478610930675712,,,
,0.769170092,20518,ErinCBS12,,9/13/17,9/13/2017 0:00,10:46:00 AM,1,1,,,0,,***Correction: Kathie Whatley - not Kathy Whatley @CBS12 pic.twitter.com/qG1DFLLlrd,,@CBS12,,9.08E+17,https://twitter.com/ErinCBS12/status/907978795323461632,,,
,0.7742919882,36112,LoleskyWX,,9/11/17,9/11/2017 0:00,6:18:00 AM,0,1,,,0,,Head-bob FOMO @KChapmanCBS12 #Irma @cbs12 https:// twitter.com/samkerrigantv/ status/907184540850036736 â€¦,,@KChapmanCBS12 @cbs12,#Irma,9.07E+17,https://twitter.com/LoleskyWX/status/907186613410725888,,,
,0.9732218966,65401,wsvn,,9/29/17,9/29/2017 0:00,6:57:00 AM,7,8,,,0,,#TRAFFIC : The Palmetto Expressway's eastbound exit to Red Road is blocked off due to an overnight crash pic.twitter.com/Jys8dOYMeo,,,#TRAFFIC,9.14E+17,https://twitter.com/wsvn/status/913719266209353728,,,
,0.0660959923,44917,nised72,,9/20/17,9/20/2017 0:00,1:58:00 PM,1,0,,,0,,Sinclair Broadcast Group is Trumps State Run Propaganda News outlet pic.twitter.com/UFzGR19RrB,,,,9.11E+17,https://twitter.com/nised72/status/910563905361055744,,,
,0.5587740913,58127,TonyHPope,,9/12/17,9/12/2017 0:00,2:03:00 PM,0,0,,,0,,@PTZtv @WPLGLocal10 do the folks you see swimming in Ft Lauderdale beaches not realize how dirt the water is?,,@PTZtv @WPLGLocal10,,9.08E+17,https://twitter.com/TonyHPope/status/907666035033219072,,,
,0.8772679439,65413,wsvn,,9/28/17,9/28/2017 0:00,7:17:00 PM,36,141,,,0,,"Ohio deputy gives boy ride to school, treats him to breakfast while mother receives medical care http:// bit.ly/2xBumS8 pic.twitter.com/jN5FU3Oak9",,,,9.14E+17,https://twitter.com/wsvn/status/913543092568940544,,,
,0.1982098599,30807,joetulo,,9/29/17,9/29/2017 0:00,5:12:00 AM,0,1,,,0,,Yes I will!!! Go Bills!!!,,,,9.14E+17,https://twitter.com/joetulo/status/913692896724910080,,,
,0.6608484231,62063,WPB_Evenson,,9/22/17,9/22/2017 0:00,7:06:00 PM,0,0,,,0,,The captains for @DwyerFootball and @PBGFootball refused to shake hands at the coin toss. This is gonna be good! @CWWestPalm #Blitz @CBS12,,@DwyerFootball @PBGFootball @CWWestPalm @CBS12,#Blitz,9.11E+17,https://twitter.com/WPB_Evenson/status/911366050276618241,,,
,0.6797259625,43638,news6wkmg,,9/24/17,9/24/2017 0:00,5:27:00 PM,0,0,,,0,,Cocoa police investigate death of woman outside 7-Eleven http:// dlvr.it/PqBDvX pic.twitter.com/9gT963UMxG,,,,9.12E+17,https://twitter.com/news6wkmg/status/912065889586909185,,,
,0.3007210328,60862,WCTV,,9/21/17,9/21/2017 0:00,8:41:00 PM,1,1,,,0,,Inmate faces death penalty for double murder in 1983 http://www. wctv.tv/content/news/I nmate-faces-death-penalty-for-double-murder-in-1983-446608903.html â€¦,,,,9.11E+17,https://twitter.com/WCTV/status/911027592089804802,,,
,0.903901955,48481,RathburnSheri,,9/26/17,9/26/2017 0:00,11:58:00 AM,1,2,,,0,,"It's about time, dang!",,,,9.13E+17,https://twitter.com/RathburnSheri/status/912708008379142144,,,
,0.974710796,67572,zakhudakcbs,,9/12/17,9/12/2017 0:00,11:57:00 PM,0,0,,,0,,That would be fantastic! Can you DM me so I can give you my email?,,,,9.08E+17,https://twitter.com/zakhudakcbs/status/907815532841373696,,,
,0.8813358775,13471,cher77,,9/5/17,9/5/2017 0:00,3:00:00 PM,0,0,,,0,,Going to miss you. Where are you heading too,,,,9.05E+17,https://twitter.com/cher77/status/905143565520695297,,,
,0.0126381306,02570,3_tiffanynicole,,9/11/17,9/11/2017 0:00,9:27:00 AM,0,0,,,0,,@WPLGLocal10 how is Barbie in the Keys?,,@WPLGLocal10,,9.07E+17,https://twitter.com/3_tiffanynicole/status/907234090021203969,,,
,0.4340698022,09665,BrookeDatz,,9/26/17,9/26/2017 0:00,3:24:00 PM,0,1,,,0,,Oh my lord. Precious baby.,,,,9.13E+17,https://twitter.com/BrookeDatz/status/912759772046381056,,,
,0.1629955745,02088,10NewsWTSP,,9/3/17,9/3/2017 0:00,9:05:00 PM,2,2,,,0,,FSU Francois suffers season-ending patella tendon injury http:// on.wtsp.com/2eAFtDM pic.twitter.com/Y2cwzM7nBd,,,,9.05E+17,https://twitter.com/10NewsWTSP/status/904510603112407042,,,
,0.7173259856,11057,CBS12,,9/29/17,9/29/2017 0:00,9:20:00 AM,0,0,,,0,,"Chattanooga mother loses both eyes in gruesome attack, father charged. http:// bit.ly/2k8gLMN pic.twitter.com/dtXRHdFIfc",,,,9.14E+17,https://twitter.com/CBS12/status/913755244005388288,,,
,0.5648095038,31692,Juanitawright67,,9/24/17,9/24/2017 0:00,10:03:00 AM,0,0,,,0,,You complain about Obama playing golf all the time but it seem like you're playing more golf than he ever did. complaining to much,,,,9.12E+17,https://twitter.com/Juanitawright67/status/911954210299801603,,,
,0.8826644443,55751,SweetBroo,,9/15/17,9/15/2017 0:00,5:29:00 PM,0,0,,,0,,Just wait til I'm in there lol. Btw doesnt the Spanish cop in the middle look like Michael PeÃ±a from End of Watch!?!,,,,9.09E+17,https://twitter.com/SweetBroo/status/908805101741133825,,,
,0.3436806222,11453,CBS12,,9/21/17,9/21/2017 0:00,3:18:00 PM,3,0,,,0,,"Video shows childcare workers taunting, harassing autistic child. http:// bit.ly/2xywzh0 pic.twitter.com/i88tgcDMjB",,,,9.11E+17,https://twitter.com/CBS12/status/910946461290033152,,,
,0.9482109615,65792,wsvn,,9/18/17,9/18/2017 0:00,1:10:00 PM,32,41,,,0,,Study says grandparents who babysit grandkids may live longer http:// wsvn.com/news/us-world/ study-says-grandparents-who-babysit-grandkids-may-live-longer/ â€¦ pic.twitter.com/VLWZJXcnnL,,,,9.10E+17,https://twitter.com/wsvn/status/909826921453715464,,,
,0.1781236399,61829,windergal,,9/10/17,9/10/2017 0:00,2:48:00 PM,0,0,,,0,,@KatyTurNBC @BuschGardens Adorable - I hope they all survive. Sometimes just the stress can be harmful to any animal.,,@KatyTurNBC @BuschGardens,,9.07E+17,https://twitter.com/windergal/status/906952459712577537,,,
,0.4079816789,46653,PeggyAdamsARL,,9/29/17,9/29/2017 0:00,12:56:00 PM,7,10,,,0,,The largest rescue animal adoption event is almost here! Save the date: October 14! #C2Z @CBS12 @WPTV @FOX29WFLX @WPBF25News pic.twitter.com/oHLQSseEtf,,@CBS12 @WPTV @FOX29WFLX @WPBF25News,#C2Z,9.14E+17,https://twitter.com/PeggyAdamsARL/status/913809681348481027,,,
