ID,Random#,Case,Account,Date,Date,Date,Time,retweets,likes,Picutre,Code #,Relevance,content,unk,directed,hashtag,geocode,source,,,
1267,0.2631977465,66674,WUFTNews,,9/10/17,9/10/2017 0:00,5:42:00 PM,1,5,1,2,1,Photo Gallery: Hurricane Irma makes landfall in Florida https://www. wuft.org/news/2017/09/1 0/photo-gallery-hurricane-irma-makes-landfall-in-florida/#.WbWxyYSstRs.twitter â€¦,,,#,9.07E+17,https://twitter.com/WUFTNews/status/906996414596743168,,,
1298,0.7798233536,66172,wsvn,,9/8/17,9/8/2017 0:00,5:37:00 AM,151,162,1,2,1,"WATCH: 5 a.m. advisory shows Irma decrease wind speed, now Cat 4 pic.twitter.com/CH0s88JSup",,,,9.06E+17,https://twitter.com/wsvn/status/906089133495517184,,,
1358,0.3745278176,24026,GaryDetmanNews,,9/18/17,9/18/2017 0:00,9:41:00 AM,2,1,1,2,1,Hurricane Maria at 110 mph is one big puff from category 3 status (111 mph). @ChrisFarrellcbs explains. @CBS12 pic.twitter.com/lRC3HPE6GV,,@ChrisFarrellcbs @CBS12,,9.10E+17,https://twitter.com/GaryDetmanNews/status/909774476329603072,,,
1362,0.8117774495,62157,WPLGLocal10,,9/29/17,9/29/2017 0:00,7:39:00 AM,2,7,1,2,1,"Heavy rainfall moving into Wywood, Miami Beach, North Bay Village! Drive safe 95, A1A, US1, are soaked. pic.twitter.com/wRCMm51ZQl",,,,9.14E+17,https://twitter.com/WPLGLocal10/status/913730046032039936,,,
1406,0.6128194443,52789,ShannonMarieTV,,9/11/17,9/11/2017 0:00,1:06:00 AM,3,2,,2,1,NOW | Lakeland officials say they're seeing sustained 76mph winds with gusts at 94mph. Internet doesn't seem to be working here @10NewsWTSP,,@10NewsWTSP,,9.07E+17,https://twitter.com/ShannonMarieTV/status/907107991962488833,,,
1418,0.207394745,06463,AshleighWalters,,9/5/17,9/5/2017 0:00,4:59:00 AM,0,0,,2,1,"#HurricaneIrma 5 a.m. Update - still a Cat. 4, winds increase to 150 mph, follow @glennglazer @WxLadyFelicia @WPTV http://www. wptv.com/weather/hurric ane/tropical-storm-irma-forms-in-atlantic-ocean â€¦",,@glennglazer @WxLadyFelicia @WPTV,#HurricaneIrma,9.05E+17,https://twitter.com/AshleighWalters/status/904992292574031872,,,
1420,0.636073972,56474,tbreidsr,,9/10/17,9/10/2017 0:00,3:02:00 AM,0,1,1,2,1,Latest #HurricaneIrma update from @FOX13News not looking good #BocaCiegaBay 20 of us are #RidingItOut here stay tuned for more info pic.twitter.com/M6NRFtyzw5 â€“ bei Waters Pointe,,@FOX13News,#HurricaneIrma #BocaCiegaBay #RidingItOut,9.07E+17,https://twitter.com/tbreidsr/status/906774949171548160,,,
1433,0.794007795,62693,WPLGLocal10,,9/11/17,9/11/2017 0:00,5:12:00 AM,11,8,,2,1,The 5AM advisory is in Irma continues to move toward Northern Florida and the southern part of the US. pic.twitter.com/cDx9IUCUnE,,,,9.07E+17,https://twitter.com/WPLGLocal10/status/907169876904697856,,,
1440,0.1424085296,35305,LianeMorejonTV,,9/9/17,9/9/2017 0:00,6:21:00 AM,3,4,1,2,1,Chico's Restaurant open in Hialeah! 4070 W 12TH Ave. No plans to close... #IrmaHurricane @WPLGLocal10 pic.twitter.com/MaQGumbjYk,,@WPLGLocal10,#IrmaHurricane,9.06E+17,https://twitter.com/LianeMorejonTV/status/906462557380243457,,,
1445,0.8895286204,03480,adriannajcastro,,9/10/17,9/10/2017 0:00,7:06:00 PM,3,3,,2,1,"Royal Palm Beach FL, under serious conditions!! @pbpost @NewsGuyGreg @CBS12 @wsvn @WPTV pic.twitter.com/Q9Xfmimb75",,@pbpost @NewsGuyGreg @CBS12 @wsvn @WPTV,,9.07E+17,https://twitter.com/adriannajcastro/status/907017498855428096,,,
1449,0.2092731224,36269,lordclades22,,9/5/17,9/5/2017 0:00,11:11:00 AM,0,0,,2,1,The Latest: Hurricane Irma strengthens to a Category 5 storm http://www. mysuncoast.com/ap/the-latest- hurricane-irma-strengthens-to-a-category-storm/article_0dc7d972-e172-5a03-9b12-b5e9b75e7491.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share â€¦ via @mysuncoast,,@mysuncoast,,9.05E+17,https://twitter.com/lordclades22/status/905085871497588736,,,
1476,0.0264913998,41316,Morenobetsa08,,9/5/17,9/5/2017 0:00,8:06:00 AM,0,0,,2,1,. @wsvn en #Periscope : Latest info on #Irma : https://www. pscp.tv/w/bH04iDFZTEVK TmdsbUdQRU58MU1ZR05YcGtkYm94d1ajDwk9B805UySDgvfylBorM8a9wQMrYflPs2LdpHuY â€¦,,@wsvn,#Periscope #Irma,9.05E+17,https://twitter.com/Morenobetsa08/status/905039474752675840,,,
1498,0.3048716923,56457,TB_Times,,9/10/17,9/10/2017 0:00,5:20:00 PM,0,1,,2,1,"Pinellas officials said hurricane force winds could start as early as 7 p.m., so Tampa would be around that time, too.",,,,9.07E+17,https://twitter.com/TB_Times/status/906990710225883136,,,
1559,0.8866574731,06595,AshleighWalters,,9/9/17,9/9/2017 0:00,2:03:00 AM,2,5,,2,1,RIGHT NOW: 2 a.m. update is in. #HurricaneIrma is Category 5. First rain bands moving into #Florida now @glennglazer @WPTV on NOW,,@glennglazer @WPTV,#HurricaneIrma #Florida,9.06E+17,https://twitter.com/AshleighWalters/status/906397671539310593,,,
1571,0.4158935683,09360,BrianEntin,,9/9/17,9/9/2017 0:00,6:15:00 PM,7,13,,2,1,National Hurricane Center acting director says #HurricaneIrma will be closest to Miami at 2pm Sunday. Conditions improve Sun night @wsvn,,@wsvn,#HurricaneIrma,9.07E+17,https://twitter.com/BrianEntin/status/906642365716328448,,,
1582,0.317581316,29777,jesswall,,9/2/17,9/2/2017 0:00,1:22:00 PM,0,0,1,2,1,Crazy traffic on 75 all lanes blocked had to whip out the drone @wsvn pic.twitter.com/mWwudcMxTE,,@wsvn,,9.04E+17,https://twitter.com/jesswall/status/904031785574694913,,,
1593,0.1418385139,04685,AlyssaHymanWPTV,,9/8/17,9/8/2017 0:00,5:11:00 PM,1,0,,2,1,SLC EOC at a level 1 activation @WPTV,,@WPTV,,9.06E+17,https://twitter.com/AlyssaHymanWPTV/status/906263700696436737,,,
1622,0.3809930002,55637,SuzanneBoyd,,9/5/17,9/5/2017 0:00,4:59:00 AM,7,10,1,2,1,#Breaking New 5am track on #HurricaneIrma . We are still in the cone. @LoleskyWX says the models show the storm will turn north. @CBS12 pic.twitter.com/Jmg8AjxsQZ,,@LoleskyWX @CBS12,#Breaking #HurricaneIrma,9.05E+17,https://twitter.com/SuzanneBoyd/status/904992363206119424,,,
1645,0.936474243,59734,VeronicaVCBS12,,9/5/17,9/5/2017 0:00,10:54:00 AM,2,1,1,2,1,#BREAKING Hurricane Irma strengthens with winds now at 180 mph. @LoleskyWX about to answer your questions on @CBS12 Facebook page #Irma2017 pic.twitter.com/FiKatafYZN,,@LoleskyWX @CBS12,#BREAKING #Irma2017,9.05E+17,https://twitter.com/VeronicaVCBS12/status/905081699561852928,,,
1663,0.1391265945,04793,AmandaNCastro,,9/11/17,9/11/2017 0:00,12:19:00 PM,1,1,,2,1,". @OUCreliableone : #UPDATE : 142,000 customers without power...about 60% of customers #HurricaneIrma @news6wkmg #News6",,@OUCreliableone @news6wkmg,#UPDATE #HurricaneIrma #News6,9.07E+17,https://twitter.com/AmandaNCastro/status/907277507786833920,,,
1671,0.1460806754,16007,CynthiaSmoot,,9/29/17,9/29/2017 0:00,5:03:00 PM,0,6,1,2,1,Rainy weekend on the way. Do you have a #rainydays plan? @FOX13News @FOX13Tyler pic.twitter.com/CStxaI8aN6,,@FOX13News @FOX13Tyler,#rainydays,9.14E+17,https://twitter.com/CynthiaSmoot/status/913871987684069378,,,
1673,0.6686977711,10727,caroltpsworld,,9/10/17,9/10/2017 0:00,11:26:00 AM,1,1,,2,1,. @wsvn on #Periscope : Live continuous coverage of Hurricane Irma https://www. pscp.tv/w/bIP_fTU4Mjkx OTl8MW1uR2VtT3JrTXFHWBFFfdiIF8AQOyhrpHE6_GuEqAdJobKxY_OzMCL_S9-L â€¦,,@wsvn,#Periscope,9.07E+17,https://twitter.com/caroltpsworld/status/906901620876763136,,,
1693,0.3935913195,15761,CStewartWPTV,,9/5/17,9/5/2017 0:00,5:23:00 AM,0,0,1,2,1,5AM UPDATE: Here is what @glennglazer has to say about latest on #Irma . Next update at 8am. @WPTV pic.twitter.com/lhq0KJGLAg,,@glennglazer @WPTV,#Irma,9.05E+17,https://twitter.com/CStewartWPTV/status/904998385522008066,,,
1694,0.5494791655,63816,WPTV,,9/10/17,9/10/2017 0:00,10:07:00 AM,10,3,1,2,1,"10 A.M. update: Irma's winds still 130 mph, moving NNW at 8 mph over Florida Keys http:// bit.ly/2wSExPt pic.twitter.com/C6d8xDIaOQ",,,,9.07E+17,https://twitter.com/WPTV/status/906881846994259969,,,
1729,0.1921529238,07835,BenjaminCrewz,,9/10/17,9/10/2017 0:00,11:12:00 PM,0,0,,2,1,Stream stops at 10:29pm @WPTV,,@WPTV,,9.07E+17,https://twitter.com/BenjaminCrewz/status/907079254822842368,,,
1750,0.8500185127,35563,LindaHurtadoFOX,,9/8/17,9/8/2017 0:00,11:07:00 AM,1,0,,2,1,More details on the @FOX13News at noon https:// twitter.com/fox13tyler/sta tus/906171531860074496 â€¦,,@FOX13News,,9.06E+17,https://twitter.com/LindaHurtadoFOX/status/906172128835325954,,,
1777,0.1466850484,50443,RSteinWPTV,,9/10/17,9/10/2017 0:00,9:15:00 AM,0,0,1,2,1,"#HurricaneIrma makes 9am landfall in Lower Keys. Cat 4, Ft. Myers, Tampa next.. @WPTV pic.twitter.com/2fB3arCUJK",,@WPTV,#HurricaneIrma,9.07E+17,https://twitter.com/RSteinWPTV/status/906868836410040320,,,
5,0.297749684,20428,ErikSandoval,,9/10/17,9/10/2017 0:00,8:07:00 PM,5,3,,3,1,". @DukeEnergy says 447 people without power in Belleview, 3,000+ without power near Ocala. @news6wkmg #HurricanIrma",,@DukeEnergy @news6wkmg,#HurricanIrma,9.07E+17,https://twitter.com/ErikSandoval/status/907032899823788033,,,
24,0.3774362024,11870,CBS12,,9/13/17,9/13/2017 0:00,4:08:00 PM,2,1,,3,1,Residents still being moved from assisted living facility in North Miami Beach. No word on what prompted evacuations http:// bit.ly/2jrveTU pic.twitter.com/Jg0evECWdK,,,,9.08E+17,https://twitter.com/CBS12/status/908059869466505217,,,
40,0.8843034019,32503,karlenechavis,,9/3/17,9/3/2017 0:00,8:15:00 AM,5,5,1,3,1,"Heads up! Storms near Lower Keys capable of producing downpours, isolated waterspouts & gusty winds @wsvn @7weather pic.twitter.com/aYzxHom3vZ",,@wsvn @7weather,,9.04E+17,https://twitter.com/karlenechavis/status/904317039698993152,,,
42,0.6211311269,59218,UncensoredScoop,,9/11/17,9/11/2017 0:00,6:46:00 AM,0,0,,3,1,Water is crashing up over the sea wall at the 10th Street boat ramp in #Sarasota . @mysuncoast ... http:// fb.me/BO7GkfCZ,,@mysuncoast,#Sarasota,9.07E+17,https://twitter.com/UncensoredScoop/status/907193572386111488,,,
43,0.3507397404,67703,Zito_Bares,,9/10/17,9/10/2017 0:00,3:17:00 PM,0,0,,3,1,"Retweeted FOX 13 Tampa Bay ( @FOX13News ): SINGLE FILE, EVERYONE! Flamingos being ushered to safety at... http:// fb.me/34BjeQeXz",,@FOX13News,,9.07E+17,https://twitter.com/Zito_Bares/status/906959813824831489,,,
45,0.5989267689,52798,ShannonMarieTV,,9/10/17,9/10/2017 0:00,8:07:00 AM,1,4,1,3,1,Tornado warning in Polk County! We are safe inside the emergency operations center. @10NewsWTSP pic.twitter.com/GbrXF6oSK9,,@10NewsWTSP,,9.07E+17,https://twitter.com/ShannonMarieTV/status/906851553709056000,,,
49,0.0144661418,44186,news6wkmg,,9/7/17,9/7/2017 0:00,5:36:00 PM,0,1,1,3,1,Supplies fly off shelves as Hurricane Irma nears Florida http:// dlvr.it/PlVY5S pic.twitter.com/Rsm0L7BFQo,,,,9.06E+17,https://twitter.com/news6wkmg/status/905907567532142592,,,
64,0.6380201288,09674,brookstimmons,,9/11/17,9/11/2017 0:00,5:12:00 AM,0,5,1,3,1,Trees down in Wesley chapel! @WFLA @BN9 @WFLALeigh @VeronicaCintron @FOX13News @abcactionnews pic.twitter.com/U13kp2MAj9,,@WFLA @BN9 @WFLALeigh @VeronicaCintron @FOX13News @abcactionnews,,9.07E+17,https://twitter.com/brookstimmons/status/907169881799450624,,,
71,0.5007523082,47028,PhilFerro7,,9/9/17,9/9/2017 0:00,4:48:00 PM,4,3,1,3,1,Tornado Warning for north central Broward county #Irma @wsvn pic.twitter.com/g7Od55Rvzt,,@wsvn,#Irma,9.07E+17,https://twitter.com/PhilFerro7/status/906620428789174272,,,
78,0.8575482483,63002,WPLGLocal10,,9/5/17,9/5/2017 0:00,2:24:00 PM,76,54,1,3,1,"#BREAKING Miami-Dade Public Schools to close Thursday, Friday ahead of #Irma http:// bit.ly/2wFnpwO?utm_me dium=social&utm_source=twitter_WPLGLocal10 â€¦ pic.twitter.com/O1oVfyIyG4",,,#BREAKING #Irma,9.05E+17,https://twitter.com/WPLGLocal10/status/905134665165627392,,,
80,0.6206335617,53741,socalskywatch,,9/28/17,9/28/2017 0:00,12:29:00 AM,0,0,,3,1,#NALED #DIBROM #Mosquitoes triple in #PolkCounty #FLORIDA after #Irma #StopSprayingUs http://www. wtsp.com/entertainment/ television/studio10/health/mosquitoes-triple-in-polk-county-after-irma/479108591 â€¦ via @10NewsWTSP,,@10NewsWTSP,#NALED #DIBROM #Mosquitoes #PolkCounty #FLORIDA #Irma #StopSprayingUs,9.13E+17,https://twitter.com/socalskywatch/status/913259464081281024,,,
85,0.5747499365,22757,FOX13News,,9/13/17,9/13/2017 0:00,5:15:00 PM,7,7,,3,1,#BREAKING U.S. Hwy 27 shut down near Alachua and Columbia Counties due to rising water from the Santa Fe River.,,,#BREAKING,9.08E+17,https://twitter.com/FOX13News/status/908076732862918656,,,
90,0.9680119138,42717,NadeenNews6,,9/13/17,9/13/2017 0:00,1:11:00 PM,2,0,1,3,1,COUNT 1-2-3 TREES DOWN: in this one Winter Park back yard @news6wkmg #AfterIrma pic.twitter.com/t1dgNpZIyg,,@news6wkmg,#AfterIrma,9.08E+17,https://twitter.com/NadeenNews6/status/908015279728467968,,,
92,0.1051726316,07659,beccabeeart,,9/11/17,9/11/2017 0:00,9:02:00 AM,0,0,1,3,1,@FOX13News there's been a gas line leak across the street since 1 am. Pasco FD is working on it! What a nerve wracking night. pic.twitter.com/flIHyQwJa6,,@FOX13News,,9.07E+17,https://twitter.com/beccabeeart/status/907227843536584704,,,
98,0.5057738959,38197,MarielCarbone,,9/5/17,9/5/2017 0:00,8:10:00 PM,0,1,1,3,1,State offices will close Friday to prepare. pic.twitter.com/8HWfRmxDLu,,,,9.05E+17,https://twitter.com/MarielCarbone/status/905221524172492802,,,
124,0.5141115944,24050,GaryDetmanNews,,9/11/17,9/11/2017 0:00,10:17:00 AM,0,1,1,3,1,Large trees down in Boynton Beach. @CBS12 (Pics from @BBPD ) pic.twitter.com/EmIOJrJJDk,,@CBS12 @BBPD,,9.07E+17,https://twitter.com/GaryDetmanNews/status/907246618730262528,,,
155,0.295863059,13930,ChristianWplg,,9/10/17,9/10/2017 0:00,3:39:00 PM,3,1,,3,1,BREAKING AP: More than 2 million customers now without power in Florida #hurricaneirma #miami @WPLGLocal10,,@WPLGLocal10,#hurricaneirma #miami,9.07E+17,https://twitter.com/ChristianWplg/status/906965405926924289,,,
170,0.5394388438,63525,WPTV,,9/18/17,9/18/2017 0:00,10:30:00 AM,9,17,1,3,1,Mosquito spraying to begin in Palm Beach County due to Irma http:// bit.ly/2yk6KPF pic.twitter.com/oROmj1RT7V,,,,9.10E+17,https://twitter.com/WPTV/status/909786704575369217,,,
188,0.272724732,19935,Eric_Roby,,9/11/17,9/11/2017 0:00,8:42:00 AM,1,0,1,3,1,#Breaking Major damage at the Jupiter Point Marina. A wall collapsed but the 500 boats stored inside are not damaged. @CBS12 pic.twitter.com/6o7P0a7K95,,@CBS12,#Breaking,9.07E+17,https://twitter.com/Eric_Roby/status/907222886422859776,,,
192,0.9154428023,16586,DarlingReina,,9/7/17,9/7/2017 0:00,8:35:00 PM,0,0,,3,1,"BREAKING: Alachua Co. Public Schools will be closed Friday, Sep. 8 and Mon. Sep. 11 @WCJB20",,@WCJB20,,9.06E+17,https://twitter.com/DarlingReina/status/905952717524389888,,,
197,0.6662253256,00031,__raldyyy,,9/10/17,9/10/2017 0:00,10:58:00 AM,0,0,1,3,1,#IrmaFlorida LAKEWOOD PARK @WPBF25News @WPLGLocal10 @WPTV pic.twitter.com/7ncU7gCmhN,,@WPBF25News @WPLGLocal10 @WPTV,#IrmaFlorida,9.07E+17,https://twitter.com/__raldyyy/status/906894535879426048,,,
221,0.9823145699,38705,mattcitakWCPO,,9/10/17,9/10/2017 0:00,1:44:00 PM,8,2,1,3,1,Floodwaters creeping toward these St. Lucie County homes off Okeechobee Rd. @WCPO @WPTV #Irma pic.twitter.com/KhwNOmH3nW,,@WCPO @WPTV,#Irma,9.07E+17,https://twitter.com/mattcitakWCPO/status/906936549148946434,,,
230,0.7642042754,00905,10NewsWTSP,,9/21/17,9/21/2017 0:00,12:05:00 AM,0,0,,3,1,"Venice Fishing Pier closes after damage from Irma, pending inspection http:// on.wtsp.com/2xx9J9i pic.twitter.com/knqwEgkC6o",,,,9.11E+17,https://twitter.com/10NewsWTSP/status/910716508258672640,,,
244,0.8726602866,62832,WPLGLocal10,,9/8/17,9/8/2017 0:00,7:31:00 PM,14,13,1,3,1,Miami International Airport closed Rental Car Center about two hours ago > @WillManso reports http:// bit.ly/2jcdiMT?utm_me dium=social&utm_source=twitter_WPLGLocal10 â€¦ pic.twitter.com/hI7UtpoBTH,,@WillManso,,9.06E+17,https://twitter.com/WPLGLocal10/status/906299034549321729,,,
260,0.5666393833,44151,news6wkmg,,9/8/17,9/8/2017 0:00,7:21:00 PM,4,2,,3,1,"Mandatory evacuations start Saturday at 7 a.m. for Flagler residents along A1A, Dead Lake, low-lying areas http:// bit.ly/2wPSzkT",,,,9.06E+17,https://twitter.com/news6wkmg/status/906296432394678272,,,
273,0.4264132609,13671,ChosenFamiliesM,,9/5/17,9/5/2017 0:00,1:54:00 PM,0,0,,3,1,Sandbags to be handed out in Manatee Co. http://www. mysuncoast.com/news/local/san dbags-to-be-handed-out-in-manatee-co/article_b89b22f2-9248-11e7-9947-6f0b133f159f.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share â€¦ via @mysuncoast,,@mysuncoast,,9.05E+17,https://twitter.com/ChosenFamiliesM/status/905126931171078146,,,
275,0.0143756257,67538,zachtax,,9/5/17,9/5/2017 0:00,3:42:00 PM,0,0,,3,1,"Over 26,000 people without power in Lake Worth right now. Yet there's not even a breeze outside. @WPTV",,@WPTV,,9.05E+17,https://twitter.com/zachtax/status/905154117772996608,,,
281,0.4342542634,50679,Ry_Bass,,9/10/17,9/10/2017 0:00,6:55:00 PM,2,2,,3,1,Damage is catastrophic near Naples @10NewsWTSP https:// twitter.com/breaking911/st atus/907012988770635778 â€¦,,@10NewsWTSP,,9.07E+17,https://twitter.com/Ry_Bass/status/907014779981746176,,,
282,0.8899683374,13470,ChenueHer,,9/11/17,9/11/2017 0:00,12:36:00 AM,4,4,,3,1,"Unbelievable. As Hurricane #Irma strikes Florida & many fled or took cover, some decided to loot stores. (Via @wsvn ) pic.twitter.com/cLgC1PiRKT",,@wsvn,#Irma,9.07E+17,https://twitter.com/ChenueHer/status/907100624961097728,,,
296,0.8467947857,30469,jmatthewscbs12,,9/10/17,9/10/2017 0:00,4:29:00 PM,1,0,1,3,1,Alert: A Tornado Warning has been issued for the Treasure Coast. Live stream on @CBS12 here http:// cbs12.com/live/event pic.twitter.com/HRQwRrQa1Q,,@CBS12,,9.07E+17,https://twitter.com/jmatthewscbs12/status/906978040734994432,,,
306,0.0815615665,66063,wsvn,,9/10/17,9/10/2017 0:00,1:45:00 AM,34,19,1,3,1,Hallandale Beach issues boil water notice as Broward braces for #HurricaneIrma http:// wsvn.com/news/local/hal landale-beach-issues-boil-water-notice-as-broward-braces-for-irma/ â€¦ pic.twitter.com/og3SPzDpZz,,,#HurricaneIrma,9.07E+17,https://twitter.com/wsvn/status/906755572233535488,,,
328,0.2399365531,40079,Michael_Ivory65,,9/8/17,9/8/2017 0:00,10:22:00 PM,0,0,,3,1,@WPTV @CBS12 @WPBF25News KNOW YOUR RIGHTS #PalmBeach only @FLGovScott can call a curfew @PBCountySheriff https:// twitter.com/PBCountySherif f/status/906214651331039232 â€¦,,@WPTV @CBS12 @WPBF25News @FLGovScott @PBCountySheriff,#PalmBeach,9.06E+17,https://twitter.com/Michael_Ivory65/status/906341980199899139,,,
335,0.5751723011,46420,paulburrer,,9/10/17,9/10/2017 0:00,3:25:00 PM,0,0,,3,1,@zeynep @WPLGLocal10 is this isolated or are you seeing reports of it happening all over Southern Florida? #HurricaineIrma #looting https:// twitter.com/julian5news/st atus/906945273636716550 â€¦,,@zeynep @WPLGLocal10,#HurricaineIrma #looting,9.07E+17,https://twitter.com/paulburrer/status/906961938109800448,,,
341,0.947685271,04897,amandorkables,,9/15/17,9/15/2017 0:00,5:21:00 PM,0,0,,3,1,@WPLGLocal10 what happens when students are affected by Irma can't pay tuition deadlines. Shouldn't the school send out an email? #FAU,,@WPLGLocal10,#FAU,9.09E+17,https://twitter.com/amandorkables/status/908803050407710720,,,
343,0.4470356538,03896,Alex_Verbeek,,9/10/17,9/10/2017 0:00,3:18:00 PM,52,33,1,3,1,Construction crane collapses onto building in downtown Miami #Hurricane #Irma #Miami #Florida via @WPLGLocal10 pic.twitter.com/eujpBNhN87,,@WPLGLocal10,#Hurricane #Irma #Miami #Florida,9.07E+17,https://twitter.com/Alex_Verbeek/status/906960031400300544,,,
365,0.3530460514,44129,news6wkmg,,9/9/17,9/9/2017 0:00,4:24:00 PM,4,3,,3,1,FHP activates emergency shoulder use for drivers on I-4 from Tampa to Orlando http:// dlvr.it/PlwLGX pic.twitter.com/esRk4kkofw,,,,9.07E+17,https://twitter.com/news6wkmg/status/906614213472272384,,,
395,0.3240405473,21678,flrelieffund,,9/10/17,9/10/2017 0:00,12:20:00 PM,0,0,,3,1,RT @jaynelibralady : RT @WPLGLocal10 : Two parrots seek shelter at the edge of a 22nd-floor window at Dadeland Marriâ€¦ https:// twitter.com/i/web/status/9 06617879222738944 â€¦,,@jaynelibralady @WPLGLocal10,,9.07E+17,https://twitter.com/flrelieffund/status/906915286007382018,,,
397,0.4202591312,19955,Eric_Roby,,9/10/17,9/10/2017 0:00,1:38:00 PM,17,6,1,3,1,#breaking Bryant Park has flooded from storm surge in Lake Worth. @CBS12 pic.twitter.com/8NnHp9hKYS,,@CBS12,#breaking,9.07E+17,https://twitter.com/Eric_Roby/status/906934882617774083,,,
399,0.7378311335,12473,CBS12,,9/8/17,9/8/2017 0:00,10:14:00 PM,12,6,1,3,1,Last flight out of MIA takes off; airports close in South Florida. http:// bit.ly/2jd4Hcv pic.twitter.com/bKBHWI3hb3,,,,9.06E+17,https://twitter.com/CBS12/status/906339888752144385,,,
400,0.7360990229,11801,CBS12,,9/14/17,9/14/2017 0:00,10:05:00 PM,3,1,1,3,1,Florida DOH: Do not drink contaminated Keys water. http:// bit.ly/2wdVTt6 pic.twitter.com/Nh4vfORzIW,,,,9.09E+17,https://twitter.com/CBS12/status/908511973792534528,,,
407,0.2335811481,23391,FrankDiCesare,,9/13/17,9/13/2017 0:00,5:15:00 PM,0,0,,3,1,Power outage causes #Sarasota condo sewerage system to fail #Florida #Suncoast #FloridaWestCoast http://www. mysuncoast.com/mobile/power-o utage-causes-sarasota-condo-sewerage-system-to-fail/article_66fcc1f8-98ab-11e7-b899-4b9d0f348051.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share â€¦ via @mysuncoast,,@mysuncoast,#Sarasota #Florida #Suncoast #FloridaWestCoast,9.08E+17,https://twitter.com/FrankDiCesare/status/908076627711729668,,,
