Tweet,Code,Sub-Code,Date,Permalink,,
Wind starting to pick up at @mysuncoast studio in #Sarasota . Winds expected to reach tropical storm speeds in the next hour. #HurricaneIrma pic.twitter.com/BYosnibJMT,4,,09/10/2017,https://twitter.com/JessDoudrick/status/906922335806136328,,
This is the front end of a storm surge . The bay getting sucked into the gulf @mysuncoast @abc7 #irma #stormsurge pic.twitter.com/hSDzd4coZn,4,,09/10/2017,https://twitter.com/JordanLetschert/status/906975484201897985,,
#hurricaneirma #sarasota #florida @cnnbrk @mysuncoast pic.twitter.com/usl8JbLqfD,4,,09/10/2017,https://twitter.com/KelseaTPS/status/907055882537762816,,
Minor damage in E. Sarasota. Fallen tree destroys fence. @SNNTV @HeraldTribune @mysuncoast @Storyful @FoxNews @abcactionnews @IMascarenas pic.twitter.com/GyWCKUYsXO,4,,09/10/2017,https://twitter.com/KevinJAngell/status/906931008263651329,,
Photo Gallery: Hurricane Irma damage around the Suncoast via @mysuncoast http://www. mysuncoast.com/news/local/pho to-gallery-hurricane-irma-damage-around-the-suncoast/collection_fc95fd72-965f-11e7-84ba-53c7539248bc.html …,4,,09/12/2017,https://twitter.com/knuckleheadhome/status/907644982571536384,,
"Photo Gallery: Hurricane Irma damage around the Suncoast via @mysuncoast Lucky here Sarasota co, considering what if http://www. mysuncoast.com/news/local/pho to-gallery-hurricane-irma-damage-around-the-suncoast/collection_fc95fd72-965f-11e7-84ba-53c7539248bc.html …",4,,09/11/2017,https://twitter.com/knuckleheadhome/status/907415489948897280,,
Massive Tree falls http://www. mysuncoast.com/massive-tree-f alls/image_37cba236-972b-11e7-8f81-8be742dd05da.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @mysuncoast,4,,09/11/2017,https://twitter.com/lordclades22/status/907348107301662720,,
Venice Pier water recedes http://www. mysuncoast.com/venice-pier-wa ter-recedes/image_a537d472-9675-11e7-a209-87b8d98ff630.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @mysuncoast,4,,09/11/2017,https://twitter.com/sappap1954/status/907222522722209793,,
Lt. Konstantopoulos speaking on the @mysuncoast round-table til 8p abt the impacts on a law enforcement level during #HurricaneIrma . Tune in pic.twitter.com/JCNcm0eAgr,4,,09/11/2017,https://twitter.com/sarasotapd/status/907386320028348416,,
AG Bondi activates Florida's price gouging hotline in wake of declared state of emergency http:// 8.wfla.com/2gGBc2d via @wfla,5,,09/07/2017,https://twitter.com/MikeSchwartz8/status/905801895616368642,,
AG Bondi activates Florida's price gouging hotline in wake of declared state of emergency http:// 8.wfla.com/2gGBc2d via @wfla,5,,09/05/2017,https://twitter.com/robbinstratton/status/905042329723121666,,
Not one person mentioned racism. You're the one who turned this discussion on it's ear by attacking liberals. He was criticizing looters!!!,5,,09/11/2017,https://twitter.com/JoshNewpol/status/907275997682298880,,
@PamBondi Looters vandalized this non-profit during #HurricaneIrma see the @WFLA story linked: https:// fundly.com/hurricane-irma -vandal-repair …,5,,09/13/2017,https://twitter.com/NMPResistance/status/908166988400381952,,
Not surprised yet early to loot. Haven't there ever been a storm where people don't loot.,5,,09/10/2017,https://twitter.com/elope2003/status/906950891919552512,,
I guess you need extra shoes when a hurricane hits? Stealing during a hurricane how classy.,5,,09/10/2017,https://twitter.com/horsesandhounds/status/906947021042417664,,
@PhillipLaird please help me make these scumbag famous. Everyone needs to see these #looters #hurricaneirma,5,,09/10/2017,https://twitter.com/Sha_917/status/906965423278653440,,
Those aren't looters those are members of the black lives matter trying to help that store renovate after the hurricane,5,,09/10/2017,https://twitter.com/troy_hadley/status/906976040056221697,,
http://www. wptv.com/news/state/flo rida-house-robbed-during-hurricane-irma … Criminal opportunist!! This is deplorable!! @WPTV,5,,09/21/2017,https://twitter.com/1NANCY/status/910894728660561921,,
AG Bondi activates Florida's price gouging hotline in wake of declared state of emergency http:// 8.wfla.com/2gGBc2d via @wfla,6,,09/05/2017,https://twitter.com/5455km629/status/904988560222248966,,
I will never use UPS again. Paid expedited shipping for Friday AHEAD of storm and they bailed,7,,09/09/2017,https://twitter.com/AmerPride777/status/906712565136465920,,
@wesh @news6wkmg @WFTV Many Floridian are not receiving their hurricane supplies ordered from Amazon and shipped by UPS. Please investigat,7,,09/08/2017,https://twitter.com/ElleninMtDora/status/906275146851287040,,
I will never use UPS again. Paid expedited shipping for Friday AHEAD of storm and they bailed,7,,09/09/2017,https://twitter.com/AmerPride777/status/906712565136465920,,
@wesh @news6wkmg @WFTV Many Floridian are not receiving their hurricane supplies ordered from Amazon and shipped by UPS. Please investigat,7,,09/08/2017,https://twitter.com/ElleninMtDora/status/906275146851287040,,
@WESH so much turmoil and u start news with dead cat/dog. if anything ASPCA should pick up stray cats thats y ppl get sick of them,7,,09/26/2017,https://twitter.com/jubilee_prince/status/912860796782305283,,
"Maybe post- #Irma , but report on co's w false goodwill campaigns for evacuees: eg airlines, AirBnB. Low prices, but no vacancies or seats.",7,,09/08/2017,https://twitter.com/SydWagg/status/906199991311589378,,
The elderly should have been checked on and evacuated before #Irma2017 arrived. Shameful this happened to those poor elderly citizens.,7,,09/13/2017,https://twitter.com/jeanlaurienti1/status/907992876222763008,,
missed it at 6? Watch at 10:50. We confront car dealer who parked fleet in the garage reserved for residents during the storm. @WPLGLocal10 pic.twitter.com/fdn8dFsQiA,7,,09/13/2017,https://twitter.com/jweinsier/status/908150057261727744,,
A @WPLGLocal10 viewer sent in this photo of 2 parrots seeking shelter from #hurricaneirma on the 22nd floor of the Dadeland Marriot! pic.twitter.com/yK4BTer9w5,7,,09/10/2017,https://twitter.com/MerrisBadcock/status/906885430095826945,,
"Comcast/COT once again failed its citizens at the most critical juncture of the storm, 6:11 am/ #EndtheMONOPLY ; #InconvenientlyVOTE",7,,09/12/2017,https://twitter.com/GatorTomWillis/status/907575255803338754,,
What do #dialysis patients do during a #hurricane ? Great piece by my colleague @sammymack . http:// bit.ly/2xI7lw4 @WLRN pic.twitter.com/E6CJxh3ao9,7,,09/28/2017,https://twitter.com/ChrisRadioFLA/status/913375508301320194,,
Owner of nursing home where 8 died has history of fraud allegations https://www. local10.com/weather/hurric ane-irma/owner-of-nursing-home-where-8-died-has-history-of-fraud-allegations … (via @WPLGLocal10 ),7,,09/13/2017,https://twitter.com/tooms666/status/908124835175440384,,
Pls RT animals need help damaged by #HurricaneIrma #Boca @peta @petfinder @nypost @ShinySheet @WPTV @TheEllenShow https:// twitter.com/atucci826/stat us/911029425424265217 …,7,,09/21/2017,https://twitter.com/ATucci826/status/911030330290733057,,
Pls #foster #volunteer to help #shelter pets effected by #hurricaneirma RT @joannakrupa @pbcgov @wptv https:// twitter.com/pbpost/status/ 907671436541747200 …,7,,09/12/2017,https://twitter.com/ATucci826/status/907672488716500992,,
@WPTV @MerrisBadcock This is awful. Setting them free would've at least given them a chance. Tethering seems a death sentence,7,,09/10/2017,https://twitter.com/emmbee1002/status/906870803391795200,,
"Oh boy, this really angers me. What kind of evil person would chain a dog or cat outside during a hurricane?? Sick, sick, people!",7,,09/10/2017,https://twitter.com/LovToRideMyTrek/status/907030531145179136,,
Help protect animals during #HurricaneIrma by sharing these tips—& do not evacuate without them! http:// peta.vg/disastertips pic.twitter.com/cA1886GMfN,7,,09/06/2017,https://twitter.com/peta/status/905541309368291332,,
Target 8: Crooks follow federal disaster money to Tampa Bay area http:// bit.ly/2xoFIqd via @wfla,7,,09/22/2017,https://twitter.com/5455km629/status/911358166243344384,,
Polk Sheriff Grady Judd sued over tweet warning suspects about showing up at Hurricane Irma shelters http:// bit.ly/2wpOFNO via @wfla,7,,09/14/2017,https://twitter.com/5455km629/status/908257843601657856,,
Polk sheriff's tweets for law breakers seeking shelter during Irma spark firestorm http:// 8.wfla.com/2gIPhs5 via @wfla,7,,09/07/2017,https://twitter.com/5455km629/status/905805438645620736,,
WATCH: Lakeland dogs rescued from high water infested with fire ants http:// bit.ly/2wl5gmd via @wfla,7,,09/11/2017,https://twitter.com/BlindNewsGirl/status/907352406673051648,,
Target 8: Crooks follow federal disaster money to Tampa Bay area http:// bit.ly/2xoFIqd via @wfla,7,,09/23/2017,https://twitter.com/dbryan63/status/911626162870374400,,
@OliviaHusseyLA This is sad. WATCH: Lakeland dogs rescued from high water infested with fire ants http:// bit.ly/2wl5gmd via @wfla,7,,09/11/2017,https://twitter.com/dream_mechanic/status/907428913604911104,,
WATCH: Lakeland dogs rescued from high water infested with fire ants http:// bit.ly/2wl5gmd via @wfla,7,,09/12/2017,https://twitter.com/eeledaj/status/907547610407489536,,
WATCH: Lakeland dogs rescued from high water infested with fire ants http:// bit.ly/2wl5gmd via @wfla,7,,09/12/2017,https://twitter.com/Gdad1/status/907746038118850560,,
WATCH: Lakeland dogs rescued from high water infested with fire ants http:// bit.ly/2wl5gmd via @wfla,7,,09/13/2017,https://twitter.com/God_SpeedUSA/status/907934399114514432,,
WATCH: Lakeland dogs rescued from high water infested with fire ants http:// bit.ly/2wl5gmd via @wfla,7,,09/12/2017,https://twitter.com/leeleemunster/status/907739525325213697,,
Polk Sheriff Grady Judd sued over tweet warning suspects about showing up at Hurricane Irma shelters @WFLA http:// wfla.com/2017/09/13/pol k-sheriff-grady-judd-sued-over-tweet-warning-suspects-about-showing-up-at-hurricane-irma-shelters/ … A-holes,7,,09/14/2017,https://twitter.com/realNickRohan/status/908495866817863680,,
WATCH: Lakeland dogs rescued from high water infested with fire ants http:// bit.ly/2wl5gmd via @wfla,7,,09/22/2017,https://twitter.com/rubithecat/status/911365518740869120,,
WATCH: Lakeland dogs rescued from high water infested with fire ants http:// bit.ly/2wl5gmd via @wfla,7,,09/12/2017,https://twitter.com/ShellyBerchem/status/907666487770578944,,
WATCH: Lakeland dogs rescued from high water infested with fire ants http:// bit.ly/2wl5gmd via @wfla,7,,09/11/2017,https://twitter.com/Stichtag/status/907426166201618433,,
WATCH: Lakeland dogs rescued from high water infested with fire ants http:// bit.ly/2wl5gmd via @wfla,7,,09/12/2017,https://twitter.com/TruCelt/status/907632160110235648,,
WATCH: Lakeland dogs rescued from high water infested with fire ants http:// bit.ly/2wl5gmd via @wfla,7,,09/12/2017,https://twitter.com/WheaterNaomi/status/907577366381297664,,
@FSRFlorida @FSResidential NEVER follows up with residents with needs after #HurricanIrma2017 @WPLGLocal10 #ElmoCPCA http:// ow.ly/D1th30f9woY,7,,09/16/2017,https://twitter.com/ElmoRLugo/status/909051762274955264,,
We confront the used car dealer who parked a fleet of cars in a city garage reserved for residents during Irma. At 6 @WPLGLocal10 pic.twitter.com/liAtteLqfG,7,,09/13/2017,https://twitter.com/jweinsier/status/908052502540627970,,
JUST IN - At least 1 person has been arrested for curfew violation in Palm Beach County. http:// bit.ly/2xWQDHt @WPTV,7,,09/09/2017,https://twitter.com/MerrisBadcock/status/906703338829381632,,
Animal control officers not allowed to rescue these abandoned pets when winds reach 35 mph? Come on! Then need army of unofficial rescuers!',7,,09/09/2017,https://twitter.com/mishshableski/status/906623647342833670,,
Worried about arresting people instead of telling them to go home. Cops breaking the curfew too then. Ijs,7,,09/10/2017,https://twitter.com/Patineta_Boy/status/906964973309628417,,
Anti-fraud investigators looking for post-storm scam artists http://www. mysuncoast.com/mobile/anti-fr aud-investigators-looking-for-post-storm-scam-artists/article_26600e12-a520-11e7-912b-4f629073c999.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @mysuncoast #Infinilytics for disaster #claims #AI,7,,09/29/2017,https://twitter.com/JohnStandish136/status/913904134704701440,,
"After the storm, @WLRN team is taking some time to regroup. We are here for our community and will be as we rebuild #irma pic.twitter.com/oQcuRoFq6b",8,,09/10/2017,https://twitter.com/tfrontado/status/907034054574444544,,
WATCH: @IanMargol of @WPLGLocal10 shows the damage in Miami where rescue teams are no longer able to respond: http:// abcn.ws/2xnSxUI pic.twitter.com/nf2S88kxKV,8,,09/10/2017,https://twitter.com/GMA/status/906855578177122304,,
GRU already working on restoring power to roughly 5400 customers in NW part of Gainesville. @WCJB20 https:// twitter.com/grustormcentra l/status/906882905032589312 …,8,,09/10/2017,https://twitter.com/SaraGirardNews/status/906892683259641858,,
Florida: Hunger worries Pinellas poor as agencies work on solutions in Irma aftermath http:// bit.ly/2xFVXlE via @wfla,8,,09/16/2017,https://twitter.com/5455km629/status/909034886501163008,,
City official at Jax EOC downtown understands there are fire rescue teams trying to get people stranded by flooding to safety @WJCTJax,8,,09/11/2017,https://twitter.com/RyanMichaelBenk/status/907188451635851264,,
What's to eat tonight? It's tuna for the @WLRN digital team. This is kind of a post-hurricane tradition pic.twitter.com/NyLBcT8Prn,8,,09/10/2017,https://twitter.com/tfrontado/status/907035527232311296,,
"#Listen now on #GCL : Letter From #KeyWest : #HurricaneIrma And After, via @WLRN 's @keywestnan #swfl http:// wlrn.org/post/letter-ke y-west-hurricane-irma-and-after …",8,,09/20/2017,https://twitter.com/wgcu/status/910554197447372800,,
Can't wait to see it now that #hurricaneirma is no longer a threat! #FL @StephenKing #WaitingForFPL,8,,09/11/2017,https://twitter.com/bocacookie/status/907275986206691328,,
Trump surveys Irma's damage http:// bit.ly/2wbydWb via @WPBF25News now on #HearstLive pic.twitter.com/NcX4gQxB7q,8,,09/14/2017,https://twitter.com/HearstLive/status/908438960250261511,,
ICYMI: Why you shouldn't go swimming in flood water post #HurricaneIrma . http:// bit.ly/2j2Gfum @WPTV pic.twitter.com/qmZkCAWAhd,8,,09/08/2017,https://twitter.com/MerrisBadcock/status/906159349432594432,,
Here's what could be lurking in dirty flood water post #HurricaneIrma . (Hint: you wouldn't want to eat it.) http:// bit.ly/2j2Gfum @WPTV pic.twitter.com/wK63j2N0ze,8,,09/07/2017,https://twitter.com/MerrisBadcock/status/905773929758945281,,
Tampa Bay area students begin heading back to school after Hurricane Irma @WFLA http:// wfla.com/2017/09/18/tam pa-bay-area-students-begin-heading-back-to-school-after-hurricane-irma/ …,8,,09/18/2017,https://twitter.com/CamCrossFit/status/909727692785963008,,
Listening now to @NPRrussell talking #Irma damage and recovery on @wgcu 's Gulf Coast Live http://www. wgcu.org/home/,8,,09/14/2017,https://twitter.com/isalara/status/908377660891549696,,
We're on the air this morning taking your questions (& suggestions) about #hurricaneirma recovery. Call us: 800-743-9576. @WLRN,8,,09/13/2017,https://twitter.com/AliciaZuckerman/status/907953651943055361,,
Hollywood FL waived the permit fees for some items to help speed up the recovery process.,8,,09/25/2017,https://twitter.com/natyca/status/912307817880735744,,
"Nice job @WilsonSayre from @WLRN talking post-Irma in Miami on @1a . @ndeltoro & I en route to Miami from Tampa, gas crisis pending",8,,09/11/2017,https://twitter.com/ryannerz/status/907292356134744064,,
Upper Keys residents can return tomorrow! Must show yellow sticker or proof of residency @WPLGLocal10 https:// twitter.com/monroecounty/s tatus/907393570516164612 …,8,,09/11/2017,https://twitter.com/JanineStanwood/status/907394953168420865,,
"Retweeted WPTV ( @WPTV ): Irma cleanup could take months, how to do your part http:// bit.ly/2xjFvGH ... http:// fb.me/1yJGAgWaL",8,,09/13/2017,https://twitter.com/photovanessa/status/907818342668521472,,
7 days without school for most in our area from #hurricaneIrma . districts now deciding how to make it up. State will waive 2 days @WPTV pic.twitter.com/m7WHDX94kR,8,,09/21/2017,https://twitter.com/StephanieWPTV/status/910797191433916416,,
Sarasota updates storm debris cleanup effort http://www. mysuncoast.com/mobile/sarasot a-updates-storm-debris-cleanup-effort/article_3751e8dc-a302-11e7-9ad9-0feae39bf7e9.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @mysuncoast,8,,09/27/2017,https://twitter.com/chrispilz/status/913032177696296960,,
"Hey @WCTV @WCTVMike , if hurricane heads straight this way (as it is exceedingly looking), will you simulcast on fm radio? If so what station",9,,09/09/2017,https://twitter.com/Reaganista/status/906554013012959232,,
"Is it going to weaken as it makes next landfall? Because, none of you seem that concerned that it's shifted more towards us now.",9,,09/10/2017,https://twitter.com/PrincessOfAnime/status/906908144722362369,,
@WESH do you know if 75 southbound will shut down at anytime before the storm. My husband is a truck driver and is trying to get home.,9,,09/09/2017,https://twitter.com/dgower83/status/906542131476619266,,
@wxbrad how concerned should we be with this storm? This is the first thing I saw on it.,9,,09/17/2017,https://twitter.com/saca312/status/909291796752162817,,
Please cancel school statewide until next Monday. They want my daughter back on Wednesday and we have flooding on our road.,9,,09/11/2017,https://twitter.com/MelodysTime/status/907402500600483840,,
How about posting a flood zone map...,9,,09/07/2017,https://twitter.com/mosan129/status/905938191831756800,,
"Please clarify. Davie order is only for Davie utilities customers, not those residents who get water from city of sunrise. We have both.",9,,09/13/2017,https://twitter.com/LisetteCRuiz/status/908014332033847296,,
@WPLGLocal10 @MaxMayfield10 Any discussion on why the forecast models have been so inconsistent with this storm?,9,,09/09/2017,https://twitter.com/cubanlover10/status/906585512265306112,,
@WPLGLocal10 @wsvn @nbc6 what is the current #HurricaneIrma status for #SouthFlorida ? Is there still a threat from the storm?,9,,09/09/2017,https://twitter.com/dbhcrimewatch/status/906378856919158784,,
@WPLGLocal10 please tell people not to leave shelters yet until storm is over,9,,09/09/2017,https://twitter.com/MelindaPayan1/status/906515465035542528,,
Can you ask @FLGovScott the Governor specifics on how South FL will normalize fuel supplies? This could lead to a real disaster,9,,09/06/2017,https://twitter.com/petej64/status/905567078224191490,,
@WPTV what are your expectations regarding storm surges and flooding in Jupiter? This infor is important in terms of evacuation decisions.,9,,09/06/2017,https://twitter.com/jupiteroek/status/905529827284967426,,
@Iceleg @WPTV @MyNews13 @cnn @foxnewsalert @MSNBC please report on US Virgin Islands hurricane impact.Residents in dire straits this morning,9,,09/20/2017,https://twitter.com/rmarton46/status/910463834330148864,,
@WPTV @SteveWeagleWPTV Are you thinking Tallahassee/FSU is going to see a cat 4 storm?????,9,,09/08/2017,https://twitter.com/SaraMilliman/status/906353690935689216,,
If this cold front is week as stong this storm is.. Can it push it way though it.. ??,9,,09/05/2017,https://twitter.com/sandrjones321/status/905229773307248640,,
"I'm not getting any alerts, Ocala is now under hurricane warning?",9,,09/08/2017,https://twitter.com/DawnTur41902966/status/906191776154836992,,
Any chance we could get some of the major part of the storm here in PC Florida?,9,,09/10/2017,https://twitter.com/CLBoozer1975/status/906742591676452864,,
Hey @WLRN report the real story on cranes https://www. businessmanagementdaily.com/11297/11th-cir cuit-topples-hurricane-proof-crane-standards …,9,,09/10/2017,https://twitter.com/evanssd/status/906920442996412417,,
"Ummm, hello @WPBF25News ? The “prepare” section of your hurricane tracker app shows a blank screen… #headsup pic.twitter.com/4lJsqb8FND",9,,09/04/2017,https://twitter.com/eastd/status/904819006040920064,,
@WPBF25News y'all should talk about how the areas that weren't affected as bad STILL don't have power. We should be focused on too. We exist,9,,09/12/2017,https://twitter.com/itsallcraic/status/907773544809029632,,
"Have you heard anything about schools that are still w/o power, damaged rooms from leaks, and now growing mold?",9,,09/14/2017,https://twitter.com/br00kbt/status/908413922000211968,,
Tow the cars out and let the residents park . Is the garage on 19th filled as well?,9,,09/08/2017,https://twitter.com/brewerdl2012/status/906331214935666688,,
How wide is the eye of #hurricaneirma ? How much of South Florida would it cover?,9,,09/08/2017,https://twitter.com/sabi20/status/906262318639714304,,
"@WPTV @SteveWeagleWPTV @glennglazer lost tv, when will rain stop? #flooding in my house",9,,09/10/2017,https://twitter.com/CMThrower/status/906990380608049152,,
Is there a chance it will make landfall in Florida,9,,09/17/2017,https://twitter.com/Intoyov_Ariana/status/909562560805994497,,
Will the hurricane warning be lifted at 7 pm?,9,,09/09/2017,https://twitter.com/PartyCatOlivia/status/906646435214610432,,
Please dig deeper than law enforcement. There is a lot more here. Parents coming out about different schools like Bluewater Elem.,9,,09/14/2017,https://twitter.com/BohikaVlad/status/908349334567211014,,
@WESH do you know why we didn't get alerts re hurricane approaching like Miami did? https:// twitter.com/amandastarshin e/status/908898516898127872 …,9,,09/15/2017,https://twitter.com/AmandaStarshine/status/908900661407907840,,
I don't live in Florida. But if you get your home rebuilt with or without insurance why would anyone buy insurance?,9,,09/09/2017,https://twitter.com/suzanne_weimer/status/906576819352166401,,
Anybody know if #HurricaneIrma has flooded the streets in @VisitSurfside ? @danieldietch @MiamiHerald @nbc6 @CBSMiami @wsvn @WPLGLocal10,9,,09/10/2017,https://twitter.com/MRodrigoX/status/906925749160038401,,
. @News_AbbyWalton @wctv below is the contact for Oak Ridge shelter. My wife & I just donated all we could. They need help! #Tally #Irma https:// twitter.com/_ericcarr/stat us/906656303715676160 …,10,,09/09/2017,https://twitter.com/_EricCarr/status/906664842475577344,,
"Florida: Food, water offered to Hillsborough residents affected by Irma http:// bit.ly/2f1d0mU via @wfla",10,,09/16/2017,https://twitter.com/5455km629/status/909035060535353344,,
1 million bottles of water headed to south Florida after Hurricane Irma @WFLA http:// wfla.com/2017/09/12/1-m illion-bottles-of-water-headed-to-south-florida-after-hurricane-irma/ …,10,,09/13/2017,https://twitter.com/CamCrossFit/status/907857318339117059,,
"Hello, yes regular garbage collection is running one day later this week, & our storm debris pickup starts Thur 14 &will take several weeks",10,,09/13/2017,https://twitter.com/CityofTampa/status/908052286328512512,,
what do they need? Can we donate directly to residents at Bay Breeze MHP?,10,,09/15/2017,https://twitter.com/labrahams/status/908862137841397760,,
RT @WFLA First responders helping flood victims in Pasco County http:// bit.ly/2xHumAM,10,,09/16/2017,https://twitter.com/Tampa_Live/status/909119811850031104,,
Pasco County deputy rescues newborn kittens during hurricane http:// bit.ly/2wZpHbL via @wfla,10,,09/13/2017,https://twitter.com/US1035/status/907922880545030144,,
Want to help @WPLGLocal10 help those impacted by #Irma ? Here's how: https://www. local10.com/community/loca l-10s-care-force-ready-to-bring-relief-to-south-florida-irma-victims?utm_medium=social&utm_source=facebook_WPLG_Local_10_%2F_Local10.com … #CareForce,10,,09/16/2017,https://twitter.com/LJLiveTV/status/908995713937395712,,
@WPLGLocal10 We're a Miami company offering free bulk text messaging for Irma relief orgs. Help us spread the word! http://www. prnewswire.com/news-releases/ simpletexting-provides-free-bulk-text-messaging-for-hurricane-irma-efforts-300516679.html …,10,,09/09/2017,https://twitter.com/SimpleTexting/status/906627195132669952,,
@WESH @WESHMcDaniel Rosen Hotels extends #HurricaneIrma special Fla resident rates http://www. orlandohotels4less.com/hurricane/,10,,09/05/2017,https://twitter.com/MaryDeatrick/status/905171376935501824,,
"We heard families were in need in the aftermath of Irma & we wanted to give them food & supplies"" #irmarelief #floridastrong @WFLA pic.twitter.com/Zq5aggXrIz""",10,,09/15/2017,https://twitter.com/FeedingTampaBay/status/908696668769587201,,
Scientology steps into hurricane relief vacuum to help Clearwater storm victims ,2,10,,09/19/2017,https://twitter.com/following10/status/910320839798788097,
Scientology steps into hurricane relief vacuum to help Clearwater storm victims http:// bit.ly/2jqzFhH via @wfla,10,,09/15/2017,https://twitter.com/geraldinemcgil2/status/908671182290989058,,
@WFLA Animals will die if left behind during #HurricaneIrma . Please share these lifesaving tips! http:// peta.vg/disastertips pic.twitter.com/2JjwudoDsJ,10,,09/07/2017,https://twitter.com/peta/status/905892440401485824,,
Scientology steps into hurricane relief vacuum to help Clearwater storm victims http:// bit.ly/2jqzFhH via @wfla,10,,09/13/2017,https://twitter.com/qcus007/status/908092229779996672,,
Scientology steps into hurricane relief vacuum to help Clearwater storm victims http:// bit.ly/2jqzFhH via @wfla,10,,09/13/2017,https://twitter.com/QReligious/status/908093455250755584,,
Scientology steps into hurricane relief vacuum to help Clearwater storm victims http:// bit.ly/2jqzFhH via @wfla,10,,09/13/2017,https://twitter.com/radanir1/status/908109759622078464,,
I kept reminding groups that Manatee was getting flooded also. Let people know you need help. Helpers will come!,10,,09/02/2017,https://twitter.com/TNVOLINFL/status/904027328203935749,,
"#HurricaneIrma victims in Clearwater with no power enjoyed hot food, cold ice and free water http:// wfla.com/2017/09/13/sci entology-steps-into-hurricane-relief-vacuum-to-help-clearwater-storm-victims/ … via @WFLA",10,,09/13/2017,https://twitter.com/WestgarthEnt/status/908170601860292608,,
Jax Mayor @lennycurry announcing activation of #FirstCoastReliefFund . 100% of money will go to #irma victims @WJCTJax,10,,09/13/2017,https://twitter.com/RyanMichaelBenk/status/907968254882320384,,
"Help @newtropicmiami and @wlrn map where to get gas, water and other hurricane #irma supplies … https:// thenewtropic.com/hurricane-irma -map/ …",10,,09/06/2017,https://twitter.com/rsm/status/905499742850994176,,
Staff and volunteers @hsvb are at the shelter caring for animals during the duration of #hurricaneIrma @WPBF25News pic.twitter.com/JfYXVD4K5T,10,,09/09/2017,https://twitter.com/hsvb/status/906614505467244544,,
Cots set up in auditorium at Miami International Airport for people stranded ahead of storm. So many different reasons @WPLGLocal10 pic.twitter.com/txfoHI5gOQ,10,,09/08/2017,https://twitter.com/EricaRakow/status/906034589981802497,,
Help protect animals during #HurricaneIrma by sharing these tips—& do not evacuate without them! http:// peta.vg/disastertips pic.twitter.com/JTx5QxOtyn,10,,09/06/2017,https://twitter.com/peta/status/905534916011507712,,
Via @WESH : Verizon waving overage fees for areas affected by #Irma http://www. wesh.com/article/verizo n-waving-overage-fees-for-areas-affected-by-irma/12206473 …,10,,09/09/2017,https://twitter.com/KateHarrisJay/status/906504741546369026,,
Free school meals through Oct. 20 in Hurricane Irma impacted counties! Please share with those around you! @WESH https:// hubs.ly/H08GfR80,10,,09/18/2017,https://twitter.com/KickOffForKidsO/status/909883740511449088,,
Helping our friends over at @wesh that suffered some damage during hurricane Irma. @WESH/WKCF TV https://www. instagram.com/p/BY8gs1lAxUP/,10,,09/12/2017,https://twitter.com/ServproWP/status/907622318142144514,,
"Reportedly"" on a post about raising money for flood victims. Check my profile. This is my Sports account. Usually only talk Sports here...""",10,,09/02/2017,https://twitter.com/SportsandRving/status/903966027255558144,,
"Winn-Dixie offering free water, ice to Tampa Bay area residents http:// bit.ly/2wsVaiW via @wfla",10,,09/15/2017,https://twitter.com/5455km629/status/908616333411143681,,
Sam's Club waives membership fees to help Tampa Bay residents recover from Irma http:// bit.ly/2jps9Ud via @wfla,10,,09/14/2017,https://twitter.com/5455km629/status/908372412114325504,,
Sam's Club waives membership fees to help Tampa Bay residents recover from Irma http:// bit.ly/2jps9Ud via @wfla,10,,09/14/2017,https://twitter.com/aelder521/status/908498934112407552,,
School meals FREE through Oct. 20 in Hurricane Irma impacted counties http:// bit.ly/2jEkz8o via @wfla,10,,09/18/2017,https://twitter.com/angelsnmom/status/909922629674524672,,
Animal lover sleeps in Pinellas County shelter to keep homeless pets calm in storm http:// bit.ly/2xiYWyZ via @wfla,10,,09/20/2017,https://twitter.com/BadBoyEM/status/910651610853990401,,
RT @WFLA : Volunteers come together to clean up flooded Manatee County neighborhood http:// 8.wfla.com/2vTCA3q,10,,09/02/2017,https://twitter.com/BradentonDDA/status/904102918474883073,,
Sam's Club waives membership fees to help Tampa Bay residents recover from Irma http:// bit.ly/2jps9Ud via @wfla,10,,09/14/2017,https://twitter.com/fix766/status/908367345831292939,,
Sam's Club waives membership fees to help Tampa Bay residents recover from Irma http:// bit.ly/2jps9Ud via @wfla,10,,09/14/2017,https://twitter.com/ItsMySpiritFM/status/908363566029426688,,
"Via @WFLA : Spectrum to provide free WiFi, #Verizon offers data relief in Hurricane #Irma impacted areas http:// bit.ly/2wf6tLK via @wfla",10,,09/09/2017,https://twitter.com/KateHarrisJay/status/906505072699310080,,
#IrmaRecovery Sam's Club waives membership fees to help Tampa Bay residents recover from Irma http:// bit.ly/2jps9Ud via @wfla,10,,09/14/2017,https://twitter.com/krisfannin/status/908338865290833921,,
Friday! The Big Red Bus will be @WFLA #Tampa for a #FLORIDASTRONG blood drive and relief assistance. https:// twitter.com/WFLA/status/90 8387188924186624 …,10,,09/14/2017,https://twitter.com/my1blood/status/908426356500910080,,
