,'username','date','retweets','favorites','text','cleantext','is_retweet','ID','permalink','Translation',Category
51,AEEONLINE,2017-09-01 06:14:35,3,1,AEE y AAA anuncian trabajos de mejoras en Juana Díaz CC5 __NEWLINE__Juana Díaz podrá quedarse sin agua y sin luz  http://www. elvocero.com/regionales/jua na-d-az-podr-quedarse-sin-agua-y-sin-luz/article_d7ef73c2-8e99-11e7-bd2d-affdfa295324.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share   …  via @voceropr,AEE y AAA anuncian trabajos de mejoras en Juana Díaz CC5 __NEWLINE__Juana Díaz podrá quedarse sin agua y sin luz   elvocero.com/regionales/jua na-d-az-podr-quedarse-sin-agua-y-sin-luz/article_d7ef73c2-8e99-11e7-bd2d-affdfa295324.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share   …  ,False,903561718286168068,/AEEONLINE/status/903561718286168068,AEE and AAA announce improvements in Juana Díaz CC5 __NEWLINE__Juana Díaz will be left without water and without electricity http: // www. elvocero.com/regionales/jua na-d-az-may-stay-without-water-and-without-light / article_d7ef73c2-8e99-11e7-bd2d-affdfa295324.html? utm_medium = social & utm_source = twitter & utm_campaign = user-share ... via @voceropr,2
52,AEEONLINE,2017-12-06 13:11:39,2,13,"Ahora: El director ejecutivo AEE, Justo González, habla con Erick De León de Noticel, sobre el plan de trabajo para restablecer el servicio eléctrico, la lectura de medidores y las finanzas. CC1 pic.twitter.com/RjVyOJZ6tg","Ahora: El director ejecutivo AEE, Justo González, habla con Erick De León de Noticel, sobre el plan de trabajo para restablecer el servicio eléctrico, la lectura de medidores y las finanzas. CC1 ",False,938471010218774529,/AEEONLINE/status/938471010218774529,"Now: The executive director AEE, Justo González, speaks with Erick De León de Noticel, about the work plan to restore the electric service, meter reading and finances. CC1 pic.twitter.com/RjVyOJZ6tg",2
53,AEEONLINE,2018-01-26 07:30:52,1,4,"Ahora: el Jefe de Operaciones Técnicas, Carlos Alvarado, habla con Rubén Sánchez en Temprano en La Mañana por WKAQ 580, sobre los trabajos de restauración del sistema eléctrico. CC1 pic.twitter.com/5nD7S1s3z1","Ahora: el Jefe de Operaciones Técnicas, Carlos Alvarado, habla con Rubén Sánchez en Temprano en La Mañana por WKAQ 580, sobre los trabajos de restauración del sistema eléctrico. CC1 ",False,956867031172870144,/AEEONLINE/status/956867031172870144,"Now: the Chief of Technical Operations, Carlos Alvarado, speaks with Rubén Sánchez in Early Morning in WKAQ 580, about the works of restoration of the electrical system. CC1 pic.twitter.com/5nD7S1s3z1",2
54,AEEONLINE,2017-09-30 15:47:25,48,99,No descansaremos... #PRselevanta  somos la AEE en #unsololatir   CC6 pic.twitter.com/25amlRFVW1,No descansaremos... #PRselevanta  somos la AEE en #unsololatir   CC6 ,False,914215122628947968,/AEEONLINE/status/914215122628947968,We will not rest ... #PRselevanta we are the AEE in #unsololatir CC6 pic.twitter.com/25amlRFVW1,2
55,AEEONLINE,2017-10-26 13:55:02,16,22,HOY - brigadas AEE - Región Arecibo CC6 #PRSeLevanta pic.twitter.com/AdXQGYOUSh,HOY - brigadas AEE - Región Arecibo CC6 #PRSeLevanta ,False,923608928205893632,/AEEONLINE/status/923608928205893632,TODAY - AEE brigades - Arecibo Region CC6 #PRSeLevanta pic.twitter.com/AdXQGYOUSh,2
56,AEEONLINE,2017-09-07 09:43:44,0,0,"Saludos, reportado en el evento P17090600237. CC6","Saludos, reportado en el evento P17090600237. CC6",False,905788680081723394,/AEEONLINE/status/905788680081723394,"Greetings, reported in the event P17090600237. CC6",2
57,AEEONLINE,2017-09-07 10:55:51,68,100,Director Ejecutivo explica mapa sectores reportados. Agradecemos a nuestras brigadas que están asignadas en toda la Isla. CC6 #AEEHuracanes pic.twitter.com/NjFOVqhvD4,Director Ejecutivo explica mapa sectores reportados. Agradecemos a nuestras brigadas que están asignadas en toda la Isla. CC6 #AEEHuracanes ,False,905806829212639233,/AEEONLINE/status/905806829212639233,Executive Director explains map sectors reported. We thank our brigades that are assigned throughout the Island. CC6 #AEEHuracanes pic.twitter.com/NjFOVqhvD4,2
58,AEEONLINE,2018-02-27 09:59:38,15,22,"27-2-2018 - LO QUE ESTÁN HACIENDO LAS BRIGADAS... Regiones Arecibo, Bayamón, Caguas y Carolina.  CC6 pic.twitter.com/nJL4BQyth5","27-2-2018 - LO QUE ESTÁN HACIENDO LAS BRIGADAS... Regiones Arecibo, Bayamón, Caguas y Carolina.  CC6 ",False,968500881749667840,/AEEONLINE/status/968500881749667840,"27-2-2018 - WHAT THE BRIGADES ARE DOING ... Regions Arecibo, Bayamón, Caguas and Carolina. CC6 pic.twitter.com/nJL4BQyth5",2
59,AEEONLINE,2017-09-04 17:22:33,13,7,Llegó el tiempo para estar seguros. Sigue nuestros consejos. CC6  http://www2.aeepr.com/Ambiente/Hurac   … #AEEHuracanes  #PuertoRicoSePrepara  #IrmaPR pic.twitter.com/tXOYtgtnV2,Llegó el tiempo para estar seguros. Sigue nuestros consejos. CC6     … #AEEHuracanes  #PuertoRicoSePrepara  #IrmaPR ,False,904816981701996545,/AEEONLINE/status/904816981701996545,The time has come to be sure. Follow our advice. CC6 http://www2.aeepr.com/Ambiente/Hurac ... #AEEHuracanes #PuertoRicoSePrepara #IrmaPR pic.twitter.com/tXOYtgtnV2,2
60,AEEONLINE,2017-10-06 10:43:17,15,37,LO QUE ESTÁN HACIENDO LAS BRIGADAS AEE - Región Bayamón CC6 #AEEyacomenzamos   #PRSeLevanta pic.twitter.com/2yGuJY2j5n,LO QUE ESTÁN HACIENDO LAS BRIGADAS AEE - Región Bayamón CC6 #AEEyacomenzamos   #PRSeLevanta ,False,916312914235150336,/AEEONLINE/status/916312914235150336,WHAT THE AEE BRIGADES ARE DOING - Bayamón Region CC6 #AEEyacommended #PRSeLevanta pic.twitter.com/2yGuJY2j5n,2
61,AEEONLINE,2017-09-10 06:08:30,0,5,"Buen día. Gracias por informarnos el incidente. Lo referimos al arot de SJ, Nelson Vélez, para que atiende lo antes posible. CC1","Buen día. Gracias por informarnos el incidente. Lo referimos al arot de SJ, Nelson Vélez, para que atiende lo antes posible. CC1",False,906821677102845952,/AEEONLINE/status/906821677102845952,"Good day. Thanks for informing us of the incident. We refer to SJ's arot, Nelson Vélez, so that it serves as soon as possible. CC1",2
62,AEEONLINE,2017-09-02 10:43:40,10,22,CC1 pic.twitter.com/6V1gTf5Jm8,CC1 ,False,903991820975316992,/AEEONLINE/status/903991820975316992,CC1 pic.twitter.com/6V1gTf5Jm8,2
63,AEEONLINE,2017-09-04 10:56:31,0,0,El sector no está reportado.Agradecemos nos brinde información de su cuenta o nombre completo del cte para ayudarle con su querella. CC5,El sector no está reportado.Agradecemos nos brinde información de su cuenta o nombre completo del cte para ayudarle con su querella. CC5,False,904719833727631364,/AEEONLINE/status/904719833727631364,The sector is not reported. We thank you for providing your account information or full name of the cte to help you with your complaint. CC5,2
64,AEEONLINE,2017-11-01 15:18:36,11,32,Trabajos que realizan hoy nuestras brigadas en la Región Caguas. CC6 #PRSeLevanta pic.twitter.com/mJ0EO5bw4i,Trabajos que realizan hoy nuestras brigadas en la Región Caguas. CC6 #PRSeLevanta ,False,925804284398260226,/AEEONLINE/status/925804284398260226,Work done today by our brigades in the Caguas Region. CC6 #PRSeLevanta pic.twitter.com/mJ0EO5bw4i,2
65,AEEONLINE,2017-11-05 12:42:59,18,55,Personal técnico hace reparación de Subestacion 3302 San Lorenzo luego de reportarse hurto en el lugar. CC6 pic.twitter.com/dIMErMLsrl,Personal técnico hace reparación de Subestacion 3302 San Lorenzo luego de reportarse hurto en el lugar. CC6 ,False,927229773411209216,/AEEONLINE/status/927229773411209216,Technical staff makes repair of Substation 3302 San Lorenzo after being reported burglary in the place. CC6 pic.twitter.com/dIMErMLsrl,2
66,AEEONLINE,2017-09-10 12:58:57,10,29,Personal técnico de la región de Ponce trabaja en la Urbanización Los Caobos de esa ciudad. CC5 #AEEHuracanes  #AEEyacomenzamos  #PRselevanta pic.twitter.com/aK1IyB1M3Z,Personal técnico de la región de Ponce trabaja en la Urbanización Los Caobos de esa ciudad. CC5 #AEEHuracanes  #AEEyacomenzamos  #PRselevanta ,False,906924972450435072,/AEEONLINE/status/906924972450435072,Technical staff from the Ponce region works in the Los Caobos Urbanization of that city. CC5 #AEEHuracanes #AEEyacomenzamos #PRselevanta pic.twitter.com/aK1IyB1M3Z,2
67,AEEONLINE,2018-01-24 09:57:49,3,21,"Ahora: El director ejecutivo interino, Justo González Torres, anuncia que ya energizamos a un millón de clientes en toda la Isla, en su informe de actualización de trabajos de restauración del sistema eléctrico. CC1 pic.twitter.com/pGwDl3bxAM","Ahora: El director ejecutivo interino, Justo González Torres, anuncia que ya energizamos a un millón de clientes en toda la Isla, en su informe de actualización de trabajos de restauración del sistema eléctrico. CC1 ",False,956179237177872385,/AEEONLINE/status/956179237177872385,"Now: The interim executive director, Justo González Torres, announces that we have already energized a million clients throughout the Island, in his update report on restoration works of the electrical system. CC1 pic.twitter.com/pGwDl3bxAM",2
68,AEEONLINE,2017-12-02 17:31:22,24,155,Agradecemos a Don Luis Avilés y Doña Brunilda Rivera de Toa Alta por su empatía y respeto hacia nuestros compañeros de trabajo; seguimos hasta iluminar a todo PR. CC6 pic.twitter.com/CaaI2fHbQX,Agradecemos a Don Luis Avilés y Doña Brunilda Rivera de Toa Alta por su empatía y respeto hacia nuestros compañeros de trabajo; seguimos hasta iluminar a todo PR. CC6 ,False,937086820021686273,/AEEONLINE/status/937086820021686273,We thank Don Luis Avilés and Doña Brunilda Rivera from Toa Alta for their empathy and respect towards our coworkers; we continue to illuminate all of PR. CC6 pic.twitter.com/CaaI2fHbQX,6
69,AEEONLINE,2017-10-02 08:01:26,3,6,"Ricardo Ramos habla con Gloria Ruiz Quilan y Laura Quintero de El Nuevo Día y de El Vocero, sobre recuperación del sistema eléctrico. CC1 pic.twitter.com/E5OhN3lJQz","Ricardo Ramos habla con Gloria Ruiz Quilan y Laura Quintero de El Nuevo Día y de El Vocero, sobre recuperación del sistema eléctrico. CC1 ",False,914822632603885568,/AEEONLINE/status/914822632603885568,"Ricardo Ramos speaks with Gloria Ruiz Quilan and Laura Quintero of El Nuevo Día and El Vocero, about recovery of the electrical system. CC1 pic.twitter.com/E5OhN3lJQz",2
70,AEEONLINE,2017-12-18 08:50:14,9,22,"El Director Ejecutivo, Ing. Justo González, nos habla sobre el restablecimiento del sistema eléctrico para el día de hoy. CC6   https://www. facebook.com/aeepronline/po sts/149131935740391   …","El Director Ejecutivo, Ing. Justo González, nos habla sobre el restablecimiento del sistema eléctrico para el día de hoy. CC6    facebook.com/aeepronline/po sts/149131935740391   …",False,942753878763765760,/AEEONLINE/status/942753878763765760,"The Executive Director, Ing. Justo González, talks to us about the restoration of the electrical system for today. CC6 https: // www. facebook.com/aeepronline/po sts / 149131935740391 ...",2
71,AEEONLINE,2018-03-01 15:05:01,19,17,"AEE Informa: Las oficinas comerciales estarán cerradas el viernes, 2 de marzo de 2018 por motivo del día feriado; para pagos o reclamaciones pueden comunicarse al Centro de Servicio al Cliente.__NEWLINE____NEWLINE__Seguimos... CC6 pic.twitter.com/aLw6E6pPwr","AEE Informa: Las oficinas comerciales estarán cerradas el viernes, 2 de marzo de 2018 por motivo del día feriado; para pagos o reclamaciones pueden comunicarse al Centro de Servicio al Cliente.__NEWLINE____NEWLINE__Seguimos... CC6 ",False,969302507561381895,/AEEONLINE/status/969302507561381895,"AEE Informs: The commercial offices will be closed on Friday, March 2, 2018 due to the holiday; for payments or claims you can contact the Customer Service Center .__ NEWLINE ____ NEWLINE__Follow us ... CC6 pic.twitter.com/aLw6E6pPwr",2
72,AEEONLINE,2017-10-06 05:56:23,1,3,CC1 pic.twitter.com/vah7dFWbhN,CC1 ,False,916240712383062016,/AEEONLINE/status/916240712383062016,CC1 pic.twitter.com/vah7dFWbhN,2
73,AEEONLINE,2017-11-29 18:22:34,6,28,"Ahora: el director ejecutivo AEE, Justo González, habla con Carmen Jovet en Lo Sé Todo, sobre la relación de trabajo con los municipios y las metas para energizar la línea 50900. CC1 pic.twitter.com/mkX886Mhi4","Ahora: el director ejecutivo AEE, Justo González, habla con Carmen Jovet en Lo Sé Todo, sobre la relación de trabajo con los municipios y las metas para energizar la línea 50900. CC1 ",False,936012541725159425,/AEEONLINE/status/936012541725159425,"Now: the executive director AEE, Justo González, speaks with Carmen Jovet in Lo Sé Todo, about the working relationship with the municipalities and the goals to energize the line 50900. CC1 pic.twitter.com/mkX886Mhi4",2
74,AEEONLINE,2017-09-12 11:23:43,61,56,AHORA enviamos informe Región San Juan con #Loqueestamoshaciendo .  CC6 #AEEyacomenzamos pic.twitter.com/dhspJMx7AR,AHORA enviamos informe Región San Juan con #Loqueestamoshaciendo .  CC6 #AEEyacomenzamos ,False,907625779336552449,/AEEONLINE/status/907625779336552449,NOW we send report San Juan Region with #Loqueestamoshaciendo. CC6 #AEEyacomenzamos pic.twitter.com/dhspJMx7AR,2
75,AEEONLINE,2017-11-15 14:12:31,406,651,"AEE informa: Tras la falla técnica de hoy, el % de generación bajó de 50 a 22, ya subimos a 29% para volver al 50% y continuar aumentando hasta llegar al 80% para el 30 de noviembre conforme a la meta del gobernador Rosselló.","AEE informa: Tras la falla técnica de hoy, el % de generación bajó de 50 a 22, ya subimos a 29% para volver al 50% y continuar aumentando hasta llegar al 80% para el 30 de noviembre conforme a la meta del gobernador Rosselló.",False,930876184015056896,/AEEONLINE/status/930876184015056896,"AEE reports: After today's technical failure, the% of generation went down from 50 to 22, and we went up to 29% to go back to 50% and continue increasing until reaching 80% by November 30 according to the goal of Governor Rosselló .",2
76,AEEONLINE,2017-10-15 15:54:46,6,32,Bendiciones... #PRselevanta  CC6 https://twitter.com/deptsaludpr/st atus/919624368434679808   …,Bendiciones... #PRselevanta  CC6  atus/919624368434679808   …,False,919652792377249795,/AEEONLINE/status/919652792377249795,Blessings ... #PRselevanta CC6 https://twitter.com/deptsaludpr/st atus / 919624368434679808 ...,2
77,AEEONLINE,2017-09-19 08:13:03,177,173,"A pesar de contar con una infraestructura vulnerable, la AEE no apagará el sistema eléctrico. CC6 #AEEHuracanes  #MariaPR","A pesar de contar con una infraestructura vulnerable, la AEE no apagará el sistema eléctrico. CC6 #AEEHuracanes  #MariaPR",False,910114513902620673,/AEEONLINE/status/910114513902620673,"Despite having a vulnerable infrastructure, PREPA will not shut down the electrical system. CC6 #AEEHuracanes #MariaPR",2
78,AEEONLINE,2018-01-07 10:33:16,21,59,Personal técnico AEE atendió evento en Subestación Covadonga de San Juan y restableció el servicio eléctrico en los sectores capitalinos que se sirven de esa instalación. CC1,Personal técnico AEE atendió evento en Subestación Covadonga de San Juan y restableció el servicio eléctrico en los sectores capitalinos que se sirven de esa instalación. CC1,False,950027564336209920,/AEEONLINE/status/950027564336209920,AEE technical staff attended an event in Covadonga Substation in San Juan and restored the electric service in the capital sectors that use this facility. CC1,2
79,AEEONLINE,2017-08-31 09:45:56,0,0,Agradecemos nos provea su#de cuenta o nombre completo del dueño de la cuenta para ayudarle con su querella. CC5,Agradecemos nos provea su#de cuenta o nombre completo del dueño de la cuenta para ayudarle con su querella. CC5,False,903252517584326657,/AEEONLINE/status/903252517584326657,We appreciate you providing us with your account # or full name of the owner of the account to help you with your complaint. CC5,2
80,AEEONLINE,2017-11-18 10:46:47,312,628,"Justo González: ""Puerto Rico va a estar energizado para estas Navidades"".CC4","Justo González: ""Puerto Rico va a estar energizado para estas Navidades"".CC4",False,931911572242485248,/AEEONLINE/status/931911572242485248,"Justo González: ""Puerto Rico will be energized for this Christmas"" .CC4",2
81,AEEONLINE,2017-10-21 16:19:26,44,127,HOY - brigadas AEE - Región San Juan CC6 #PRSeLevanta pic.twitter.com/jI8iDSsCp5,HOY - brigadas AEE - Región San Juan CC6 #PRSeLevanta ,False,921833327912542208,/AEEONLINE/status/921833327912542208,TODAY - AEE brigades - San Juan Region CC6 #PRSeLevanta pic.twitter.com/jI8iDSsCp5,2
82,AEEONLINE,2017-12-27 17:55:10,0,10,AEE informa:__NEWLINE__ https://www. aeepr.com/Noticias/notic ias.asp   …,AEE informa:__NEWLINE__  aeepr.com/Noticias/notic ias.asp   …,False,946152506723389440,/AEEONLINE/status/946152506723389440,AEE informa:__NEWLINE__ https://www. aeepr.com/Noticias/notic ias.asp   …,2
83,AEEONLINE,2017-12-14 09:55:07,0,1,"El mensaje publicado, no corresponde a la página oficial de la Primera Dama de Puerto Rico. Buenos días. CC6","El mensaje publicado, no corresponde a la página oficial de la Primera Dama de Puerto Rico. Buenos días. CC6",False,941320652438540288,/AEEONLINE/status/941320652438540288,The message published does not correspond to the official page of the First Lady of Puerto Rico. Good Morning. CC6,2
84,AEEONLINE,2018-02-28 13:39:36,4,14,"Ahora: El director ejecutivo AEE, Justo González, y el coronel Jason Kirk, atienden a los periodistas a la salida de la presentación sobre los trabajos de restauración del sistema eléctrico en el Centro de Convenciones Pedro Rosselló. CC1 pic.twitter.com/s8zakIY4tO","Ahora: El director ejecutivo AEE, Justo González, y el coronel Jason Kirk, atienden a los periodistas a la salida de la presentación sobre los trabajos de restauración del sistema eléctrico en el Centro de Convenciones Pedro Rosselló. CC1 ",False,968918625464782848,/AEEONLINE/status/968918625464782848,"Now: AEE executive director, Justo González, and Colonel Jason Kirk, attend the journalists at the end of the presentation about the works of restoration of the electrical system in the Pedro Rosselló Convention Center. CC1 pic.twitter.com/s8zakIY4tO",2
85,AEEONLINE,2017-11-12 10:30:03,62,213,Personal especializado de la Técnica de Arecibo realizó labores complejas en dicho municipio para reconstruir el sistema eléctrico. #PRSeLevanta  CC6 pic.twitter.com/UC92KECH8t,Personal especializado de la Técnica de Arecibo realizó labores complejas en dicho municipio para reconstruir el sistema eléctrico. #PRSeLevanta  CC6 ,False,929733033204338688,/AEEONLINE/status/929733033204338688,Specialized personnel of the Arecibo Technique performed complex tasks in said municipality to rebuild the electrical system. #PRSeLevanta CC6 pic.twitter.com/UC92KECH8t,2
