Order,ID,Tweet,Date,Permalink,Category,Unrelated,Manual Coding,Informative?
177,11635,"Thank you, thank you!!!!! Power just came on.",2017-09-11,https://twitter.com/junipera_sara/status/907407131019804672,2,,6,
178,17971,I don't care who restores my power I'll be grateful for them. So I guess my midnight deadline for power tonight isnt gonna happen? But when?,2017-09-16,https://twitter.com/LisaHut31334430/status/909242708878913536,2,,2,1
179,6956,Dude I NEED POWER. LIKE COME ON,2017-09-13,https://twitter.com/jill_loren628/status/908110193019539456,2,,2,
180,21243,wish we were one of them. Saw a white duke energy pickup truck today. Does that mean we may have power tomorrow,2017-09-14,https://twitter.com/KevinM1687/status/908456941600505856,2,,2,
181,89,Great job KUA not only on restoring power so quickly but also for keeping us updated on your progress!,2017-09-14,https://twitter.com/MyRealtorPete1/status/908462221155500032,6,,6,
182,13835,"  I've been without power in Savanna in Weston, FL since7:30 am. Is the entire city w/o power?",2017-09-10,https://twitter.com/andcajiao/status/906873209915678721,2,,4,
183,1985,How about making power cos. Like  do a plan that does not take 7+ days to restore power?,2017-09-18,https://twitter.com/parkerspolitic1/status/909873163068198918,2,,2,
184,10294," you guys suck the house next to me has power but I don't, WHAT?",2017-09-12,https://twitter.com/Colin_OG14/status/907627198995197952,2,,2,
185,20703,I hope it's true that the power comes on today because this is bs.  #DukeEnergy #DUKEENERGYIRMAFAILURE #sweatinglikecrazy,2017-09-15,https://twitter.com/Emilylightner3/status/908574034371149824,2,,2,
186,18966,Still without power in beacon square holiday Fl. Day 6. Plz send the linemen back!,2017-09-16,https://twitter.com/scrubgirl235/status/909047368615645189,2,,2,1
187,27304,a week?! I'm hearing wrong there is minimal damage in Clearwater-Dunedin get us up now.,2017-09-11,https://twitter.com/ClwtrBkAtty/status/907377058749276160,2,,2,
188,4634,they're waiting? many men & women are out their risking their lives with downed powerlines to fix our power.,2017-09-15,https://twitter.com/br0kn_beauty/status/908743987309301760,2,,6,
189,19011," The map just showed us with power. Lake Cain Hills , Orlando 32819. I called and it said I was the first one. Still 84 out.",2017-09-16,https://twitter.com/keller_raymond/status/909041577292689408,2,,4,1
190,5499,Stop with the BS we need #power guys are hiding out then they come out at night but when you approach them they jump back in trucks w/ AC,2017-09-14,https://twitter.com/nuckleracketman/status/908464599791521792,2,,2,
191,16138,When you got a blog post due on your only day off and you lose power. Come on  you got this!,2017-09-29,https://twitter.com/utterlyamazingx/status/913831666778505216,2,,2,
192,5461,Cool story... where is my power,2017-09-14,https://twitter.com/HEATGANG631/status/908472204014374918,2,,2,
193,3556," OLD people suffering, one hospital just now. Can't relocate. Please get power on 700 block N.W.66th AVE, Plantation, FL. ",2017-09-16,https://twitter.com/VARCA_Famiglia/status/909084967740805125,2,,4,1
194,12883,Slide thru with the power,2017-09-11,https://twitter.com/WoahDerrrDro/status/907221053306531840,2,,2,
195,16629,it 4pm and still no one here. The only house on our street without power. It's been more than a week now.,2017-09-18,https://twitter.com/SeanaSparkle/status/909869652179865601,2,,2,1
196,6797,you guys must of know I almost died from heat last night the power back on thank you,2017-09-13,https://twitter.com/MSBROOKLYNBEST/status/908131615163011072,6,,2,
197,27817,"I feel like it's an infrastructure problem over here.Not the actual storm,it happens in this area w/out damage.",2017-09-11,https://twitter.com/FoghornUNICORN/status/907301959899762688,2,,1,
198,15137,are you providing updates on power outages?,2017-09-10,https://twitter.com/caroline_gillis/status/906998588621905922,2,,2,1
199,21690,Prepping rooms for the dedicated people from  who are here to help restore power to our neighborhoods. #FloridaNow,2017-09-14,https://twitter.com/sandkeyresort/status/908370356213346305,2,,6,
200,7564,"Negative, my friend. No power yet. You guys?",2017-09-13,https://twitter.com/amarysmarine/status/908021440565432320,2,,8,
201,2231,"10 days after the hurricane #Irma Pinecrest FL is a ghost town.  , .  and .  forgot their residents",2017-09-18,https://twitter.com/estebangerbasi/status/909736374391238656,2,,8,1
202,13658,power is out at PGA National in Palm Beach Gardens.,2017-09-10,https://twitter.com/Marine1279/status/906957017096519680,2,,8,1
203,21255,ok  how are u going to tell me online not to report my power outage.....,2017-09-14,https://twitter.com/ayesurfsup/status/908455032290504704,2,,3,
204,9157,when will power be restored to my area? I'm in West Hialeah,2017-09-12,https://twitter.com/izelsweet/status/907744388230664193,2,,4,
205,2835,"Aka and the sun rises on ANOTHER DAY WITHOUT POWER. Apparently, we're one of the lucky 60,000   ...  fb.me/zVHL7Y3G",2017-09-17,https://twitter.com/JeffMartinMedia/status/909385364959383552,2,,2,
206,5615,when will you start running power lines underground and stop with these stupid poles?! #Irma,2017-09-14,https://twitter.com/MissLissetteG/status/908444977683873793,2,,1,
207,17398," so we've been without power for 7 days now, I have a 1year old & 3 year old! This is ridiculous! Can you get with  ?",2017-09-17,https://twitter.com/RCowsky/status/909476680917557250,2,,2,1
208,28161,in sure u r aware but no power since 1am In Northwood oaks...53rd and 34th. B safe,2017-09-11,https://twitter.com/gatorgirlmbw/status/907283573585186816,2,,8,1
209,16896,we still do not have power on Baltimore Dr in the Kingswood subdivision. Crew was out last night then left w/o restoring power.,2017-09-18,https://twitter.com/KyTrager/status/909765053175468032,2,,4,1
210,315,"I think it's pretty sad we lost power at 7:10 pm. Wasn't really even bad, probably first out, last one on",2017-09-11,https://twitter.com/Jeff81Densmore/status/907346480918392837,2,,2,1
211,24089,This months bill should be very low.. ijs a week with out power ... at least let us know where we can find ice,2017-09-13,https://twitter.com/shaystarz/status/907823420796260353,2,,4,1
212,11724,"Same thing in colonial grand at lake Mary, only businesses have power.",2017-09-11,https://twitter.com/municipioW/status/907399077649928194,2,,8,1
213,17415,"well , thats how it is with big providers , but surprisingly they never delay to take the money from you every month ... One week no Power",2017-09-17,https://twitter.com/alexmorph/status/909468465320296454,2,,3,1
214,27544,A week without power? I don't think  would let that happen. #hurricaneirma,2017-09-11,https://twitter.com/djbattlehouse/status/907346026473906177,2,,2,1
215,8816,we need power in North lauderdale,2017-09-12,https://twitter.com/ginagurl2271/status/907779110570807296,2,,4,1
216,12760,It's been 2 days since your last post! When are you planning to restore power service?,2017-09-11,https://twitter.com/linprit/status/907250364512174082,2,,2,1
217,19581,Including pasco I still don't have power in holiday,2017-09-15,https://twitter.com/Spencer30_46/status/908852641958121475,2,,2,1
218,17915,please come to my house my family cant stand the heat any longer.The rest of my neighborhood has power but us and my neighbors,2017-09-16,https://twitter.com/tiedyemalikk/status/909255955396915203,2,,4,1
219,3567," NO, we don't have any power in our home! I understand you guys have your hands full but this is not right! #33168 ",2017-09-16,https://twitter.com/Ms_understood44/status/909082240205893632,2,,2,1
220,25897,my power came back on last night. 1/2 my hood is still w/o power though,2017-09-12,https://twitter.com/shohno721/status/907621090876420096,2,,8,1
221,11559,24 hours after conditions start to improve and we have power. Thank you  !!! I am so relieved I can't even tell you.,2017-09-11,https://twitter.com/pennysincharge/status/907413640017530880,6,,6,1
222,2216,"How can it take so long to suspect in a damage to your equipment, specially if we see no crews in a large surrounding area? Send someone!",2017-09-18,https://twitter.com/amigoramone/status/909752021980459008,2,,2,1
223,24683,So glad to finally have power back on! Thanks  ! #irma2017,2017-09-12,https://twitter.com/JenSzaro/status/907746496619130881,2,,6,
224,8707,I just drove from Salerno Rd to Bridge Rd. Not one truck anywhere. Emergency Response? You've got to be kidding me.,2017-09-12,https://twitter.com/My3SonsFL/status/907795917130158080,2,,2,1
225,2554,"the power tracker is useless. Just says 90% by Monday, 95% by tues & rest by wed.",2017-09-17,https://twitter.com/Fraggle40/status/909506124642226178,2,,3,1
226,17017,Within a few hours of your post we have power,2017-09-17,https://twitter.com/vikings26/status/909623977328431104,2,,8,1
227,3756,Hey  I still don't have power in Miami. Can you comp me a few nights  until  does their job?,2017-09-16,https://twitter.com/kassie_is_here/status/909036203831447552,2,,2,1
228,5684,33024 Pembroke Pines still needs power. Some houses have power others don't.,2017-09-14,https://twitter.com/Creepingdeath19/status/908434777170173952,2,,8,1
229,228,Hopefully you make it to park terrace circle soon. We have elderly and infants that are suffering from the power outage,2017-09-11,https://twitter.com/Cyn_happiness77/status/907432631645679616,2,,4,1
230,1625,calls out  . #Irma  miamiherald.com/news/weather/h urricane/article174101851.html â¦,2017-09-19,https://twitter.com/DavidJNeal/status/910152228392054784,1,1,,
231,7907,Keep up the hard work! It's hard being without power but you guys are giving up a lot of your time to help so thanks,2017-09-13,https://twitter.com/WhisperLove10/status/907979174354325504,6,,6,
232,5740,my grandmother on oxygen has been without power since friday night while people on my street have had power restored smh,2017-09-14,https://twitter.com/MathewKilmain/status/908424039991037952,2,,2,1
233,3979," you fucking lying pieces of shit saying East Coast will have power by Sunday, now my ticket says Tuesday - disgusting. ",2017-09-16,https://twitter.com/ih8thebatmobile/status/908904785947979776,2,,2,1
234,21133,"ANOTHER LIE! NOT working around the clock! You said it before, only in emergencies do you work overnight. Guess this isn't an emergency.",2017-09-14,https://twitter.com/UF7Gator/status/908473452885086208,2,,2,1
235,4018,Both to the left & right of us have power. We are going on day 7 - new ticket still says 101 affected... yet lots of have it already.,2017-09-15,https://twitter.com/alvaradodav/status/908895465944621056,2,,8,1
236,19939,it's a little frustrating seeing everyone around us with 2-3 blocks getting power. Is Orange County still Sunday night?,2017-09-15,https://twitter.com/Mdxkrew/status/908784800533811200,2,,2,1
237,12740,"33032 area has no power, help us plz",2017-09-11,https://twitter.com/CS_Enzo/status/907253873995403264,2,,4,1
238,1695,.   Leave  alone... They did a great job with restoring power. Much improved since Wilma.,2017-09-19,https://twitter.com/Super_Shinobi/status/910102201699389441,6,,6,
239,5428,neighbor got hauled away in an ambulance today. People at either end of the street have power except the few in between.,2017-09-14,https://twitter.com/Josh__oooa/status/908478791021940736,2,,8,1
240,19156,i still no power largo fl.,2017-09-16,https://twitter.com/fastbiker727/status/909014069381910528,2,,8,1
241,16747,This is spot on lol. 8 days without power or water. Come on  mama needs a hot shower & to cook. #HurricaneIrma,2017-09-18,https://twitter.com/SweetTale4u/status/909815487462350848,2,,2,
242,8374,Can't sleep b/c all I want in life is power and this is just making me more frustrated that the website doesn't work #saveme,2017-09-13,https://twitter.com/Kelly_Klein/status/907873971156250624,2,,2,
243,10222,Power was up for an hour last night. Still not back now. Will we be less of priority now since less homes affected in the area?,2017-09-12,https://twitter.com/acastro3rd/status/907634537420787715,2,,4,
244,26454," every neighborhood around me has power except my street. No down trees,no broken lines, & we got a lift station that needs power",2017-09-12,https://twitter.com/Lance_Em/status/907550572072636418,2,,2,
